rcept_no,rcept_dt,stock_code,corp_name,report_nm,event_category,body_format,parsed_effective_date,parsed_suspension_start,parsed_suspension_end,parsed_resumption_date,parsed_resumption_time,date_label_used,raw_text_window,parser_confidence,manual_review_required,parse_status,correction_flag,notes,source_period,parser_version,cached_body_at_run,prior_priority_bucket,is_period_change,correction_pass3_confidence
20120127900361,20120127,018120,진로발효,주권매매거래정지(구주권 제출),suspension_related,html_inline,2012-02-01,2012-02-01,,,,정지기간,목 (주)진로발효 보통주 2.정지사유 구주권 제출 3.정지기간 가.정지일시 2012-02-01 - 나.만료일시 신주권 변경상장일 전일까지 4.근거규정 코스닥시장업무규정 제25조 및 동규정시행세칙 제30조 5.기타 구주권 제출사유 : 자본감소,high,False,extracted,False,,pre_2018,krx_status_html_inline-1.1.0,True,P3_ordinary_suspension,False,
20120130900003,20120130,032620,GC메디아이,주권매매거래정지(우회상장여부 및 요건충족확인),suspension_related,html_inline,2012-01-30,2012-01-30,,,,정지기간, 보통주 2.정지사유 우회상장여부 및 요건충족확인 3.정지기간 가.정지일시 2012-01-30 07:10:00 나.만료일시 우회상장여부 통지일까지 4.근거규정 코스닥시장상장규정 제29조 및 동규정시행세칙 제29조 5.기타 -,high,False,extracted,False,,pre_2018,krx_status_html_inline-1.1.0,True,P3_ordinary_suspension,False,
20120131900501,20120131,045470,에이프로테크놀로지,주권매매거래정지(불성실공시법인 지정),suspension_related,html_inline,2012-02-01,2012-02-01,,,,정지기간,테크놀로지 보통주 2.정지사유 불성실공시법인 지정 3.정지기간 가.정지일시 2012-02-01 - 나.만료일시 2012-02-01 4.근거규정 코스닥시장공시규정 제37조 및 동규정시행세칙 제18조 5.기타 코스닥시장업무규정시행세칙 제26조의,high,False,extracted,False,,pre_2018,krx_status_html_inline-1.1.0,True,P3_ordinary_suspension,False,
20120201900404,20120201,042510,라온시큐어,주권매매거래정지,suspension_related,html_inline,2012-02-01,2012-02-01,,,,정지기간,라움 주식회사 보통주 2.정지사유 관리종목지정우려 3.정지기간 가.정지일시 2012-02-01 17:41:00 나.만료일시 장종료시까지 4.근거규정 코스닥시장공시규정 제37조 및 동규정시행세칙 제18조 5.기타 코스닥시장업무규정시행세칙 제2,high,False,extracted,False,,pre_2018,krx_status_html_inline-1.1.0,True,P3_ordinary_suspension,False,
20120201900382,20120201,089480,평산,주권매매거래정지,suspension_related,html_inline,2012-02-01,2012-02-01,,,,정지기간,대상종목 (주)평산 보통주 2.정지사유 은행관리등 3.정지기간 가.정지일시 2012-02-01 17:27:00 나.만료일시 장종료시까지 4.근거규정 코스닥시장공시규정 제37조 및 동규정시행세칙 제18조 5.기타 코스닥시장업무규정시행세칙 제2,high,False,extracted,False,,pre_2018,krx_status_html_inline-1.1.0,True,P3_ordinary_suspension,False,
20120201900249,20120201,053040,블루젬디앤씨,주권매매거래정지,suspension_related,html_inline,2012-02-01,2012-02-01,,,,정지기간,(주)블루젬디앤씨 보통주 2.정지사유 투자자 보호 3.정지기간 가.정지일시 2012-02-01 15:59:00 나.만료일시 상장폐지실질심사 대상여부에 관한 결정일까지 4.근거규정 코스닥시장상장규정 제38조의2 및 동규정시행세칙 제29조 5.,high,False,extracted,False,,pre_2018,krx_status_html_inline-1.1.0,True,P3_ordinary_suspension,False,
20120201900247,20120201,031920,조은저축은행,주권매매거래정지,suspension_related,html_inline,2012-02-01,2012-02-01,,,,정지기간,)신민상호저축은행 보통주 2.정지사유 투자자 보호 3.정지기간 가.정지일시 2012-02-01 15:59:00 나.만료일시 상장폐지실질심사 대상여부에 관한 결정일까지 4.근거규정 코스닥시장상장규정 제38조의2 및 동규정시행세칙 제29조 5.,high,False,extracted,False,,pre_2018,krx_status_html_inline-1.1.0,True,P3_ordinary_suspension,False,
20120201900248,20120201,038500,삼표시멘트,주권매매거래정지,suspension_related,html_inline,2012-02-01,2012-02-01,,,,정지기간, 동양시멘트(주) 보통주 2.정지사유 투자자 보호 3.정지기간 가.정지일시 2012-02-01 15:59:00 나.만료일시 장종료시까지 4.근거규정 코스닥시장상장규정 제29조 및 동규정시행세칙 제29조 5.기타 -,high,False,extracted,False,,pre_2018,krx_status_html_inline-1.1.0,True,P3_ordinary_suspension,False,
20120206900353,20120206,066690,보광티에스,주권매매거래정지,suspension_related,html_inline,2012-02-06,2012-02-06,,,,정지기간,"광티에스 보통주 2.정지사유 풍문 또는 보도 관련 3.정지기간 가.정지일시 2012-02-06 17:20:00 나.만료일시 조회결과 공시후 30분 경과시점까지 단, 1) 공시시점이 정규시장 매매거래개시전인 경우에는 정규시장 매매거래개시점부터",high,False,extracted,False,,pre_2018,krx_status_html_inline-1.1.0,True,P3_ordinary_suspension,False,
20120206900032,20120206,096690,에이루트,주권매매거래정지(무상증자),suspension_related,html_inline,2012-02-06,2012-02-06,,,,정지기간,상종목 (주)세우테크 보통주 2.정지사유 무상증자 3.정지기간 가.정지일시 2012-02-06 09:45:00 나.만료일시 매매거래 정지시점부터 30분 경과시점까지 4.근거규정 코스닥시장공시규정 제37조 및 동규정시행세칙 제18조 5.기타 ,high,False,extracted,False,,pre_2018,krx_status_html_inline-1.1.0,True,P3_ordinary_suspension,False,
20120207900456,20120207,042510,라온시큐어,주권매매거래정지(우회상장여부 및 요건충족확인),suspension_related,html_inline,2012-02-07,2012-02-07,,,,정지기간, 보통주 2.정지사유 우회상장여부 및 요건충족확인 3.정지기간 가.정지일시 2012-02-07 17:35:15 나.만료일시 우회상장 여부 통지일까지 4.근거규정 코스닥시장상장규정 제29조 및 동규정시행세칙 제29조 5.기타 -,high,False,extracted,False,,pre_2018,krx_status_html_inline-1.1.0,True,P3_ordinary_suspension,False,
20120207900065,20120207,040910,아이씨디,주권매매거래정지(무상증자),suspension_related,html_inline,2012-02-07,2012-02-07,,,,정지기간,상종목 (주)아이씨디 보통주 2.정지사유 무상증자 3.정지기간 가.정지일시 2012-02-07 10:33:00 나.만료일시 매매거래 정지시점부터 30분 경과시점까지 4.근거규정 코스닥시장공시규정 제37조 및 동규정시행세칙 제18조 5.기타 ,high,False,extracted,False,,pre_2018,krx_status_html_inline-1.1.0,True,P3_ordinary_suspension,False,
20120207900006,20120207,009730,이렘,주권매매거래정지(우회상장여부 및 요건충족확인),suspension_related,html_inline,2012-02-07,2012-02-07,,,,정지기간, 보통주 2.정지사유 우회상장여부 및 요건충족확인 3.정지기간 가.정지일시 2012-02-07 07:15:00 나.만료일시 우회상장 여부 통지일까지 4.근거규정 코스닥시장상장규정 제29조 및 동규정시행세칙 제29조 5.기타 -,high,False,extracted,False,,pre_2018,krx_status_html_inline-1.1.0,True,P3_ordinary_suspension,False,
20120209900275,20120209,083930,아바코,주권매매거래정지,suspension_related,html_inline,2012-02-09,2012-02-09,,,,정지기간,대상종목 (주)아바코 보통주 2.정지사유 무상증자 3.정지기간 가.정지일시 2012-02-09 14:45:00 나.만료일시 장종료시까지 4.근거규정 코스닥시장공시규정 제37조 및 동규정시행세칙 제18조 5.기타 코스닥시장업무규정시행세칙 제2,high,False,extracted,False,,pre_2018,krx_status_html_inline-1.1.0,True,P3_ordinary_suspension,False,
20120210900637,20120210,053810,아이팩토리,주권매매거래정지(불성실공시법인 지정),suspension_related,html_inline,2012-02-13,2012-02-13,,,,정지기간,비프리시젼 보통주 2.정지사유 불성실공시법인 지정 3.정지기간 가.정지일시 2012-02-13 - 나.만료일시 2012-02-13 4.근거규정 코스닥시장공시규정 제37조 및 동규정시행세칙 제18조 5.기타 코스닥시장업무규정시행세칙 제26조의,high,False,extracted,False,,pre_2018,krx_status_html_inline-1.1.0,True,P3_ordinary_suspension,False,
20120210900596,20120210,024850,HLB이노베이션,주권매매거래정지(관리종목지정우려),suspension_related,html_inline,2012-02-10,2012-02-10,,,,정지기간,주)피에스엠씨 보통주 2.정지사유 관리종목지정우려 3.정지기간 가.정지일시 2012-02-10 17:46:00 나.만료일시 장종료시까지 4.근거규정 코스닥시장공시규정 제37조 및 동규정시행세칙 제18조 5.기타 - 관리종목지정우려사유 : 최,high,False,extracted,False,,pre_2018,krx_status_html_inline-1.1.0,True,P3_ordinary_suspension,False,
20120210900120,20120210,053290,NE능률,주권매매거래정지(영업양수도),suspension_related,html_inline,2012-02-10,2012-02-10,,,,정지기간,종목 (주)능률교육 보통주 2.정지사유 영업양수도 3.정지기간 가.정지일시 2012-02-10 11:46:00 나.만료일시 매매거래 정지시점부터 30분 경과시점까지 4.근거규정 코스닥시장공시규정 제37조 및 동규정시행세칙 제18조 5.기타 ,high,False,extracted,False,,pre_2018,krx_status_html_inline-1.1.0,True,P3_ordinary_suspension,False,
20120215900019,20120215,089480,평산,주권매매거래정지,suspension_related,html_inline,2012-02-15,2012-02-15,,,,정지기간,대상종목 (주)평산 보통주 2.정지사유 은행관리등 3.정지기간 가.정지일시 2012-02-15 09:40:00 나.만료일시 매매거래 정지시점부터 30분 경과시점까지 4.근거규정 코스닥시장공시규정 제37조 및 동규정시행세칙 제18조 5.기타 ,high,False,extracted,False,,pre_2018,krx_status_html_inline-1.1.0,True,P3_ordinary_suspension,False,
20120220900411,20120220,037240,평안물산,기타시장안내(상장폐지 실질심사 관련 매매거래정지 안내),suspension_related,html_inline,,,,,,,,low,True,no_label_match,False,no Korean date label matched,pre_2018,krx_status_html_inline-1.1.0,True,P3_ordinary_suspension,False,
20120220900127,20120220,060900,에이전트AI,주권매매거래정지(투자자보호),suspension_related,html_inline,2012-02-20,2012-02-20,,,,정지기간,목 (주)에어파크 보통주 2.정지사유 투자자 보호 3.정지기간 가.정지일시 2012-02-20 14:11:43 나.만료일시 상장폐지 실질심사 대상여부에 관한 결정일까지 4.근거규정 코스닥시장상장규정 제29조 및 동규정시행세칙 제29조 5.기,high,False,extracted,False,,pre_2018,krx_status_html_inline-1.1.0,True,P3_ordinary_suspension,False,
20120222900386,20120222,002670,미주제강,주권매매거래정지(구주권 제출),suspension_related,html_inline,2012-02-27,2012-02-27,,,,정지기간,목 미주제강(주) 보통주 2.정지사유 구주권 제출 3.정지기간 가.정지일시 2012-02-27 - 나.만료일시 신주권 변경상장일 전일까지 4.근거규정 코스닥시장업무규정 제25조 및 동규정시행세칙 제30조 5.기타 구주권 제출사유 : 자본감소,high,False,extracted,False,,pre_2018,krx_status_html_inline-1.1.0,True,P3_ordinary_suspension,False,
20120222900160,20120222,014940,오리엔탈정공,주권매매거래정지,suspension_related,html_inline,2012-02-22,2012-02-22,,,,정지기간, (주)오리엔탈정공 보통주 2.정지사유 은행관리등 3.정지기간 가.정지일시 2012-02-22 14:06:00 나.만료일시 장종료시까지 4.근거규정 코스닥시장공시규정 제37조 및 동규정시행세칙 제18조 5.기타 코스닥시장업무규정시행세칙 제2,high,False,extracted,False,,pre_2018,krx_status_html_inline-1.1.0,True,P3_ordinary_suspension,False,
20120223900583,20120223,060910,프리젠,주권매매거래정지(관리종목지정우려),suspension_related,html_inline,2012-02-23,2012-02-23,,,,정지기간, 스멕스(주) 보통주 2.정지사유 관리종목지정우려 3.정지기간 가.정지일시 2012-02-23 17:40:00 나.만료일시 장종료시까지 4.근거규정 코스닥시장공시규정 제37조 및 동규정시행세칙 제18조 5.기타 - 관리종목지정우려사유 : 최,high,False,extracted,False,,pre_2018,krx_status_html_inline-1.1.0,True,P3_ordinary_suspension,False,
20120223900089,20120223,130740,티피씨글로벌,주권매매거래정지(무상증자),suspension_related,html_inline,2012-02-23,2012-02-23,,,,정지기간,대상종목 (주)티피씨 보통주 2.정지사유 무상증자 3.정지기간 가.정지일시 2012-02-23 11:05:00 나.만료일시 매매거래 정지시점부터 30분 경과시점까지 4.근거규정 코스닥시장공시규정 제37조 및 동규정시행세칙 제18조 5.기타 ,high,False,extracted,False,,pre_2018,krx_status_html_inline-1.1.0,True,P3_ordinary_suspension,False,
20120224900583,20120224,037320,시노펙스그린테크,주권매매거래정지(구주권 제출),suspension_related,html_inline,2012-02-29,2012-02-29,,,,정지기간,)시노펙스그린테크 보통주 2.정지사유 구주권 제출 3.정지기간 가.정지일시 2012-02-29 - 나.만료일시 상장폐지시까지 4.근거규정 코스닥시장업무규정 제25조 및 동규정시행세칙 제30조 5.기타 -,high,False,extracted,False,,pre_2018,krx_status_html_inline-1.1.0,True,P3_ordinary_suspension,False,
20120224900595,20120224,060230,제이케이시냅스,주권매매거래정지(관리종목지정우려),suspension_related,html_inline,2012-02-24,2012-02-24,,,,정지기간,(주)이그잭스 보통주 2.정지사유 관리종목지정우려 3.정지기간 가.정지일시 2012-02-24 16:59:00 나.만료일시 장종료시까지 4.근거규정 코스닥시장공시규정 제37조 및 동규정시행세칙 제18조 5.기타 - 관리종목지정우려사유 : 최,high,False,extracted,False,,pre_2018,krx_status_html_inline-1.1.0,True,P3_ordinary_suspension,False,
20120228900652,20120228,089480,평산,주권매매거래정지,suspension_related,html_inline,2012-02-28,2012-02-28,,,,정지기간,상종목 (주)평산 보통주 2.정지사유 투자자 보호 3.정지기간 가.정지일시 2012-02-28 17:55:00 나.만료일시 사업보고서 제출시까지 4.근거규정 코스닥시장상장규정 제29조 및 동규정시행세칙 제29조 5.기타 직접 입력하세요,high,False,extracted,False,,pre_2018,krx_status_html_inline-1.1.0,True,P3_ordinary_suspension,False,
20120228900538,20120228,038120,에이디모터스,주권매매거래정지(관리종목지정우려),suspension_related,html_inline,2012-02-28,2012-02-28,,,,정지기간,)에이디모터스 보통주 2.정지사유 관리종목지정우려 3.정지기간 가.정지일시 2012-02-28 17:04:00 나.만료일시 장종료시까지 4.근거규정 코스닥시장공시규정 제37조 및 동규정시행세칙 제18조 5.기타 -관리종목지정우려사유 : 최근,high,False,extracted,False,,pre_2018,krx_status_html_inline-1.1.0,True,P3_ordinary_suspension,False,
