signal_date,execution_date,kospi_combined_net_5,market_gate_on,kospi_5d_return,price_gate_on,double_gate_on
2018-01-02,2018-01-03,,False,,False,False
2018-01-03,2018-01-04,,False,,False,False
2018-01-04,2018-01-05,,False,,False,False
2018-01-05,2018-01-08,,False,,False,False
2018-01-08,2018-01-09,5989.0,True,,False,False
2018-01-09,2018-01-10,8652.0,True,0.09824872690370423,True,True
2018-01-10,2018-01-11,6821.0,True,0.09639046940229612,True,True
2018-01-11,2018-01-12,3564.0,True,0.09885337728283683,True,True
2018-01-12,2018-01-15,543.0,True,0.11703870950699247,True,True
2018-01-15,2018-01-16,-2096.0,False,0.0907714833985418,True,False
2018-01-16,2018-01-17,-2104.0,False,0.10122298583432543,True,False
2018-01-17,2018-01-18,-2524.0,False,0.057551134934241244,True,False
2018-01-18,2018-01-19,-120.0,False,0.05869700129611477,True,False
2018-01-19,2018-01-22,-981.0,False,0.009504705902047439,True,False
2018-01-22,2018-01-23,-3866.0,False,-0.004102824833943308,False,False
2018-01-23,2018-01-24,-836.0,False,0.004740825172536489,True,False
2018-01-24,2018-01-25,3689.0,True,0.05203573961818764,True,True
2018-01-25,2018-01-26,11763.0,True,0.07713885378957319,True,True
2018-01-26,2018-01-29,15157.0,True,0.1076810481955448,True,True
2018-01-29,2018-01-30,24514.0,True,0.13574855265853847,True,True
2018-01-30,2018-01-31,16327.0,True,0.11455758670006122,True,True
2018-01-31,2018-02-01,5551.0,True,0.08827780167478805,True,True
2018-02-01,2018-02-02,-3648.0,False,0.05173876270954292,True,False
2018-02-02,2018-02-05,-14195.0,False,0.02319971869405313,True,False
2018-02-05,2018-02-06,-26030.0,False,-0.016045732134630786,False,False
2018-02-06,2018-02-07,-25157.0,False,-0.023833934100532583,False,False
2018-02-07,2018-02-08,-26036.0,False,-0.060774253115641,False,False
2018-02-08,2018-02-09,-26210.0,False,-0.036404533148254536,False,False
2018-02-09,2018-02-12,-21629.0,False,-0.020430101326800232,False,False
2018-02-12,2018-02-13,-17632.0,False,0.011612429346602893,True,False
2018-02-13,2018-02-14,-14443.0,False,0.014239636326070837,True,False
2018-02-14,2018-02-19,-2906.0,False,0.06669020968009653,True,False
2018-02-19,2018-02-20,324.0,True,0.06013349391754241,True,True
2018-02-20,2018-02-21,601.0,True,0.08107726398946213,True,True
2018-02-21,2018-02-22,1729.0,True,0.0927254492305758,True,True
2018-02-22,2018-02-23,-1774.0,False,0.08711602141010744,True,False
2018-02-23,2018-02-26,1387.0,True,0.0884665813747092,True,True
2018-02-26,2018-02-27,2461.0,True,0.07654659654713414,True,True
2018-02-27,2018-02-28,7253.0,True,0.06567766125553653,True,True
2018-02-28,2018-03-02,5918.0,True,0.029759015788460186,True,True
2018-03-02,2018-03-05,2907.0,True,0.03589327012546173,True,True
2018-03-05,2018-03-06,-5473.0,False,0.009907003685058813,True,False
2018-03-06,2018-03-07,-5437.0,False,0.02447538833337992,True,False
2018-03-07,2018-03-08,-11149.0,False,-0.019586254851924667,False,False
2018-03-08,2018-03-09,-5765.0,False,0.02363057872776464,True,False
2018-03-09,2018-03-12,4169.0,True,0.03759477855896143,True,True
2018-03-12,2018-03-13,10151.0,True,0.06228351739151483,True,True
2018-03-13,2018-03-14,11692.0,True,0.05105649177061333,True,True
2018-03-14,2018-03-15,12600.0,True,0.0997774979367072,True,True
2018-03-15,2018-03-16,8297.0,True,0.07626730656842651,True,True
2018-03-16,2018-03-19,4492.0,True,0.06660871205849661,True,True
2018-03-19,2018-03-20,169.0,True,0.08419528713211144,True,True
2018-03-20,2018-03-21,-3297.0,False,0.08745580221424643,True,False
2018-03-21,2018-03-22,22.0,True,0.0954668111129493,True,True
2018-03-22,2018-03-23,3064.0,True,0.09372759666733566,True,True
2018-03-23,2018-03-26,-5775.0,False,0.06045929639361591,True,False
2018-03-26,2018-03-27,-4949.0,False,0.04774807920567148,True,False
2018-03-27,2018-03-28,-3908.0,False,0.05168244470033834,True,False
2018-03-28,2018-03-29,-7352.0,False,0.02199755285391336,True,False
2018-03-29,2018-03-30,-12651.0,False,0.031561892008114656,True,False
2018-03-30,2018-04-02,-3599.0,False,0.07661306481333185,True,False
2018-04-02,2018-04-03,-3521.0,False,0.05400611915615472,True,False
2018-04-03,2018-04-04,-5591.0,False,0.0759832567562908,True,False
2018-04-04,2018-04-05,-8218.0,False,0.08880960052204334,True,False
2018-04-05,2018-04-06,-3201.0,False,0.08631143689067922,True,False
2018-04-06,2018-04-09,-6654.0,False,0.07828525626840399,True,False
2018-04-09,2018-04-10,-5592.0,False,0.11036265277917856,True,False
2018-04-10,2018-04-11,-4451.0,False,0.08376912353755062,True,False
2018-04-11,2018-04-12,4666.0,True,0.10038204883408097,True,True
2018-04-12,2018-04-13,2814.0,True,0.08786983158944017,True,True
2018-04-13,2018-04-16,5043.0,True,0.09720909320692073,True,True
2018-04-16,2018-04-17,3975.0,True,0.08093919640762914,True,True
2018-04-17,2018-04-18,1766.0,True,0.08596368052498193,True,True
2018-04-18,2018-04-19,2134.0,True,0.07369659506220749,True,True
2018-04-19,2018-04-20,743.0,True,0.08632920323780335,True,True
2018-04-20,2018-04-23,-2614.0,False,0.07224980817961124,True,False
2018-04-23,2018-04-24,-4974.0,False,0.07458138604506481,True,False
2018-04-24,2018-04-25,-5400.0,False,0.05084725513998656,True,False
2018-04-25,2018-04-26,-17013.0,False,0.037870469615782554,True,False
2018-04-26,2018-04-27,-16361.0,False,0.03037654726907979,True,False
2018-04-27,2018-04-30,-15577.0,False,0.034575515882305785,True,False
2018-04-30,2018-05-02,-10418.0,False,0.09439586666825028,True,False
2018-05-02,2018-05-03,-10582.0,False,0.1195095688888046,True,False
2018-05-03,2018-05-04,-6045.0,False,0.09603774605170412,True,False
2018-05-04,2018-05-08,-13593.0,False,-0.11103201933301221,False,False
2018-05-08,2018-05-09,-12653.0,False,-0.12168032138721463,False,False
2018-05-09,2018-05-10,-14848.0,False,-0.165125465184648,False,False
2018-05-10,2018-05-11,-11573.0,False,-0.16230195129922365,False,False
2018-05-11,2018-05-14,-4678.0,False,-0.12492517290249672,False,False
2018-05-14,2018-05-15,3541.0,True,0.11181982419870162,True,True
2018-05-15,2018-05-16,745.0,True,0.1240007554515925,True,True
2018-05-16,2018-05-17,3218.0,True,0.07112067545038747,True,True
2018-05-17,2018-05-18,1164.0,True,0.06896466501273957,True,True
2018-05-18,2018-05-21,-1559.0,False,0.07105991929455335,True,False
2018-05-21,2018-05-23,-2725.0,False,0.04358719484922169,True,False
2018-05-23,2018-05-24,1779.0,True,0.04552716214256147,True,True
2018-05-24,2018-05-25,-2544.0,False,0.07898451114806981,True,False
2018-05-25,2018-05-28,3652.0,True,0.018369519852506677,True,True
2018-05-28,2018-05-29,-472.0,False,0.1079877491813177,True,False
2018-05-29,2018-05-30,-3532.0,False,0.09347292076823854,True,False
2018-05-30,2018-05-31,-14639.0,False,0.08598222350176066,True,False
2018-05-31,2018-06-01,-15797.0,False,0.09709255216849333,True,False
2018-06-01,2018-06-04,-19169.0,False,0.15641139489562983,True,False
2018-06-04,2018-06-05,-15465.0,False,0.04219724329401808,True,False
2018-06-05,2018-06-07,-13015.0,False,0.051596075899872806,True,False
2018-06-07,2018-06-08,1081.0,True,0.062439889826063855,True,True
2018-06-08,2018-06-11,-1357.0,False,0.03025678347580274,True,False
2018-06-11,2018-06-12,177.0,True,0.053972625239348204,True,True
2018-06-12,2018-06-14,-533.0,False,0.04558444286722052,True,False
2018-06-14,2018-06-15,-4796.0,False,-0.0023309836624058056,False,False
2018-06-15,2018-06-18,-10651.0,False,-0.014537958656587247,False,False
2018-06-18,2018-06-19,-4231.0,False,-0.0025236754032652575,False,False
2018-06-19,2018-06-20,-8775.0,False,-0.05525164759707102,False,False
2018-06-20,2018-06-21,-7804.0,False,-0.025571600134938755,False,False
2018-06-21,2018-06-22,-6833.0,False,-0.00014512020610946141,False,False
2018-06-22,2018-06-25,-4290.0,False,0.008415916742334106,True,False
2018-06-25,2018-06-26,-5498.0,False,0.015212742119855793,True,False
2018-06-26,2018-06-27,-4212.0,False,0.029473559991864295,True,False
2018-06-27,2018-06-28,-6262.0,False,-0.0005188197729014687,False,False
2018-06-28,2018-06-29,-3404.0,False,-0.0048835077251987435,False,False
2018-06-29,2018-07-02,-2946.0,False,0.0014559969438732168,True,False
2018-07-02,2018-07-03,-5692.0,False,-0.020369405465349266,False,False
2018-07-03,2018-07-04,-4924.0,False,-0.015162077807753804,False,False
2018-07-04,2018-07-05,-5378.0,False,-0.0049615167600444154,False,False
2018-07-05,2018-07-06,-4403.0,False,0.011681481161221585,True,False
2018-07-06,2018-07-09,-3893.0,False,0.004925195359234191,True,False
2018-07-09,2018-07-10,-407.0,False,0.033769307003169935,True,False
2018-07-10,2018-07-11,-1464.0,False,0.04246030296677139,True,False
2018-07-11,2018-07-12,836.0,True,0.03406684825259876,True,True
2018-07-12,2018-07-13,299.0,True,0.03744472709711988,True,True
2018-07-13,2018-07-16,828.0,True,-0.0007461474129564216,False,False
2018-07-16,2018-07-17,-2917.0,False,-0.007230919502338118,False,False
2018-07-17,2018-07-18,-2446.0,False,-0.012385486600980822,False,False
2018-07-18,2018-07-19,-4936.0,False,-0.025172975625639804,False,False
2018-07-19,2018-07-20,-3570.0,False,-0.03282768718595552,False,False
2018-07-20,2018-07-23,-5440.0,False,-0.005415879962117565,False,False
2018-07-23,2018-07-24,-309.0,False,-0.02841929798609011,False,False
2018-07-24,2018-07-25,3090.0,True,0.00342391389808383,True,True
2018-07-25,2018-07-26,6105.0,True,0.02039646642078141,True,True
2018-07-26,2018-07-27,7463.0,True,0.03693217089830725,True,True
2018-07-27,2018-07-30,8859.0,True,0.043874291931672804,True,True
2018-07-30,2018-07-31,6455.0,True,0.06698456692705501,True,True
2018-07-31,2018-08-01,3511.0,True,0.030660471970919367,True,True
2018-08-01,2018-08-02,2518.0,True,0.04752464982094895,True,True
2018-08-02,2018-08-03,-3403.0,False,0.026426875694379293,True,False
2018-08-03,2018-08-06,-3601.0,False,0.030163025131779264,True,False
2018-08-06,2018-08-07,-3866.0,False,0.0206973732123108,True,False
2018-08-07,2018-08-08,-4472.0,False,0.026605058492782607,True,False
2018-08-08,2018-08-09,-2347.0,False,0.020439087018172764,True,False
2018-08-09,2018-08-10,1073.0,True,0.025785483603357973,True,True
2018-08-10,2018-08-13,-1541.0,False,0.017169143069508896,True,False
2018-08-13,2018-08-14,-2477.0,False,-0.0009468082041146353,False,False
2018-08-14,2018-08-16,-1128.0,False,0.004492435277007267,True,False
2018-08-16,2018-08-17,-6042.0,False,-0.003668978731051764,False,False
2018-08-17,2018-08-20,-6737.0,False,0.009551089834312743,True,False
2018-08-20,2018-08-21,-5226.0,False,0.012879355818431026,True,False
2018-08-21,2018-08-22,-2739.0,False,0.06197415421235353,True,False
2018-08-22,2018-08-23,-5692.0,False,0.05408836974777187,True,False
2018-08-23,2018-08-24,-3396.0,False,0.07561169122804734,True,False
2018-08-24,2018-08-27,-523.0,False,0.07630370999967928,True,False
2018-08-27,2018-08-28,1897.0,True,0.08473302620509737,True,True
2018-08-28,2018-08-29,1982.0,True,0.06452198625938133,True,True
2018-08-29,2018-08-30,9538.0,True,0.07289094152562225,True,True
2018-08-30,2018-08-31,8734.0,True,0.05302095795269257,True,True
2018-08-31,2018-09-03,8691.0,True,0.039603172747413096,True,True
2018-09-03,2018-09-04,3852.0,True,0.019528785715102748,True,True
2018-09-04,2018-09-05,2957.0,True,0.03692135901245597,True,True
2018-09-05,2018-09-06,-5423.0,False,0.033168595119609234,True,False
2018-09-06,2018-09-07,-6213.0,False,0.03855102571686042,True,False
2018-09-07,2018-09-10,-10215.0,False,0.03546245080366783,True,False
2018-09-10,2018-09-11,-7327.0,False,0.0614905096165157,True,False
2018-09-11,2018-09-12,-9732.0,False,0.04311921050180567,True,False
2018-09-12,2018-09-13,-8951.0,False,0.04522260492017316,True,False
2018-09-13,2018-09-14,-7858.0,False,0.04077317530022473,True,False
2018-09-14,2018-09-17,-418.0,False,0.05503210746996312,True,False
2018-09-17,2018-09-18,-1393.0,False,0.03964070794051433,True,False
2018-09-18,2018-09-19,1089.0,True,0.03676656205369078,True,True
2018-09-19,2018-09-20,7253.0,True,0.008531804516946906,True,True
2018-09-20,2018-09-21,11901.0,True,0.008146379410748583,True,True
2018-09-21,2018-09-27,14615.0,True,0.01384059810914251,True,True
2018-09-27,2018-09-28,16586.0,True,0.0181570405914655,True,True
2018-09-28,2018-10-01,14824.0,True,-0.0054750251478015155,False,False
2018-10-01,2018-10-02,9414.0,True,0.008490815026561238,True,True
2018-10-02,2018-10-04,2194.0,True,-0.025109003583201006,False,False
2018-10-04,2018-10-05,-11203.0,False,-0.046330597775482096,False,False
2018-10-05,2018-10-08,-14402.0,False,-0.06237846883117659,False,False
2018-10-08,2018-10-10,-14275.0,False,-0.044093635641323514,False,False
2018-10-10,2018-10-11,-14012.0,False,-0.06148617310349913,False,False
2018-10-11,2018-10-12,-13171.0,False,-0.07813385999657274,False,False
2018-10-12,2018-10-15,-6566.0,False,-0.06226486753602434,False,False
2018-10-15,2018-10-16,-7425.0,False,-0.05612741685050626,False,False
2018-10-16,2018-10-17,-7899.0,False,-0.04472156027391072,False,False
2018-10-17,2018-10-18,-6662.0,False,-0.01710922377403623,False,False
2018-10-18,2018-10-19,-6936.0,False,0.0273776355553792,True,False
2018-10-19,2018-10-22,-7467.0,False,0.022824895249384358,True,False
2018-10-22,2018-10-23,-5065.0,False,0.028427138531763596,True,False
2018-10-23,2018-10-24,-9767.0,False,-0.00836118505612693,False,False
2018-10-24,2018-10-25,-7331.0,False,-0.033967345280579986,False,False
2018-10-25,2018-10-26,-1933.0,False,-0.04197689592214593,False,False
2018-10-26,2018-10-29,-2807.0,False,-0.06989473593025108,False,False
2018-10-29,2018-10-30,2608.0,True,-0.10417446791162654,False,False
2018-10-30,2018-10-31,12620.0,True,-0.05266404076651754,False,False
2018-10-31,2018-11-01,7324.0,True,-0.02098988838730509,False,False
2018-11-01,2018-11-02,3351.0,True,0.007365262687438978,True,True
2018-11-02,2018-11-05,8606.0,True,0.07174308861501544,True,True
2018-11-05,2018-11-06,-1516.0,False,0.12036187376425733,True,False
2018-11-06,2018-11-07,-6738.0,False,0.10360217509754355,True,False
2018-11-07,2018-11-08,-5222.0,False,0.07896036158097486,True,False
2018-11-08,2018-11-09,-1314.0,False,0.07762491809935157,True,False
2018-11-09,2018-11-12,-8462.0,False,0.028217410735564386,True,False
2018-11-12,2018-11-13,-2015.0,False,-0.018415020844236962,False,False
2018-11-13,2018-11-14,-440.0,False,-0.02601557939528165,False,False
2018-11-14,2018-11-15,-317.0,False,-0.005150781857859887,False,False
2018-11-15,2018-11-16,-1924.0,False,0.004982726299725737,True,False
2018-11-16,2018-11-19,574.0,True,0.02298568513424204,True,True
2018-11-19,2018-11-20,163.0,True,0.0686235006381668,True,True
2018-11-20,2018-11-21,-1188.0,False,0.06107646730669414,True,False
2018-11-21,2018-11-22,-688.0,False,0.05948612155824251,True,False
2018-11-22,2018-11-23,-3153.0,False,0.023778475066198013,True,False
2018-11-23,2018-11-26,-4095.0,False,0.004779084761065366,True,False
2018-11-26,2018-11-27,-617.0,False,0.015125808383774197,True,False
2018-11-27,2018-11-28,3160.0,True,0.03593202986154176,True,True
2018-11-28,2018-11-29,5016.0,True,0.0329742704668623,True,True
2018-11-29,2018-11-30,9164.0,True,0.047704000869595475,True,True
2018-11-30,2018-12-03,10150.0,True,0.05209094961313965,True,True
2018-12-03,2018-12-04,10581.0,True,0.07059492544020896,True,True
2018-12-04,2018-12-05,6057.0,True,0.061301787170828126,True,True
2018-12-05,2018-12-06,3786.0,True,0.05795028735458829,True,True
2018-12-06,2018-12-07,-2548.0,False,0.03595308893026172,True,False
2018-12-07,2018-12-10,-2773.0,False,0.04864577200828779,True,False
2018-12-10,2018-12-11,-8901.0,False,-0.0030153812386545242,False,False
2018-12-11,2018-12-12,-7222.0,False,-0.005231367869700687,False,False
2018-12-12,2018-12-13,-3501.0,False,0.024540011150193664,True,False
2018-12-13,2018-12-14,1837.0,True,0.04906539956793243,True,True
2018-12-14,2018-12-17,-8.0,False,0.029203854040506405,True,False
2018-12-17,2018-12-18,4240.0,True,0.056896046588710725,True,True
2018-12-18,2018-12-19,6374.0,True,0.04545452585635723,True,True
2018-12-19,2018-12-20,6360.0,True,0.027201231360351574,True,True
2018-12-20,2018-12-21,4867.0,True,0.013911627676750804,True,True
2018-12-21,2018-12-24,9746.0,True,0.026712652693883898,True,True
2018-12-24,2018-12-26,9602.0,True,0.0042099033055249535,True,True
2018-12-26,2018-12-27,12569.0,True,0.006868461793129388,True,True
2018-12-27,2018-12-28,6845.0,True,0.01416858889872441,True,True
2018-12-28,2019-01-02,7019.0,True,0.030081288664346006,True,True
2019-01-02,2019-01-03,983.0,True,0.013877472643251343,True,True
2019-01-03,2019-01-04,-2240.0,False,0.022318737921129594,True,False
2019-01-04,2019-01-07,-5638.0,False,0.039646185683900326,True,False
2019-01-07,2019-01-08,-367.0,False,0.02410529574782272,True,False
2019-01-08,2019-01-09,-1101.0,False,0.018318472451824164,True,False
2019-01-09,2019-01-10,7442.0,True,0.05815971768750927,True,True
2019-01-10,2019-01-11,8220.0,True,0.06788117141544836,True,True
2019-01-11,2019-01-14,8189.0,True,0.06794283768676745,True,True
2019-01-14,2019-01-15,5139.0,True,0.0858077652104936,True,True
2019-01-15,2019-01-16,9591.0,True,0.1042166312672419,True,True
2019-01-16,2019-01-17,5152.0,True,0.1012283002820944,True,True
2019-01-17,2019-01-18,5279.0,True,0.08993674501214244,True,True
2019-01-18,2019-01-21,6445.0,True,0.10101159150353323,True,True
2019-01-21,2019-01-22,8482.0,True,0.09595312206997697,True,True
2019-01-22,2019-01-23,4479.0,True,0.069485983869505,True,True
2019-01-23,2019-01-24,7155.0,True,0.05818119985724568,True,True
2019-01-24,2019-01-25,8685.0,True,0.08714311333090996,True,True
2019-01-25,2019-01-28,15637.0,True,0.09694891986295806,True,True
2019-01-28,2019-01-29,14970.0,True,0.07861854276991509,True,True
2019-01-29,2019-01-30,14724.0,True,0.0923007382385801,True,True
2019-01-30,2019-01-31,14539.0,True,0.09439283713151458,True,True
2019-01-31,2019-02-01,13852.0,True,0.07079755733227655,True,True
2019-02-01,2019-02-07,5274.0,True,0.051652707117825436,True,True
2019-02-07,2019-02-08,3853.0,True,0.04712354704113686,True,True
2019-02-08,2019-02-11,498.0,True,0.03342173052326958,True,True
2019-02-11,2019-02-12,-4112.0,False,0.02519540394646702,True,False
2019-02-12,2019-02-13,-5102.0,False,0.0336353478052942,True,False
2019-02-13,2019-02-14,-4559.0,False,0.02839472463396442,True,False
2019-02-14,2019-02-15,-1712.0,False,0.03615960214755409,True,False
2019-02-15,2019-02-18,-459.0,False,0.03503749613098606,True,False
2019-02-18,2019-02-19,3977.0,True,0.04374929425276175,True,True
2019-02-19,2019-02-20,5240.0,True,0.03978754461355205,True,True
2019-02-20,2019-02-21,8472.0,True,0.050464334919935405,True,True
2019-02-21,2019-02-22,6551.0,True,0.04474073662376843,True,True
2019-02-22,2019-02-25,9150.0,True,0.0530783841766711,True,True
2019-02-25,2019-02-26,6036.0,True,0.03834485555622358,True,True
2019-02-26,2019-02-27,5108.0,True,0.035807277164439766,True,True
2019-02-27,2019-02-28,1766.0,True,0.025020463406100646,True,True
2019-02-28,2019-03-04,2371.0,True,-0.02538740204609624,False,False
2019-03-04,2019-03-05,1459.0,True,-0.03144710882971358,False,False
2019-03-05,2019-03-06,-1045.0,False,-0.033395423909175825,False,False
2019-03-06,2019-03-07,-1946.0,False,-0.037403737183761665,False,False
2019-03-07,2019-03-08,-4027.0,False,-0.053011776423913415,False,False
2019-03-08,2019-03-11,-7682.0,False,-0.009190977362959707,False,False
2019-03-11,2019-03-12,-8753.0,False,-0.0031070487244072575,False,False
2019-03-12,2019-03-13,-5455.0,False,0.011095975899334753,True,False
2019-03-13,2019-03-14,-6010.0,False,0.0168350351291513,True,False
2019-03-14,2019-03-15,-6359.0,False,0.02792051991822153,True,False
2019-03-15,2019-03-18,1607.0,True,0.035073878436087336,True,True
2019-03-18,2019-03-19,5028.0,True,0.049080847457869003,True,True
2019-03-19,2019-03-20,3945.0,True,0.03639089599415124,True,True
2019-03-20,2019-03-21,4145.0,True,0.030313600548964592,True,True
2019-03-21,2019-03-22,8982.0,True,0.04060245885714475,True,True
2019-03-22,2019-03-25,3448.0,True,0.03923040735580452,True,True
2019-03-25,2019-03-26,-1260.0,False,0.004833082183816506,True,False
2019-03-26,2019-03-27,-2529.0,False,0.004361326555368361,True,False
2019-03-27,2019-03-28,-2054.0,False,0.0085629052770686,True,False
2019-03-28,2019-03-29,-6379.0,False,-0.016389074584746477,False,False
2019-03-29,2019-04-01,-4303.0,False,0.006829097626189329,True,False
2019-04-01,2019-04-02,2943.0,True,0.03994781409571102,True,True
2019-04-02,2019-04-03,5732.0,True,0.044282009662826693,True,True
2019-04-03,2019-04-04,9543.0,True,0.054370322958947614,True,True
2019-04-04,2019-04-05,14356.0,True,0.08343021964000585,True,True
2019-04-05,2019-04-08,14486.0,True,0.07257137636154076,True,True
2019-04-08,2019-04-09,11321.0,True,0.07627291600640862,True,True
2019-04-09,2019-04-10,11850.0,True,0.08190479664737049,True,True
2019-04-10,2019-04-11,10695.0,True,0.08237060485449565,True,True
2019-04-11,2019-04-12,8494.0,True,0.08337255639723629,True,True
2019-04-12,2019-04-15,8764.0,True,0.12895115277377034,True,True
2019-04-15,2019-04-16,7186.0,True,0.1454004472252124,True,True
2019-04-16,2019-04-17,6418.0,True,0.16413974747168814,True,True
2019-04-17,2019-04-18,4892.0,True,0.1393984974109903,True,True
2019-04-18,2019-04-19,625.0,True,0.11645102332637891,True,True
2019-04-19,2019-04-22,-1489.0,False,0.07310439104971289,True,False
2019-04-22,2019-04-23,-1718.0,False,0.05381460207135147,True,False
2019-04-23,2019-04-24,-3026.0,False,0.05191698480962392,True,False
2019-04-24,2019-04-25,-7779.0,False,0.04785459573269968,True,False
2019-04-25,2019-04-26,-5775.0,False,0.05646401707095183,True,False
2019-04-26,2019-04-29,-7047.0,False,0.04929392474482652,True,False
2019-04-29,2019-04-30,-3589.0,False,0.07450492682506549,True,False
2019-04-30,2019-05-02,-3435.0,False,0.06165341323216933,True,False
2019-05-02,2019-05-03,1390.0,True,0.08137078456263569,True,True
2019-05-03,2019-05-07,-552.0,False,0.08571218084634546,True,False
2019-05-07,2019-05-08,-1823.0,False,0.07583144803369501,True,False
2019-05-08,2019-05-09,-5184.0,False,0.0427964247621746,True,False
2019-05-09,2019-05-10,-13531.0,False,0.008843373816927791,True,False
2019-05-10,2019-05-13,-17595.0,False,0.015151680955705515,True,False
2019-05-13,2019-05-14,-17735.0,False,-0.013479239282174316,False,False
2019-05-14,2019-05-15,-14450.0,False,0.007753956761281211,True,False
2019-05-15,2019-05-16,-15186.0,False,0.01456209239391737,True,False
2019-05-16,2019-05-17,-11004.0,False,0.05214101040789432,True,False
2019-05-17,2019-05-20,-9737.0,False,0.03245243218250127,True,False
2019-05-20,2019-05-21,-7132.0,False,0.07471311070075015,True,False
2019-05-21,2019-05-22,-7633.0,False,0.08572153577680264,True,False
2019-05-22,2019-05-23,-7240.0,False,0.08405197002674392,True,False
2019-05-23,2019-05-24,-3062.0,False,0.07162543067017602,True,False
2019-05-24,2019-05-27,-1140.0,False,0.07206967653590435,True,False
2019-05-27,2019-05-28,-1275.0,False,0.04487841222380995,True,False
2019-05-28,2019-05-29,-2253.0,False,0.015960668172871673,True,False
2019-05-29,2019-05-30,-3272.0,False,-0.008333311161379697,False,False
2019-05-30,2019-05-31,-2433.0,False,0.007600978999467545,True,False
2019-05-31,2019-06-03,-1806.0,False,0.019306913126694525,True,False
2019-06-03,2019-06-04,383.0,True,0.0364255047539106,True,True
2019-06-04,2019-06-05,1265.0,True,0.042872119204063974,True,True
2019-06-05,2019-06-07,2609.0,True,0.06036417835089014,True,True
2019-06-07,2019-06-10,2227.0,True,0.06278025514101393,True,True
2019-06-10,2019-06-11,5133.0,True,0.0714363871677679,True,True
2019-06-11,2019-06-12,6323.0,True,0.08090476023366744,True,True
2019-06-12,2019-06-13,7396.0,True,0.08784656458289719,True,True
2019-06-13,2019-06-14,6800.0,True,0.08209586103110644,True,True
2019-06-14,2019-06-17,4876.0,True,0.06721971322798814,True,True
2019-06-17,2019-06-18,1265.0,True,0.06741805174896176,True,True
2019-06-18,2019-06-19,1601.0,True,0.05251505953448632,True,True
2019-06-19,2019-06-20,5351.0,True,0.0648809677672566,True,True
2019-06-20,2019-06-21,7982.0,True,0.077119958673318,True,True
2019-06-21,2019-06-24,8417.0,True,0.0698544121599316,True,True
2019-06-24,2019-06-25,9171.0,True,0.08199476964221386,True,True
2019-06-25,2019-06-26,5764.0,True,0.0766673212519513,True,True
2019-06-26,2019-06-27,1806.0,True,0.06217537504067461,True,True
2019-06-27,2019-06-28,4574.0,True,0.060478610448468695,True,True
2019-06-28,2019-07-01,7784.0,True,0.05345199525378663,True,True
2019-07-01,2019-07-02,8749.0,True,0.03450610349752403,True,True
2019-07-02,2019-07-03,8499.0,True,0.0442761304866619,True,True
2019-07-03,2019-07-04,6179.0,True,0.03478871554748508,True,True
2019-07-04,2019-07-05,2239.0,True,0.023166272607605176,True,True
2019-07-05,2019-07-08,1224.0,True,0.03426610362435589,True,True
2019-07-08,2019-07-09,-881.0,False,0.023046156004814744,True,False
2019-07-09,2019-07-10,-1621.0,False,0.004683046018680415,True,False
2019-07-10,2019-07-11,60.0,True,0.005340552854866898,True,True
2019-07-11,2019-07-12,1631.0,True,0.026425348656934577,True,True
2019-07-12,2019-07-15,488.0,True,0.024695810851429023,True,True
2019-07-15,2019-07-16,1374.0,True,0.0651893853044716,True,True
2019-07-16,2019-07-17,4492.0,True,0.11342487405649537,True,True
2019-07-17,2019-07-18,3829.0,True,0.09320562827724377,True,True
2019-07-18,2019-07-19,917.0,True,0.07446434298859539,True,True
2019-07-19,2019-07-22,5749.0,True,0.0825703217798952,True,True
2019-07-22,2019-07-23,6006.0,True,0.045432455321850584,True,True
2019-07-23,2019-07-24,6700.0,True,0.004491526509662558,True,True
2019-07-24,2019-07-25,6663.0,True,0.0134702279167076,True,True
2019-07-25,2019-07-26,7293.0,True,0.011441236080563133,True,True
2019-07-26,2019-07-29,2728.0,True,0.0190849674471274,True,True
2019-07-29,2019-07-30,2788.0,True,0.02526994132014826,True,True
2019-07-30,2019-07-31,1345.0,True,0.05243073756697192,True,True
2019-07-31,2019-08-01,2615.0,True,0.03967352002803426,True,True
2019-08-01,2019-08-02,3815.0,True,0.03183023364562909,True,True
2019-08-02,2019-08-05,3311.0,True,0.04299400473401738,True,True
2019-08-05,2019-08-06,6815.0,True,0.023757076275298994,True,True
2019-08-06,2019-08-07,9650.0,True,0.002736997209574099,True,True
2019-08-07,2019-08-08,6953.0,True,0.02696041778388536,True,True
2019-08-08,2019-08-09,3726.0,True,0.07263223162776189,True,True
2019-08-09,2019-08-12,1746.0,True,0.04763864438311427,True,True
2019-08-12,2019-08-13,-4356.0,False,0.07386673442835479,True,False
2019-08-13,2019-08-14,-10411.0,False,0.0756752943912602,True,False
2019-08-14,2019-08-16,-9177.0,False,0.08378912559172735,True,False
2019-08-16,2019-08-19,-7526.0,False,0.03941455217477752,True,False
2019-08-19,2019-08-20,-4708.0,False,0.055533894424728114,True,False
2019-08-20,2019-08-21,-2407.0,False,0.05612432942436052,True,False
2019-08-21,2019-08-22,-1871.0,False,0.06546666572228776,True,False
2019-08-22,2019-08-23,-2872.0,False,0.05118981653980437,True,False
2019-08-23,2019-08-26,-1349.0,False,0.07010596656647716,True,False
