execution_date,signal_date,종목코드,fnv_5,inv_5,combined_flow_5,signal
2019-04-15,2019-04-12,000660,0.010460745455542753,0.0014049064232379267,0.01186565187878068,True
2019-04-15,2019-04-12,009460,0.0016719309214193172,0.007880659385894351,0.009552590307313669,True
2019-04-15,2019-04-12,007110,0.009003488800171265,0.00016444935443855243,0.009167938154609817,True
2019-04-15,2019-04-12,008350,0.003480578049117035,0.0019315713965634427,0.0054121494456804775,True
2019-04-15,2019-04-12,005110,0.0016163290409274102,0.000629794835005377,0.0022461238759327873,True
2019-04-16,2019-04-15,207940,0.31247516593026214,0.0834639119540143,0.3959390778842764,True
2019-04-16,2019-04-15,204320,0.15240143323158414,0.18516339674303697,0.3375648299746211,True
2019-04-16,2019-04-15,034220,0.10414767215999712,0.22272185645522177,0.3268695286152189,True
2019-04-16,2019-04-15,090430,0.18932442393538126,0.11655816132839582,0.3058825852637771,True
2019-04-16,2019-04-15,251270,0.1425549390655174,0.12930233462356328,0.2718572736890807,True
2019-04-16,2019-04-15,068270,0.07189808015000917,0.1887840049311254,0.2606820850811346,True
2019-04-16,2019-04-15,006400,0.15530215441821288,0.10197294075832081,0.2572750951765337,True
2019-04-16,2019-04-15,002790,0.1156003431559587,0.09062619112129779,0.20622653427725648,True
2019-04-16,2019-04-15,000100,0.023079044577040974,0.1615331713498685,0.18461221592690946,True
2019-04-16,2019-04-15,001820,0.05175043298430826,0.1324763229388456,0.18422675592315385,True
2019-04-16,2019-04-15,096770,0.057291299170184995,0.11827286685804908,0.17556416602823408,True
2019-04-16,2019-04-15,035720,0.031676584164055284,0.12343618230820248,0.15511276647225777,True
2019-04-16,2019-04-15,018250,0.06744326551511272,0.07515180556807083,0.14259507108318353,True
2019-04-16,2019-04-15,018260,0.13372279309403265,0.0009770896715373875,0.13469988276557002,True
2019-04-16,2019-04-15,010140,0.12002476439175189,0.011144164389216189,0.13116892878096806,True
2019-04-16,2019-04-15,009830,0.021574687845180726,0.10372840139510571,0.12530308924028644,True
2019-04-16,2019-04-15,009150,0.04218860677747173,0.08209259058235234,0.12428119735982407,True
2019-04-16,2019-04-15,035250,0.056091392207250325,0.04164918202231968,0.09774057422957,True
2019-04-16,2019-04-15,161890,0.02444230881264202,0.06864822705806793,0.09309053587070995,True
2019-04-16,2019-04-15,005690,0.06702060411132861,0.0030607729402419436,0.07008137705157055,True
2019-04-16,2019-04-15,055550,0.05033346439916578,0.004867799501910288,0.05520126390107607,True
2019-04-16,2019-04-15,011070,0.009894727332172988,0.039839315617331644,0.049734042949504634,True
2019-04-16,2019-04-15,036570,0.02053006620016273,0.028677544839674125,0.049207611039836854,True
2019-04-16,2019-04-15,000660,0.007898928051860968,0.04032550518102453,0.0482244332328855,True
2019-04-16,2019-04-15,005940,0.010668925063184604,0.036207646519763194,0.0468765715829478,True
2019-04-16,2019-04-15,000810,0.0026193584343505265,0.02155561899150892,0.024174977425859445,True
2019-04-16,2019-04-15,033180,0.01036733054435383,0.0059249907191461,0.016292321263499932,True
2019-04-16,2019-04-15,007630,0.0010298624762560085,0.0002009289165709032,0.0012307913928269116,True
2019-04-16,2019-04-15,005110,0.0002578319903135894,0.00047554370374643784,0.0007333756940600272,True
2019-04-17,2019-04-16,069620,0.04938668874520829,0.3148912227543549,0.3642779114995632,True
2019-04-17,2019-04-16,035720,0.06744021591072547,0.26003407983201504,0.3274742957427405,True
2019-04-17,2019-04-16,207940,0.2930015630720772,0.019565075360455236,0.31256663843253246,True
2019-04-17,2019-04-16,204320,0.11714237969165717,0.1628165641215668,0.279958943813224,True
2019-04-17,2019-04-16,006400,0.22315100094605744,0.04605013382555124,0.2692011347716087,True
2019-04-17,2019-04-16,251270,0.15923661154511845,0.10115114570195141,0.26038775724706986,True
2019-04-17,2019-04-16,090430,0.14883182473519393,0.09842588801749516,0.2472577127526891,True
2019-04-17,2019-04-16,086280,0.22772493962960158,0.00029279689716924293,0.22801773652677082,True
2019-04-17,2019-04-16,034220,0.0009152201120000649,0.18712578416388212,0.1880410042758822,True
2019-04-17,2019-04-16,002790,0.08422377804614276,0.09790663697825501,0.18213041502439778,True
2019-04-17,2019-04-16,068270,0.07046065237624273,0.09770316219287752,0.16816381456912025,True
2019-04-17,2019-04-16,096770,0.0340963746466871,0.11909679087792445,0.15319316552461154,True
2019-04-17,2019-04-16,001820,0.025874648293241417,0.11472101115079407,0.1405956594440355,True
2019-04-17,2019-04-16,018250,0.0461384040321394,0.08757189904590491,0.13371030307804432,True
2019-04-17,2019-04-16,009150,0.024936607270242335,0.08558389515593924,0.11052050242618158,True
2019-04-17,2019-04-16,004990,0.033310365739752455,0.07710814412697084,0.11041850986672329,True
2019-04-17,2019-04-16,181710,0.0699877331937977,0.023625521520875548,0.09361325471467324,True
2019-04-17,2019-04-16,000660,0.029588404860275388,0.05630018127100339,0.08588858613127878,True
2019-04-17,2019-04-16,036570,0.0389902679968517,0.038064137654089676,0.07705440565094138,True
2019-04-17,2019-04-16,064350,0.0682071678100079,0.00106692110420473,0.06927408891421262,True
2019-04-17,2019-04-16,017670,0.0035218624265209173,0.0462150835181302,0.04973694594465112,True
2019-04-17,2019-04-16,055550,0.03733784611409099,0.00970455397193527,0.047042400086026254,True
2019-04-17,2019-04-16,003560,0.004277323567215738,0.03652280569665962,0.04080012926387536,True
2019-04-17,2019-04-16,000810,0.007962420993266776,0.01959641046624715,0.02755883145951393,True
2019-04-17,2019-04-16,007110,0.017626338811864598,0.0016153999443438655,0.019241738756208465,True
2019-04-17,2019-04-16,033180,0.009204149374835342,0.006667924690521371,0.015872074065356713,True
2019-04-17,2019-04-16,070960,0.008951570236967792,0.005469765687693378,0.01442133592466117,True
2019-04-17,2019-04-16,005110,0.013343923054959331,0.0002593337959162493,0.01360325685087558,True
2019-04-18,2019-04-17,035720,0.07665889806329623,0.24575335586321714,0.32241225392651335,True
2019-04-18,2019-04-17,006400,0.2704778617739598,0.009357987388734767,0.2798358491626946,True
2019-04-18,2019-04-17,090430,0.119665166671168,0.13506132306193375,0.25472648973310175,True
2019-04-18,2019-04-17,204320,0.12999068458061655,0.12132011189330873,0.2513107964739253,True
