date,cash,mtm_value,gross_value,net_value,n_positions,d013_baseline_net_value,d013_gold_sleeve_net_value,gold_sleeve_factor
2019-10-08,2.4845238966582936e-17,0.8817216371555583,0.8817216371555583,0.8817216371555583,5,0.9850052802842107,0.8817216371555583,0.8951440716146707
2019-10-10,2.4845238966582936e-17,0.8736436881085254,0.8736436881085254,0.8736436881085254,5,0.9759810915494724,0.8736436881085254,0.8951440716146707
2019-10-11,2.4845238966582936e-17,0.8791720196344308,0.8791720196344308,0.8791720196344308,5,0.982157004121773,0.8791720196344308,0.8951440716146707
2019-10-14,2.4845238966582936e-17,0.875528609431318,0.875528609431318,0.875528609431318,5,0.9780868099277359,0.875528609431318,0.8951440716146707
2019-10-15,2.4845238966582936e-17,0.8758613290760258,0.8758613290760258,0.8758613290760258,5,0.9784585038876898,0.8758613290760258,0.8951440716146707
2019-10-16,2.4845238966582936e-17,0.8844182074149116,0.8844182074149116,0.8844182074149116,5,0.9880177230237233,0.8844182074149116,0.8951440716146707
2019-10-17,2.4845238966582936e-17,0.8763846490668296,0.8763846490668296,0.8763846490668296,5,0.9790431248525138,0.8763846490668296,0.8951440716146707
2019-10-18,2.4845238966582936e-17,0.8637451037732606,0.8637451037732606,0.8637451037732606,5,0.9649230008474812,0.8637451037732606,0.8951440716146707
2019-10-21,2.4845238966582936e-17,0.8640252881859043,0.8640252881859043,0.8640252881859043,5,0.9652360056715407,0.8640252881859043,0.8951440716146707
2019-10-22,2.4845238966582936e-17,0.8749356688988043,0.8749356688988043,0.8749356688988043,5,0.977424413168023,0.8749356688988043,0.8951440716146707
2019-10-23,2.4845238966582936e-17,0.8680792907114174,0.8680792907114174,0.8680792907114174,5,0.9697648884001058,0.8680792907114174,0.8951440716146707
2019-10-24,2.4845238966582936e-17,0.8739320667906993,0.8739320667906993,0.8739320667906993,5,0.9763032505083691,0.8739320667906993,0.8951440716146707
2019-10-25,2.4845238966582936e-17,0.879643604164969,0.879643604164969,0.879643604164969,5,0.9826838294066543,0.879643604164969,0.8951440716146707
2019-10-28,2.4845238966582936e-17,0.8835750064222038,0.8835750064222038,0.8835750064222038,5,0.9870757506424653,0.8835750064222038,0.8951440716146707
2019-10-29,2.4845238966582936e-17,0.8801850595539651,0.8801850595539651,0.8801850595539651,5,0.9832887101249274,0.8801850595539651,0.8951440716146707
2019-10-30,2.4845238966582936e-17,0.8763759802509395,0.8763759802509395,0.8763759802509395,5,0.979033440583618,0.8763759802509395,0.8951440716146707
2019-10-31,2.4845238966582936e-17,0.887669538401847,0.887669538401847,0.887669538401847,5,0.9916499103889043,0.887669538401847,0.8951440716146706
2019-11-01,2.4845238966582936e-17,0.902727322909731,0.902727322909731,0.902727322909731,5,1.0084715427778923,0.902727322909731,0.8951440716146707
2019-11-04,2.4845238966582936e-17,0.907086367058885,0.907086367058885,0.907086367058885,5,1.01334119928055,0.907086367058885,0.8951440716146707
2019-11-05,2.4845238966582936e-17,0.9102093527791822,0.9102093527791822,0.9102093527791822,5,1.01683000719352,0.9102093527791822,0.8951440716146707
2019-11-06,2.4845238966582936e-17,0.905452180615394,0.905452180615394,0.905452180615394,5,1.011515586515732,0.905452180615394,0.8951440716146707
2019-11-07,2.4845238966582936e-17,0.9105582507749133,0.9105582507749133,0.9105582507749133,5,1.0172197746139773,0.9105582507749133,0.8951440716146707
2019-11-08,2.4845238966582936e-17,0.8995642457812183,0.8995642457812183,0.8995642457812183,5,1.004937947205051,0.8995642457812183,0.8951440716146707
2019-11-11,2.4845238966582936e-17,0.8939196001902082,0.8939196001902082,0.8939196001902082,5,0.9986320957002444,0.8939196001902082,0.8951440716146707
2019-11-12,2.4845238966582936e-17,0.9054733571845635,0.9054733571845635,0.9054733571845635,5,1.0115392436786859,0.9054733571845635,0.8951440716146707
2019-11-13,2.4845238966582936e-17,0.8974849748207102,0.8974849748207102,0.8974849748207102,5,1.0026151133435057,0.8974849748207102,0.8951440716146707
2019-11-14,2.4845238966582936e-17,0.9269627339261091,0.9269627339261091,0.9269627339261091,5,1.0355458560475561,0.9269627339261091,0.8951440716146707
2019-11-15,2.4845238966582936e-17,0.9363615957709344,0.9363615957709344,0.9363615957709344,5,1.0460456874633768,0.9363615957709344,0.8951440716146707
2019-11-18,2.4845238966582936e-17,0.9412480915403327,0.9412480915403327,0.9412480915403327,5,1.0515045805336107,0.9412480915403327,0.8951440716146707
2019-11-19,2.4845238966582936e-17,0.9313851019083846,0.9313851019083846,0.9313851019083846,5,1.0404862540488504,0.9313851019083846,0.8951440716146707
2019-11-20,2.4845238966582936e-17,0.917604945206178,0.917604945206178,0.917604945206178,5,1.0250919090052086,0.917604945206178,0.8951440716146707
2019-11-21,2.4845238966582936e-17,0.908387992243802,0.908387992243802,0.908387992243802,5,1.0147952950246788,0.908387992243802,0.8951440716146707
2019-11-22,2.4845238966582936e-17,0.9099410734218568,0.9099410734218568,0.9099410734218568,5,1.0165303019663585,0.9099410734218568,0.8951440716146707
2019-11-25,2.4845238966582936e-17,0.921198626069879,0.921198626069879,0.921198626069879,5,1.0291065486343565,0.921198626069879,0.8951440716146707
2019-11-26,2.4845238966582936e-17,0.9108769007464859,0.9108769007464859,0.9108769007464859,5,1.0175757507989034,0.9108769007464859,0.8951440716146707
2019-11-27,2.4845238966582936e-17,0.9179298197972054,0.9179298197972054,0.9179298197972054,5,1.025454838952833,0.9179298197972054,0.8951440716146707
2019-11-28,2.4845238966582936e-17,0.9150079625110245,0.9150079625110245,0.9150079625110245,5,1.0221907193783042,0.9150079625110245,0.8951440716146707
2019-11-29,2.4845238966582936e-17,0.8976810702481148,0.8976810702481148,0.8976810702481148,5,1.0028341791158466,0.8976810702481148,0.8951440716146707
2019-12-02,2.4845238966582936e-17,0.8983397135092006,0.8983397135092006,0.8983397135092006,5,1.0035699749301423,0.8983397135092006,0.8951440716146707
2019-12-03,2.4845238966582936e-17,0.894176963255439,0.894176963255439,0.894176963255439,5,0.9989196059160765,0.894176963255439,0.8951440716146707
2019-12-04,2.4845238966582936e-17,0.8949194026372115,0.8949194026372115,0.8949194026372115,5,0.9997490136117932,0.8949194026372115,0.8951440716146707
2019-12-05,2.4845238966582936e-17,0.8843619077708752,0.8843619077708752,0.8843619077708752,5,0.9879548285178871,0.8843619077708752,0.8951440716146707
2019-12-06,2.4845238966582936e-17,0.8973863950392252,0.8973863950392252,0.8973863950392252,5,1.0025049860638744,0.8973863950392252,0.8951440716146707
2019-12-09,2.4845238966582936e-17,0.9069675947409548,0.9069675947409548,0.9069675947409548,5,1.0132085141389102,0.9069675947409548,0.8951440716146707
2019-12-10,2.4845238966582936e-17,0.9117423116255442,0.9117423116255442,0.9117423116255442,5,1.0185425347016301,0.9117423116255442,0.8951440716146707
2019-12-11,2.4845238966582936e-17,0.9103656096115033,0.9103656096115033,0.9103656096115033,5,1.0170045677332988,0.9103656096115033,0.8951440716146707
2019-12-12,2.4845238966582936e-17,0.9272464343582006,0.9272464343582006,0.9272464343582006,5,1.035862788752679,0.9272464343582006,0.8951440716146707
2019-12-13,2.4845238966582936e-17,0.9443705198863157,0.9443705198863157,0.9443705198863157,5,1.0549927657822162,0.9443705198863157,0.8951440716146707
2019-12-16,2.4845238966582936e-17,0.9477980946978185,0.9477980946978185,0.9477980946978185,5,1.058821841927825,0.9477980946978185,0.8951440716146707
2019-12-17,2.4845238966582936e-17,0.9717315197777201,0.9717315197777201,0.9717315197777201,5,1.0855587950494943,0.9717315197777201,0.8951440716146707
2019-12-18,2.4845238966582936e-17,0.9722539899808501,0.9722539899808501,0.9722539899808501,5,1.0861424666837012,0.9722539899808501,0.8951440716146707
2019-12-19,2.4845238966582936e-17,0.9694308188722267,0.9694308188722267,0.9694308188722267,5,1.0829885932479637,0.9694308188722267,0.8951440716146707
2019-12-20,2.4845238966582936e-17,0.9790460351886838,0.9790460351886838,0.9790460351886838,5,1.0937301225965446,0.9790460351886838,0.8951440716146707
2019-12-23,2.4845238966582936e-17,0.9734512191788414,0.9734512191788414,0.9734512191788414,5,1.0874799376405626,0.9734512191788414,0.8951440716146707
2019-12-24,2.4845238966582936e-17,0.9651037534680634,0.9651037534680634,0.9651037534680634,5,1.0781546614358946,0.9651037534680634,0.8951440716146707
2019-12-26,2.4845238966582936e-17,0.9702343747232038,0.9702343747232038,0.9702343747232038,5,1.0838862765108688,0.9702343747232038,0.8951440716146707
2019-12-27,2.4845238966582936e-17,0.9751726273782089,0.9751726273782089,0.9751726273782089,5,1.089402989196121,0.9751726273782089,0.8951440716146707
2019-12-30,2.4845238966582936e-17,0.9707704654462749,0.9707704654462749,0.9707704654462749,5,1.0844851641537305,0.9707704654462749,0.8951440716146707
2020-01-02,0.0,0.9556881004885281,0.9556881004885281,0.9556881004885281,5,1.0676360719952571,0.9556881004885281,0.8951440716146707
2020-01-03,0.0,0.9491760025165149,0.9491760025165149,0.9491760025165149,5,1.0603611559470878,0.9491760025165149,0.8951440716146707
2020-01-06,0.0,0.9432445249639435,0.9432445249639435,0.9432445249639435,5,1.053734873384693,0.9432445249639435,0.8951440716146707
2020-01-07,0.0,0.9527691768759791,0.9527691768759791,0.9527691768759791,5,1.0643752297407987,0.9527691768759791,0.8951440716146707
2020-01-08,0.0,0.948690666414551,0.948690666414551,0.948690666414551,5,1.0598189682508787,0.948690666414551,0.8951440716146707
2020-01-09,0.0,0.9657084843414501,0.9657084843414501,0.9657084843414501,5,1.07883022964057,0.9657084843414501,0.8951440716146707
2020-01-10,0.0,0.9813428408523934,0.9813428408523934,0.9813428408523934,5,1.0962959728731,0.9813428408523934,0.8951440716146707
2020-01-13,0.0,0.9905322340709847,0.9905322340709847,0.9905322340709847,5,1.1065617987998868,0.9905322340709847,0.8951440716146707
2020-01-14,0.0,0.992256363875116,0.992256363875116,0.992256363875116,5,1.108487890765196,0.992256363875116,0.8951440716146707
2020-01-15,0.0,0.9833069814680222,0.9833069814680222,0.9833069814680222,5,1.0984901901817015,0.9833069814680222,0.8951440716146707
2020-01-16,0.0,0.9977895460124842,0.9977895460124842,0.9977895460124842,5,1.1146692221428227,0.9977895460124842,0.8951440716146707
2020-01-17,0.0,0.9991922645961007,0.9991922645961007,0.9991922645961007,5,1.1162362532254129,0.9991922645961007,0.8951440716146707
2020-01-20,0.0,1.0008872216202105,1.0008872216202105,1.0008872216202105,5,1.1181297551519267,1.0008872216202105,0.8951440716146707
2020-01-21,0.0,0.9888655832415252,0.9888655832415252,0.9888655832415252,5,1.1046999188161952,0.9888655832415252,0.8951440716146707
2020-01-22,0.0,1.0219074916106268,1.0219074916106268,1.0219074916106268,5,1.1416123102589495,1.0219074916106268,0.8951440716146707
2020-01-23,0.0,1.0284082745233991,1.0284082745233991,1.0284082745233991,5,1.148874585817616,1.0284082745233991,0.8951440716146707
2020-01-28,0.0,1.0176164063296593,1.0176164063296593,1.0176164063296593,5,1.1368185732315377,1.0176164063296593,0.8951440716146707
2020-01-29,0.0,1.022115588143309,1.022115588143309,1.022115588143309,5,1.1418447829293064,1.022115588143309,0.8951440716146706
2020-01-30,0.0,1.0037537016047566,1.0037537016047566,1.0037537016047566,5,1.1213320106049238,1.0037537016047566,0.8951440716146707
2020-01-31,0.0,0.9907029136215798,0.9907029136215798,0.9907029136215798,5,1.1067524715150479,0.9907029136215798,0.8951440716146707
2020-02-03,0.0,0.9892145642715923,0.9892145642715923,0.9892145642715923,5,1.1050897789975151,0.9892145642715923,0.8951440716146707
2020-02-04,0.0,1.009776988439617,1.009776988439617,1.009776988439617,5,1.1280608568609187,1.009776988439617,0.8951440716146707
2020-02-05,0.0,1.0130080464332076,1.0130080464332076,1.0130080464332076,5,1.1316703964825825,1.0130080464332076,0.8951440716146707
2020-02-06,0.0,1.0501138189014796,1.0501138189014796,1.0501138189014796,5,1.1731226873985467,1.0501138189014796,0.8951440716146706
2020-02-07,0.0,1.0472592997696404,1.0472592997696404,1.0472592997696404,5,1.1699337938758647,1.0472592997696404,0.8951440716146707
2020-02-10,0.0,1.0455768626314568,1.0455768626314568,1.0455768626314568,5,1.168054278397257,1.0455768626314568,0.8951440716146708
2020-02-11,0.0,1.0524448466199745,1.0524448466199745,1.0524448466199745,5,1.175726768453667,1.0524448466199745,0.8951440716146706
2020-02-12,0.0,1.0619727795841094,1.0619727795841094,1.0619727795841094,5,1.1863707901997398,1.0619727795841094,0.8951440716146708
2020-02-13,0.0,1.061400732934803,1.061400732934803,1.061400732934803,5,1.1857317348035794,1.061400732934803,0.8951440716146707
2020-02-14,0.0,1.0727416760557158,1.0727416760557158,1.0727416760557158,5,1.198401140188185,1.0727416760557158,0.8951440716146707
2020-02-17,0.0,1.0734901536570116,1.0734901536570116,1.0734901536570116,5,1.1992372934120408,1.0734901536570116,0.8951440716146707
2020-02-18,0.0,1.0518887586864,1.0518887586864,1.0518887586864,5,1.175105541154947,1.0518887586864,0.8951440716146706
2020-02-19,0.0,1.0542446882486576,1.0542446882486576,1.0542446882486576,5,1.1777374410210855,1.0542446882486576,0.8951440716146707
2020-02-20,0.0,1.049754659581153,1.049754659581153,1.049754659581153,5,1.1727214566562387,1.049754659581153,0.8951440716146707
2020-02-21,0.0,1.0358186167551309,1.0358186167551309,1.0358186167551309,5,1.1571529652056007,1.0358186167551309,0.8951440716146708
2020-02-24,0.0,0.9943655769743561,0.9943655769743561,0.9943655769743561,5,1.1108441741458541,0.9943655769743561,0.8951440716146707
2020-02-25,0.0,1.0100017282068008,1.0100017282068008,1.0100017282068008,5,1.1283119223310596,1.0100017282068008,0.8951440716146707
2020-02-26,0.0,0.9950329280990798,0.9950329280990798,0.9950329280990798,5,1.1115896978507924,0.9950329280990798,0.8951440716146707
2020-02-27,0.0,0.981700058553979,0.981700058553979,0.981700058553979,5,1.0966950345581552,0.981700058553979,0.8951440716146707
2020-02-28,0.0,0.9405118637119614,0.9405118637119614,0.9405118637119614,5,1.0506821120039993,0.9405118637119614,0.8951440716146707
2020-03-02,0.0,0.9520252344384965,0.9520252344384965,0.9520252344384965,5,1.0635441429235217,0.9520252344384965,0.8951440716146707
2020-03-03,0.0,0.9588545120652162,0.9588545120652162,0.9588545120652162,5,1.0711733926088836,0.9588545120652162,0.8951440716146707
2020-03-04,0.0,0.9775922628737477,0.9775922628737477,0.9775922628737477,5,1.0921060574197359,0.9775922628737477,0.8951440716146707
2020-03-05,0.0,0.9877690633513148,0.9877690633513148,0.9877690633513148,5,1.103474954115002,0.9877690633513148,0.8951440716146707
2020-03-06,0.0,0.9689284657510203,0.9689284657510203,0.9689284657510203,5,1.0824273951826062,0.9689284657510203,0.8951440716146707
2020-03-09,0.0,0.928343894101402,0.928343894101402,0.928343894101402,5,1.0370888033999321,0.928343894101402,0.8951440716146707
2020-03-10,0.0,0.9360424007758378,0.9360424007758378,0.9360424007758378,5,1.045689102411631,0.9360424007758378,0.8951440716146707
2020-03-11,0.0,0.9093314122429221,0.9093314122429221,0.9093314122429221,5,1.0158492259270178,0.9093314122429221,0.8951440716146707
2020-03-12,0.0,0.8872254091308186,0.8872254091308186,0.8872254091308186,5,0.9911537564343488,0.8872254091308186,0.8951440716146707
2020-03-13,0.0,0.8587335461242562,0.8587335461242562,0.8587335461242562,5,0.9593243963234468,0.8587335461242562,0.8951440716146707
2020-03-16,0.0,0.8210195106503287,0.8210195106503287,0.8210195106503287,5,0.9171925913214894,0.8210195106503287,0.8951440716146707
2020-03-17,0.0,0.8007668357949165,0.8007668357949165,0.8007668357949165,5,0.8945675463732721,0.8007668357949165,0.8951440716146707
2020-03-18,0.0,0.7566436897817844,0.7566436897817844,0.7566436897817844,5,0.8452758765602304,0.7566436897817844,0.8951440716146707
2020-03-19,0.0,0.7093251319957606,0.7093251319957606,0.7093251319957606,5,0.7924144888948124,0.7093251319957606,0.8951440716146708
2020-03-20,0.0,0.7770812884563535,0.7770812884563535,0.7770812884563535,5,0.8681075070459281,0.7770812884563535,0.8951440716146707
2020-03-23,0.0,0.7437539551865866,0.7437539551865866,0.7437539551865866,5,0.830876256427633,0.7437539551865866,0.8951440716146707
2020-03-24,0.0,0.8190594240472678,0.8190594240472678,0.8190594240472678,5,0.9150029029068354,0.8190594240472678,0.8951440716146707
2020-03-25,0.0,0.8518439624063803,0.8518439624063803,0.8518439624063803,5,0.9516277763754999,0.8518439624063803,0.8951440716146707
2020-03-26,0.0,0.829877388988551,0.829877388988551,0.829877388988551,5,0.9270880691770756,0.829877388988551,0.8951440716146707
2020-03-27,0.0,0.8451582413287784,0.8451582413287784,0.8451582413287784,5,0.9441588992532484,0.8451582413287784,0.8951440716146707
2020-03-30,0.0,0.8443781475837913,0.8443781475837913,0.8443781475837913,5,0.9432874264147141,0.8443781475837913,0.8951440716146707
2020-03-31,0.0,0.870645530139682,0.870645530139682,0.870645530139682,5,0.9726317335367055,0.870645530139682,0.8951440716146707
2020-04-01,0.0,0.8059019224926802,0.8059019224926802,0.8059019224926802,5,0.900304149966592,0.8059019224926802,0.8951440716146706
2020-04-02,0.0,0.8257874487012696,0.8257874487012696,0.8257874487012696,5,0.9225190389874394,0.8257874487012696,0.8951440716146707
2020-04-03,0.0,0.8259377948565891,0.8259377948565891,0.8259377948565891,5,0.9226869964817546,0.8259377948565891,0.8951440716146707
2020-04-06,0.0,0.8534302592834285,0.8534302592834285,0.8534302592834285,5,0.953399889856838,0.8534302592834285,0.8951440716146707
2020-04-07,0.0,0.8614515402594815,0.8614515402594815,0.8614515402594815,5,0.9623607725017781,0.8614515402594815,0.8951440716146707
2020-04-08,0.0,0.8480135604294168,0.8480135604294168,0.8480135604294168,5,0.9473486864519592,0.8480135604294168,0.8951440716146707
2020-04-09,0.0,0.8548372218561127,0.8548372218561127,0.8548372218561127,5,0.9549716620634574,0.8548372218561127,0.8951440716146707
2020-04-10,0.0,0.8805309291030103,0.8805309291030103,0.8805309291030103,5,0.983675094350677,0.8805309291030103,0.8951440716146707
2020-04-13,0.0,0.8681675378081394,0.8681675378081394,0.8681675378081394,5,0.9698634726386886,0.8681675378081394,0.8951440716146707
