entry_date,signal_date,exit_date,종목코드,entry_price,exit_price,shares,notional_at_entry,buy_cost,sell_cost,exit_reason
2022-11-03,2022-11-02,2022-11-10,036570,392500.0,409000.0,1.322524188245832e-07,0.051909074388648904,3.374089835262179e-05,0.0001433417841430245,signal_reversal
2022-11-10,2022-11-09,2022-11-14,015760,18400.0,19200.0,2.8436457471250524e-06,0.052323081747100965,3.401000313561563e-05,0.00014468469561372267,signal_reversal
2022-11-09,2022-11-08,2022-11-16,034730,225500.0,219000.0,2.3219342024859383e-07,0.05235961626605791,3.403375057293764e-05,0.00013475345144127145,signal_reversal
2022-11-09,2022-11-08,2022-11-16,207940,900000.0,906000.0,5.817735140673101e-08,0.05235961626605791,3.403375057293764e-05,0.00013967800299242048,signal_reversal
2022-11-09,2022-11-08,2022-11-17,009150,133500.0,137500.0,3.922068634161641e-07,0.05235961626605791,3.403375057293764e-05,0.0001429103758572648,signal_reversal
2022-11-16,2022-11-15,2022-11-18,015760,19350.0,19600.0,2.762857791236313e-06,0.05346129826042265,3.4749843869274726e-05,0.0001435028336768141,signal_reversal
2022-11-14,2022-11-11,2022-11-21,011070,320000.0,310500.0,1.671232370557813e-07,0.05347943585785001,3.476163330760251e-05,0.00013751317753042325,signal_reversal
2022-11-16,2022-11-15,2022-11-21,007660,6380.0,6070.0,8.379513833922047e-06,0.05346129826042265,3.4749843869274726e-05,0.00013478866977555308,signal_reversal
2022-11-18,2022-11-17,2022-11-22,009150,138500.0,136000.0,3.8081712454538634e-07,0.05274317174953601,3.42830616371984e-05,0.00013724649168615722,signal_reversal
2022-11-10,2022-11-09,2022-11-23,108320,89100.0,91700.0,5.872399747149379e-07,0.052323081747100965,3.401000313561563e-05,0.00014270225005560348,signal_reversal
2022-11-21,2022-11-18,2022-11-23,207940,896000.0,890000.0,5.7670736454196314e-08,0.0516729798629599,3.358743691092393e-05,0.00013601643192722202,signal_reversal
2022-11-17,2022-11-16,2022-11-24,383220,156000.0,150000.0,3.386692234707706e-07,0.05283239886144021,3.434105925993614e-05,0.0001346210163296313,signal_reversal
2022-11-24,2022-11-23,2022-11-29,011170,176000.0,176500.0,2.9655823745273394e-07,0.05219424979168118,3.3926262364592766e-05,0.00013870770161258,signal_reversal
2022-11-23,2022-11-22,2022-11-30,006260,71300.0,74300.0,7.295474150793128e-07,0.052016730695155,3.381087495185075e-05,0.0001436442382920413,signal_reversal
2022-11-22,2022-11-21,2022-12-05,267250,64000.0,63100.0,8.073328207137828e-07,0.0516693005256821,3.358504534169336e-05,0.0001349981576156552,signal_reversal
2022-11-21,2022-11-18,2022-12-05,267270,57300.0,56800.0,9.017972052872583e-07,0.0516729798629599,3.358743691092393e-05,0.00013573851533983813,signal_reversal
2022-12-05,2022-12-02,2022-12-07,039130,55100.0,58100.0,9.772285761108445e-07,0.05384529454370753,3.4999441453409894e-05,0.00015045899772090615,signal_reversal
2022-12-05,2022-12-02,2022-12-07,036570,472500.0,459500.0,1.1395829533059796e-07,0.05384529454370753,3.4999441453409894e-05,0.00013876416726668587,signal_reversal
2022-11-23,2022-11-22,2022-12-09,089590,10100.0,13650.0,5.150171355955941e-06,0.052016730695155,3.381087495185075e-05,0.00018629457337331626,signal_reversal
2022-11-29,2022-11-28,2022-12-12,042670,8410.0,7900.0,6.32453282418954e-06,0.053189321051434035,3.4573058683432126e-05,0.00013240409467440804,signal_reversal
2022-12-09,2022-12-08,2022-12-13,009150,137000.0,139000.0,3.992078148345944e-07,0.05469147063233944,3.5549455911020634e-05,0.00014704819859432286,signal_reversal
2022-12-07,2022-12-06,2022-12-14,302440,84700.0,84000.0,6.488543302917632e-07,0.05495796177571234,3.572267515421302e-05,0.00014443497392294647,signal_reversal
2022-11-30,2022-11-29,2022-12-16,011170,183500.0,169500.0,2.889479058770376e-07,0.0530219407284364,3.446426147348366e-05,0.00012978817562231835,signal_reversal
2022-12-07,2022-12-06,2022-12-16,139480,99100.0,99700.0,5.545707545480559e-07,0.05495796177571234,3.572267515421302e-05,0.0001465203662053691,signal_reversal
2022-12-16,2022-12-15,2022-12-20,271560,118000.0,116500.0,4.5967321220772524e-07,0.054241439040511576,3.5256935376332524e-05,0.00014191261243883,signal_reversal
2022-12-14,2022-12-13,2022-12-21,010620,88600.0,86000.0,6.157755918744551e-07,0.05455771744007672,3.5462516336049865e-05,0.0001403352573881883,signal_reversal
2022-12-20,2022-12-19,2022-12-22,028260,119000.0,119500.0,4.527854684300503e-07,0.05388147074317599,3.502295598306439e-05,0.0001433858382150862,signal_reversal
2022-12-12,2022-12-09,2022-12-26,015760,20700.0,22000.0,2.6729226201703296e-06,0.05532949823752582,3.596417385439178e-05,0.00015583138875593022,signal_reversal
2022-12-21,2022-12-20,2022-12-27,112610,71400.0,71100.0,7.580212104535525e-07,0.05412271442638365,3.5179764377149375e-05,0.0001428225663676061,signal_reversal
2022-12-13,2022-12-12,2022-12-28,000810,211500.0,202000.0,2.6083892781849606e-07,0.055167433233611916,3.585883160184775e-05,0.00013962707806124095,signal_reversal
2022-12-22,2022-12-21,2022-12-29,329180,121500.0,120000.0,4.465214481271728e-07,0.054252355947451494,3.5264031365843475e-05,0.00014199382050444095,signal_reversal
2022-12-27,2022-12-26,2022-12-29,011780,142500.0,132000.0,3.8030869603095146e-07,0.05419398918441058,3.5226092969866876e-05,0.00013303198187162682,signal_reversal
