entry_date,signal_date,exit_date,종목코드,entry_price,exit_price,shares,notional_at_entry,buy_cost,sell_cost,exit_reason
2018-02-09,2018-02-08,2018-02-13,016360,39400.0,41700.0,4.6688453710098176e-06,0.1839525076177868,0.00011956912995156141,0.0005159307577234399,signal_reversal
2018-02-12,2018-02-09,2018-02-19,002210,21350.0,17500.0,8.750924208233313e-06,0.1868322318457812,0.00012144095069975777,0.0004058241101568199,signal_reversal
2018-02-19,2018-02-14,2018-02-21,007460,13650.0,13400.0,1.3597003352201736e-05,0.1855990957575537,0.00012063941224240991,0.00048282958903668363,signal_reversal
2018-02-19,2018-02-14,2018-02-23,000660,78900.0,76100.0,2.3523332795634184e-06,0.1855990957575537,0.00012063941224240991,0.0004743832908231568,signal_reversal
2018-02-21,2018-02-20,2018-02-26,005880,32850.0,33650.0,5.6132198214002795e-06,0.1843942711329992,0.00011985627623644947,0.0005005448445238164,signal_reversal
2018-02-14,2018-02-13,2018-02-27,035510,143500.0,161500.0,1.2541631604814967e-06,0.17997241352909477,0.00011698206879391159,0.0005367504786070686,signal_reversal
2018-02-26,2018-02-23,2018-03-02,000990,16400.0,15100.0,1.1400975717077378e-05,0.18697600176006898,0.00012153440114404484,0.00045621004331885124,signal_reversal
2018-03-02,2018-02-28,2018-03-06,011070,129500.0,128500.0,1.4019243231739328e-06,0.1815491998510243,0.00011800697990316579,0.00047739028014880347,signal_reversal
2018-02-19,2018-02-14,2018-03-06,010060,159000.0,154500.0,1.167289910424866e-06,0.1855990957575537,0.00012063941224240991,0.0004779176715757008,signal_reversal
2018-02-26,2018-02-23,2018-03-06,000270,34000.0,33550.0,5.499294169413794e-06,0.18697600176006898,0.00012153440114404484,0.0004889284963671568,signal_reversal
2018-02-28,2018-02-27,2018-03-07,047810,51300.0,48550.0,3.5788390973443797e-06,0.18359444569376668,0.00011933638970094833,0.0004604444911665846,signal_reversal
2018-02-20,2018-02-19,2018-03-07,207940,430500.0,442000.0,4.1785620616541697e-07,0.179887096754212,0.0001169266128902378,0.000489434974281553,signal_reversal
2018-03-07,2018-03-06,2018-03-09,161390,56300.0,56300.0,3.1330211299075706e-06,0.17638908961379623,0.00011465290824896754,0.00046743108747656004,signal_reversal
2018-03-07,2018-03-06,2018-03-09,014990,2585.0,2380.0,6.823562460881866e-05,0.17638908961379623,0.00011465290824896754,0.0004303620844078193,signal_reversal
2018-03-07,2018-03-06,2018-03-09,002880,1285.0,1270.0,0.00013726777401851847,0.17638908961379623,0.00011465290824896754,0.00046197469345932396,signal_reversal
2018-03-07,2018-03-06,2018-03-14,004430,27800.0,28900.0,6.344931281071807e-06,0.17638908961379623,0.00011465290824896754,0.0004859265621608843,signal_reversal
2018-03-09,2018-03-08,2018-03-14,020150,35450.0,35050.0,4.979966301336205e-06,0.1765398053823685,0.00011475087349853952,0.00046255171998386003,signal_reversal
2018-03-13,2018-03-12,2018-03-15,008930,92500.0,93700.0,1.9071577592352277e-06,0.17641209272925856,0.00011466786027401807,0.00047355680740690325,signal_reversal
2018-03-07,2018-03-06,2018-03-21,066570,106500.0,109500.0,1.6562355832281336e-06,0.17638908961379623,0.00011465290824896754,0.00048059816036322367,signal_reversal
2018-03-14,2018-03-13,2018-03-21,018260,255000.0,258500.0,6.938199204718929e-07,0.1769240797203327,0.00011500065181821625,0.0004752839910212585,signal_reversal
2018-03-14,2018-03-13,2018-03-22,192820,137000.0,140000.0,1.2914166402943993e-06,0.1769240797203327,0.00011500065181821625,0.0004791155735492222,signal_reversal
2018-03-15,2018-03-14,2018-03-22,051910,414000.0,413500.0,4.3212366291584747e-07,0.17889919644716085,0.00011628447769065456,0.0004735103067316127,signal_reversal
2018-03-12,2018-03-09,2018-03-23,006400,202000.0,202000.0,8.679106186197808e-07,0.17531794496119574,0.00011395666422477724,0.0004645925541471687,signal_reversal
2018-03-21,2018-03-20,2018-03-26,000120,137500.0,129500.0,1.2770167681649991e-06,0.1755898056226874,0.0001141333736547468,0.00043824022941502355,signal_reversal
2018-03-23,2018-03-22,2018-03-28,036570,409500.0,417500.0,4.2393430611866134e-07,0.17360109835559182,0.00011284071393113468,0.0004690303179320339,signal_reversal
2018-03-23,2018-03-22,2018-03-29,009540,146500.0,144000.0,1.1849904324613775e-06,0.17360109835559182,0.00011284071393113468,0.00045219234902726165,signal_reversal
2018-03-23,2018-03-22,2018-03-29,069620,195000.0,199000.0,8.902620428491888e-07,0.17360109835559182,0.00011284071393113468,0.00046947968829651974,signal_reversal
2018-03-26,2018-03-23,2018-03-30,207940,482500.0,490000.0,3.654772258037301e-07,0.17634276145029976,0.00011462279494269486,0.0004745721777061435,signal_reversal
2018-03-28,2018-03-27,2018-03-30,128940,508000.0,512000.0,3.4251745706976906e-07,0.17399886819144267,0.00011309926432443773,0.0004647276857522627,signal_reversal
2018-04-02,2018-03-30,2018-04-04,028050,18150.0,17850.0,1.0059398580165382e-05,0.18257808423000169,0.0001186757547495011,0.000475834701338273,signal_reversal
