date,cash,mtm_value,gross_value,net_value,n_positions,d013_baseline_net_value,d013_usdkrw_sleeve_net_value,usdkrw_sleeve_factor
2019-01-21,1.1003242955157788,0.0,1.1003242955157788,1.1003242955157788,0,1.0552039424223687,1.1003242955157788,1.0427598412775354
2019-01-22,1.1006789303882958,0.0,1.1006789303882958,1.1006789303882958,0,1.0552039424223687,1.1006789303882958,1.0430959231080323
2019-01-23,1.1010336795597455,0.0,1.1010336795597455,1.1010336795597455,0,1.0552039424223687,1.1010336795597455,1.0434321132578108
2019-01-24,1.1013885430669668,0.0,1.1013885430669668,1.1013885430669668,0,1.0552039424223687,1.1013885430669668,1.043768411761782
2019-01-25,1.1017435209468098,0.0,1.1017435209468098,1.1017435209468098,0,1.0552039424223687,1.1017435209468098,1.0441048186548687
2019-01-28,1.1020986132361372,0.0,1.1020986132361372,1.1020986132361372,0,1.0552039424223687,1.1020986132361372,1.0444413339720047
2019-01-29,1.102453819971823,0.0,1.102453819971823,1.102453819971823,0,1.0552039424223687,1.102453819971823,1.044777957748135
2019-01-30,1.1028091411907535,0.0,1.1028091411907535,1.1028091411907535,0,1.0552039424223687,1.1028091411907535,1.0451146900182162
2019-01-31,1.1031645769298266,0.0,1.1031645769298266,1.1031645769298266,0,1.0552039424223687,1.1031645769298266,1.0454515308172159
2019-02-01,1.103520127225952,0.0,1.103520127225952,1.103520127225952,0,1.0552039424223687,1.103520127225952,1.0457884801801127
2019-02-07,1.1038757921160518,0.0,1.1038757921160518,1.1038757921160518,0,1.0552039424223687,1.1038757921160518,1.046125538141897
2019-02-08,1.1042315716370594,0.0,1.1042315716370594,1.1042315716370594,0,1.0552039424223687,1.1042315716370594,1.0464627047375703
2019-02-11,1.1045874658259205,0.0,1.1045874658259205,1.1045874658259205,0,1.0552039424223687,1.1045874658259205,1.0467999800021452
2019-02-12,1.1049434747195923,0.0,1.1049434747195923,1.1049434747195923,0,1.0552039424223687,1.1049434747195923,1.0471373639706458
2019-02-13,1.1052995983550444,0.0,1.1052995983550444,1.1052995983550444,0,1.0552039424223687,1.1052995983550444,1.0474748566781074
2019-02-14,1.1056558367692584,0.0,1.1056558367692584,1.1056558367692584,0,1.0552039424223687,1.1056558367692584,1.0478124581595765
2019-02-15,1.106012189999227,0.0,1.106012189999227,1.106012189999227,0,1.0552039424223687,1.106012189999227,1.048150168450111
2019-02-18,1.106368658081956,0.0,1.106368658081956,1.106368658081956,0,1.0552039424223687,1.106368658081956,1.0484879875847806
2019-02-19,1.1067252410544621,0.0,1.1067252410544621,1.1067252410544621,0,1.0552039424223687,1.1067252410544621,1.0488259155986652
2019-02-20,1.1070819389537743,0.0,1.1070819389537743,1.1070819389537743,0,1.0552039424223687,1.1070819389537743,1.0491639525268568
2019-02-21,1.1074387518169333,0.0,1.1074387518169333,1.1074387518169333,0,1.0552039424223687,1.1074387518169333,1.0495020984044585
2019-02-22,1.1077956796809925,0.0,1.1077956796809925,1.1077956796809925,0,1.0552039424223687,1.1077956796809925,1.0498403532665848
2019-02-25,1.1081527225830166,0.0,1.1081527225830166,1.1081527225830166,0,1.0552039424223687,1.1081527225830166,1.0501787171483614
2019-02-26,1.1085098805600822,0.0,1.1085098805600822,1.1085098805600822,0,1.0552039424223687,1.1085098805600822,1.0505171900849253
2019-02-27,1.1088671536492778,0.0,1.1088671536492778,1.1088671536492778,0,1.0552039424223687,1.1088671536492778,1.050855772111425
2019-02-28,1.1092245418877047,0.0,1.1092245418877047,1.1092245418877047,0,1.0552039424223687,1.1092245418877047,1.0511944632630201
2019-03-04,1.109582045312475,0.0,1.109582045312475,1.109582045312475,0,1.0552039424223687,1.109582045312475,1.0515332635748817
2019-03-05,1.1099396639607135,0.0,1.1099396639607135,1.1099396639607135,0,1.0552039424223687,1.1099396639607135,1.0518721730821923
2019-03-06,1.1102973978695567,0.0,1.1102973978695567,1.1102973978695567,0,1.0552039424223687,1.1102973978695567,1.0522111918201456
2019-03-07,1.1106552470761535,0.0,1.1106552470761535,1.1106552470761535,0,1.0552039424223687,1.1106552470761535,1.0525503198239465
2019-03-08,1.1110132116176639,0.0,1.1110132116176639,1.1110132116176639,0,1.0552039424223687,1.1110132116176639,1.0528895571288117
2019-03-11,1.1113712915312606,0.0,1.1113712915312606,1.1113712915312606,0,1.0552039424223687,1.1113712915312606,1.0532289037699687
2019-03-12,1.111729486854128,0.0,1.111729486854128,1.111729486854128,0,1.0552039424223687,1.111729486854128,1.0535683597826568
2019-03-13,1.1120877976234627,0.0,1.1120877976234627,1.1120877976234627,0,1.0552039424223687,1.1120877976234627,1.0539079252021264
2019-03-14,1.112446223876473,0.0,1.112446223876473,1.112446223876473,0,1.0552039424223687,1.112446223876473,1.0542476000636394
2019-03-15,1.1128047656503792,0.0,1.1128047656503792,1.1128047656503792,0,1.0552039424223687,1.1128047656503792,1.054587384402469
2019-03-18,1.1131634229824139,0.0,1.1131634229824139,1.1131634229824139,0,1.0552039424223687,1.1131634229824139,1.0549272782538994
2019-03-19,1.1135221959098214,0.0,1.1135221959098214,1.1135221959098214,0,1.0552039424223687,1.1135221959098214,1.0552672816532271
2019-03-20,1.1138810844698581,0.0,1.1138810844698581,1.1138810844698581,0,1.0552039424223687,1.1138810844698581,1.0556073946357591
2019-03-21,1.1142400886997927,0.0,1.1142400886997927,1.1142400886997927,0,1.0552039424223687,1.1142400886997927,1.0559476172368143
2019-03-22,1.1145992086369054,0.0,1.1145992086369054,1.1145992086369054,0,1.0552039424223687,1.1145992086369054,1.0562879494917226
2019-03-25,1.1149584443184888,0.0,1.1149584443184888,1.1149584443184888,0,1.0552039424223687,1.1149584443184888,1.0566283914358254
2019-03-26,1.1153177957818474,0.0,1.1153177957818474,1.1153177957818474,0,1.0552039424223687,1.1153177957818474,1.056968943104476
2019-03-27,1.1156772630642977,0.0,1.1156772630642977,1.1156772630642977,0,1.0552039424223687,1.1156772630642977,1.0573096045330383
2019-03-28,1.1160368462031678,0.0,1.1160368462031678,1.1160368462031678,0,1.0552039424223687,1.1160368462031678,1.057650375756888
2019-03-29,1.116396545235799,0.0,1.116396545235799,1.116396545235799,0,1.0552039424223687,1.116396545235799,1.0579912568114123
2019-04-01,1.1166839511858684,0.0,1.1166839511858684,1.1166839511858684,0,1.0552039424223687,1.1166839511858684,1.0582636268609495
2019-04-02,1.1169714311259376,0.0,1.1169714311259376,1.1169714311259376,0,1.0552039424223687,1.1169714311259376,1.058536067029633
2019-04-03,1.1172589850750545,0.0,1.1172589850750545,1.1172589850750545,0,1.0552039424223687,1.1172589850750545,1.0588085773355147
2019-04-04,1.1175466130522724,0.0,1.1175466130522724,1.1175466130522724,0,1.0552039424223687,1.1175466130522724,1.0590811577966506
2019-04-05,1.117834315076649,0.0,1.117834315076649,1.117834315076649,0,1.0552039424223687,1.117834315076649,1.0593538084311014
2019-04-08,1.1181220911672467,0.0,1.1181220911672467,1.1181220911672467,0,1.0552039424223687,1.1181220911672467,1.0596265292569327
2019-04-09,1.1184099413431337,0.0,1.1184099413431337,1.1184099413431337,0,1.0552039424223687,1.1184099413431337,1.0598993202922145
2019-04-10,1.118697865623382,0.0,1.118697865623382,1.118697865623382,0,1.0552039424223687,1.118697865623382,1.0601721815550216
2019-04-11,1.1189858640270693,0.0,1.1189858640270693,1.1189858640270693,0,1.0552039424223687,1.1189858640270693,1.0604451130634334
2019-04-12,1.1192739365732782,0.0,1.1192739365732782,1.1192739365732782,0,1.0552039424223687,1.1192739365732782,1.060718114835534
2019-04-15,1.1195620832810962,0.0,1.1195620832810962,1.1195620832810962,0,1.0552039424223687,1.1195620832810962,1.0609911868894124
2019-04-16,1.1198503041696148,0.0,1.1198503041696148,1.1198503041696148,0,1.0552039424223687,1.1198503041696148,1.0612643292431616
2019-04-17,1.1201385992579316,0.0,1.1201385992579316,1.1201385992579316,0,1.0552039424223687,1.1201385992579316,1.0615375419148798
2019-04-18,1.1204269685651487,0.0,1.1204269685651487,1.1204269685651487,0,1.0552039424223687,1.1204269685651487,1.0618108249226699
2019-04-19,1.120715412110373,0.0,1.120715412110373,1.120715412110373,0,1.0552039424223687,1.120715412110373,1.062084178284639
2019-04-22,1.1210039299127164,0.0,1.1210039299127164,1.1210039299127164,0,1.0552039424223687,1.1210039299127164,1.0623576020188994
2019-04-23,1.1212925219912955,0.0,1.1212925219912955,1.1212925219912955,0,1.0552039424223687,1.1212925219912955,1.0626310961435674
2019-04-24,1.1215811883652322,0.0,1.1215811883652322,1.1215811883652322,0,1.0552039424223687,1.1215811883652322,1.0629046606767647
2019-04-25,1.1218699290536531,0.0,1.1218699290536531,1.1218699290536531,0,1.0552039424223687,1.1218699290536531,1.0631782956366171
2019-04-26,1.12215874407569,0.0,1.12215874407569,1.12215874407569,0,1.0552039424223687,1.12215874407569,1.0634520010412556
2019-04-29,1.122447633450479,0.0,1.122447633450479,1.122447633450479,0,1.0552039424223687,1.122447633450479,1.0637257769088153
2019-04-30,1.1227365971971617,0.0,1.1227365971971617,1.1227365971971617,0,1.0552039424223687,1.1227365971971617,1.0639996232574362
2019-05-02,1.1230256353348846,0.0,1.1230256353348846,1.1230256353348846,0,1.0552039424223687,1.1230256353348846,1.0642735401052632
2019-05-03,1.123314747882799,0.0,1.123314747882799,1.123314747882799,0,1.0552039424223687,1.123314747882799,1.0645475274704455
2019-05-07,1.1236039348600608,0.0,1.1236039348600608,1.1236039348600608,0,1.0552039424223687,1.1236039348600608,1.0648215853711371
2019-05-08,1.1238931962858312,0.0,1.1238931962858312,1.1238931962858312,0,1.0552039424223687,1.1238931962858312,1.0650957138254968
2019-05-09,1.1241825321792767,0.0,1.1241825321792767,1.1241825321792767,0,1.0552039424223687,1.1241825321792767,1.065369912851688
2019-05-10,1.1244719425595677,0.0,1.1244719425595677,1.1244719425595677,0,1.0552039424223687,1.1244719425595677,1.0656441824678788
2019-05-13,1.1247614274458806,0.0,1.1247614274458806,1.1247614274458806,0,1.0552039424223687,1.1247614274458806,1.0659185226922419
2019-05-14,1.1250509868573961,0.0,1.1250509868573961,1.1250509868573961,0,1.0552039424223687,1.1250509868573961,1.0661929335429545
2019-05-15,1.1253406208133003,0.0,1.1253406208133003,1.1253406208133003,0,1.0552039424223687,1.1253406208133003,1.0664674150381992
2019-05-16,1.1256303293327836,0.0,1.1256303293327836,1.1256303293327836,0,1.0552039424223687,1.1256303293327836,1.0667419671961624
2019-05-17,1.125920112435042,0.0,1.125920112435042,1.125920112435042,0,1.0552039424223687,1.125920112435042,1.0670165900350357
2019-05-20,1.1262099701392758,0.0,1.1262099701392758,1.1262099701392758,0,1.0552039424223687,1.1262099701392758,1.067291283573015
2019-05-21,1.126499902464691,0.0,1.126499902464691,1.126499902464691,0,1.0552039424223687,1.126499902464691,1.0675660478283016
2019-05-22,1.1267899094304976,0.0,1.1267899094304976,1.1267899094304976,0,1.0552039424223687,1.1267899094304976,1.0678408828191006
2019-05-23,1.1270799910559115,0.0,1.1270799910559115,1.1270799910559115,0,1.0552039424223687,1.1270799910559115,1.0681157885636223
2019-05-24,1.127370147360153,0.0,1.127370147360153,1.127370147360153,0,1.0552039424223687,1.127370147360153,1.0683907650800817
2019-05-27,1.1276603783624475,0.0,1.1276603783624475,1.1276603783624475,0,1.0552039424223687,1.1276603783624475,1.0686658123866983
2019-05-28,1.1279506840820255,0.0,1.1279506840820255,1.1279506840820255,0,1.0552039424223687,1.1279506840820255,1.0689409305016966
2019-05-29,1.128241064538122,0.0,1.128241064538122,1.128241064538122,0,1.0552039424223687,1.128241064538122,1.0692161194433052
2019-05-30,1.1285315197499772,0.0,1.1285315197499772,1.1285315197499772,0,1.0552039424223687,1.1285315197499772,1.069491379229758
2019-05-31,1.1288220497368364,0.0,1.1288220497368364,1.1288220497368364,0,1.0552039424223687,1.1288220497368364,1.0697667098792931
2019-06-03,1.1291126545179497,0.0,1.1291126545179497,1.1291126545179497,0,1.0552039424223687,1.1291126545179497,1.0700421114101537
2019-06-04,1.1294033341125722,0.0,1.1294033341125722,1.1294033341125722,0,1.0552039424223687,1.1294033341125722,1.0703175838405876
2019-06-05,1.129694088539964,0.0,1.129694088539964,1.129694088539964,0,1.0552039424223687,1.129694088539964,1.0705931271888471
2019-06-07,1.12998491781939,0.0,1.12998491781939,1.12998491781939,0,1.0552039424223687,1.12998491781939,1.0708687414731894
2019-06-10,1.13027582197012,0.0,1.13027582197012,1.13027582197012,0,1.0552039424223687,1.13027582197012,1.0711444267118766
2019-06-11,1.1305668010114296,0.0,1.1305668010114296,1.1305668010114296,0,1.0552039424223687,1.1305668010114296,1.0714201829231749
2019-06-12,1.130857854962598,0.0,1.130857854962598,1.130857854962598,0,1.0552039424223687,1.130857854962598,1.0716960101253556
2019-06-13,1.1311489838429103,0.0,1.1311489838429103,1.1311489838429103,0,1.0552039424223687,1.1311489838429103,1.0719719083366948
2019-06-14,1.1314401876716564,0.0,1.1314401876716564,1.1314401876716564,0,1.0552039424223687,1.1314401876716564,1.072247877575473
2019-06-17,1.1317314664681308,0.0,1.1317314664681308,1.1317314664681308,0,1.0552039424223687,1.1317314664681308,1.0725239178599755
2019-06-18,1.1320228202516336,0.0,1.1320228202516336,1.1320228202516336,0,1.0552039424223687,1.1320228202516336,1.0728000292084925
2019-06-19,1.132314249041469,0.0,1.132314249041469,1.132314249041469,0,1.0552039424223687,1.132314249041469,1.0730762116393187
2019-06-20,1.1326057528569473,0.0,1.1326057528569473,1.1326057528569473,0,1.0552039424223687,1.1326057528569473,1.0733524651707536
2019-06-21,1.132897331717383,0.0,1.132897331717383,1.132897331717383,0,1.0552039424223687,1.132897331717383,1.0736287898211014
2019-06-24,1.1331889856420951,0.0,1.1331889856420951,1.1331889856420951,0,1.0552039424223687,1.1331889856420951,1.073905185608671
2019-06-25,1.1334807146504091,0.0,1.1334807146504091,1.1334807146504091,0,1.0552039424223687,1.1334807146504091,1.074181652551776
2019-06-26,1.133772518761654,0.0,1.133772518761654,1.133772518761654,0,1.0552039424223687,1.133772518761654,1.0744581906687347
2019-06-27,1.1340643979951646,0.0,1.1340643979951646,1.1340643979951646,0,1.0552039424223687,1.1340643979951646,1.0747347999778702
2019-06-28,1.1343563523702802,0.0,1.1343563523702802,1.1343563523702802,0,1.0552039424223687,1.1343563523702802,1.0750114804975104
2019-07-01,0.0,1.1250908163817848,1.1250908163817848,1.1250908163817848,5,1.0465849312242674,1.1250908163817848,1.0750114804975104
2019-07-02,0.0,1.1140871004050845,1.1140871004050845,1.1140871004050845,5,1.0363490256769072,1.1140871004050845,1.0750114804975104
2019-07-03,0.0,1.106560131104835,1.106560131104835,1.106560131104835,5,1.0293472685451917,1.106560131104835,1.0750114804975104
2019-07-04,0.0,1.1168910118217763,1.1168910118217763,1.1168910118217763,5,1.038957287511836,1.1168910118217763,1.0750114804975104
2019-07-05,0.0,1.1159140145443107,1.1159140145443107,1.1159140145443107,5,1.0380484625409496,1.1159140145443107,1.0750114804975104
2019-07-08,0.0,1.0937493733324974,1.0937493733324974,1.0937493733324974,5,1.0174304118373836,1.0937493733324974,1.0750114804975104
2019-07-09,0.0,1.083589977213053,1.083589977213053,1.083589977213053,5,1.0079799117229638,1.083589977213053,1.0750114804975104
2019-07-10,0.0,1.0909954655615812,1.0909954655615812,1.0909954655615812,5,1.0148686645250278,1.0909954655615812,1.0750114804975104
2019-07-11,0.0,1.1105762989656682,1.1105762989656682,1.1105762989656682,5,1.0330831987503042,1.1105762989656682,1.0750114804975104
2019-07-12,0.0,1.1081953835389362,1.1081953835389362,1.1081953835389362,5,1.0308684173550113,1.1081953835389362,1.0750114804975104
2019-07-15,0.0,1.1073659416017456,1.1073659416017456,1.1073659416017456,5,1.030096851699911,1.1073659416017456,1.0750114804975104
2019-07-16,0.0,1.1102217902957339,1.1102217902957339,1.1102217902957339,5,1.0327534267651992,1.1102217902957339,1.0750114804975104
2019-07-17,0.0,1.0979920388376543,1.0979920388376543,1.0979920388376543,5,1.0213770352754825,1.0979920388376543,1.0750114804975104
2019-07-18,0.0,1.0968319955942614,1.0968319955942614,1.0968319955942614,5,1.0202979368058958,1.0968319955942614,1.0750114804975104
2019-07-19,0.0,1.1155579941819127,1.1155579941819127,1.1155579941819127,5,1.0377172843453146,1.1155579941819127,1.0750114804975104
2019-07-22,0.0,1.1173554573334823,1.1173554573334823,1.1173554573334823,5,1.0393893252343458,1.1173554573334823,1.0750114804975104
2019-07-23,0.0,1.1160124217973348,1.1160124217973348,1.1160124217973348,5,1.0381400031940584,1.1160124217973348,1.0750114804975104
2019-07-24,0.0,1.1030099468612733,1.1030099468612733,1.1030099468612733,5,1.026044806843184,1.1030099468612733,1.0750114804975104
2019-07-25,0.0,1.097157023661873,1.097157023661873,1.097157023661873,5,1.0206002852677571,1.097157023661873,1.0750114804975104
2019-07-26,0.0,1.103056111184131,1.103056111184131,1.103056111184131,5,1.0260877499407186,1.103056111184131,1.0750114804975104
2019-07-29,0.0,1.0784619114461325,1.0784619114461325,1.0784619114461325,5,1.0032096689302568,1.0784619114461325,1.0750114804975104
2019-07-30,0.0,1.0854288230646134,1.0854288230646134,1.0854288230646134,5,1.00969044773576,1.0854288230646134,1.0750114804975104
2019-07-31,0.0,1.0656093397372257,1.0656093397372257,1.0656093397372257,5,0.9912539159526619,1.0656093397372257,1.0750114804975104
2019-08-01,0.0,1.0627028442201185,1.0627028442201185,1.0627028442201185,5,0.9885502280666849,1.0627028442201185,1.0750114804975104
2019-08-02,0.0,1.0512617022097632,1.0512617022097632,1.0512617022097632,5,0.9779074189265813,1.0512617022097632,1.0750114804975104
2019-08-05,0.0,1.014359453482289,1.014359453482289,1.014359453482289,5,0.9435801122913108,1.014359453482289,1.0750114804975104
2019-08-06,0.0,0.9965805695645391,0.9965805695645391,0.9965805695645391,5,0.9270417922451639,0.9965805695645391,1.0750114804975104
2019-08-07,0.0,1.0065579358109797,1.0065579358109797,1.0065579358109797,5,0.9363229640535089,1.0065579358109797,1.0750114804975104
