date,V1_factor_macro_gate_mcap_net_value,V2_kospi_buy_and_hold_net_value,V3_cash_net_value
2015-03-24,1.0,1.0845077605704878,1.0
2015-03-25,1.0,1.085779822409578,1.0
2015-03-26,1.0,1.0757189697417644,1.0
2015-03-27,1.0,1.0745797726390494,1.0
2015-03-30,1.0,1.0804321036805518,1.0
2015-03-31,1.0,1.0866577262108883,1.0
2015-04-01,1.0,1.0805397856044279,1.0
2015-04-02,1.0,1.081335911400455,1.0
2015-04-03,1.0,1.0904185359623182,1.0
2015-04-06,1.0,1.091521794212196,1.0
2015-04-07,1.0,1.0921409998725604,1.0
2015-04-08,1.0,1.0994104821383026,1.0
2015-04-09,1.0,1.0995204360410484,1.0
2015-04-10,1.0,1.1154619083750161,1.0
2015-04-13,1.0,1.1221022873017144,1.0
2015-04-14,1.0,1.129779254884045,1.0
2015-04-15,1.0,1.1349169422844614,1.0
2015-04-16,1.0,1.1460150398785267,1.0
2015-04-17,1.0,1.148510505158261,1.0
2015-04-20,1.0,1.1508553950223817,1.0
2015-04-21,1.0,1.1503546448907587,1.0
2015-04-22,1.0,1.1504497611624465,1.0
2015-04-23,1.0,1.1672829010609869,1.0
2015-04-24,1.0,1.1608313637242806,1.0
2015-04-27,1.0,1.160244295568034,1.0
2015-04-28,1.0,1.1554534036381774,1.0
2015-04-29,1.0,1.1534001553196633,1.0
2015-04-30,1.0,1.1455971097719184,1.0
2015-05-04,1.0,1.1491111002717584,1.0
2015-05-06,1.0,1.1348329445205012,1.0
2015-05-07,1.0,1.1282384967301455,1.0
2015-05-08,1.0,1.1258423919194807,1.0
2015-05-11,1.0,1.1327641614483173,1.0
2015-05-12,1.0,1.1328234186575166,1.0
2015-05-13,1.0,1.1428577464389722,1.0
2015-05-14,1.0,1.146770255017797,1.0
2015-05-15,1.0,1.139854796055838,1.0
2015-05-18,1.0,1.1446895692679344,1.0
2015-05-19,1.0,1.1490530166759323,1.0
2015-05-20,1.0,1.1599473753837406,1.0
2015-05-21,1.0,1.1513403663168373,1.0
2015-05-22,1.0,1.1646950927865434,1.0
2015-05-26,1.0,1.1646034802025593,1.0
2015-05-27,1.0,1.1457844282900222,1.0
2015-05-28,1.0,1.1483310600828116,1.0
2015-05-29,1.0,1.1510983627925555,1.0
2015-06-01,1.0,1.1452897567700435,1.0
2015-06-02,1.0,1.1335389483208553,1.0
2015-06-03,1.0,1.1257041809371469,1.0
2015-06-04,1.0,1.1322500185899693,1.0
2015-06-05,1.0,1.1303886658583955,1.0
2015-06-08,1.0,1.1296393866766723,1.0
2015-06-09,1.0,1.1295310921490254,1.0
2015-06-10,1.0,1.1232106770777832,1.0
2015-06-11,1.0,1.1268745318409608,1.0
2015-06-12,1.0,1.125125194425609,1.0
2015-06-15,1.0,1.120361152562593,1.0
2015-06-16,1.0,1.1135505488759878,1.0
2015-06-17,1.0,1.1174606203929838,1.0
2015-06-18,1.0,1.1219832609402893,1.0
2015-06-19,1.0,1.1253243161604187,1.0
2015-06-22,1.0,1.130364900471979,1.0
2015-06-23,1.0,1.1454086192556485,1.0
2015-06-24,1.0,1.1482886512186903,1.0
2015-06-25,1.0,1.1490387281760894,1.0
2015-06-26,1.0,1.1524669262967895,1.0
2015-06-29,1.0,1.136913248107331,1.0
2015-06-30,1.0,1.144935502533471,1.0
2015-07-01,1.0,1.1586975212446524,1.0
2015-07-02,1.0,1.1647943922793111,1.0
2015-07-03,1.0,1.1639156876561223,1.0
2015-07-06,1.0,1.1365327356338448,1.0
2015-07-07,1.0,1.131828379738427,1.0
2015-07-08,1.0,1.1192822881673803,1.0
2015-07-09,1.0,1.1263434403866506,1.0
2015-07-10,1.0,1.128932869566296,1.0
2015-07-13,1.0,1.1465490465753836,1.0
2015-07-14,1.0,1.14616359610017,1.0
2015-07-15,1.0,1.1550227553831252,1.0
2015-07-16,1.0,1.16437622339486,1.0
2015-07-17,1.0,1.1591606890453945,1.0
2015-07-20,1.0,1.158256814029404,1.0
2015-07-21,1.0,1.1648041060147605,1.0
2015-07-22,1.0,1.1547721310459984,1.0
2015-07-23,1.0,1.1559316123846652,1.0
2015-07-24,1.0,1.1460360580857385,1.0
2015-07-27,1.0,1.1432283104714438,1.0
2015-07-28,1.0,1.1440906287706067,1.0
2015-07-29,1.0,1.14461965157199,1.0
2015-07-30,1.0,1.1356745646347155,1.0
2015-07-31,1.0,1.1428407472374154,1.0
2015-08-03,1.0,1.1317221750517503,1.0
2015-08-04,1.0,1.143303525307118,1.0
2015-08-05,1.0,1.145122689742308,1.0
2015-08-06,1.0,1.136582534496375,1.0
2015-08-07,1.0,1.1356730613917887,1.0
2015-08-10,1.0,1.1330084938210319,1.0
2015-08-11,1.0,1.1243249140348497,1.0
2015-08-12,1.0,1.1188874839637624,1.0
2015-08-13,1.0,1.1240997409672286,1.0
2015-08-17,1.0,1.116394847824936,1.0
2015-08-18,1.0,1.1108124000329487,1.0
2015-08-19,1.0,1.1022876345566432,1.0
2015-08-20,1.0,1.0889694702902277,1.0
2015-08-21,1.0,1.0677329807752214,1.0
2015-08-24,1.0,1.042131545562297,1.0
2015-08-25,1.0,1.0526729415806528,1.0
2015-08-26,1.0,1.080646495700793,1.0
2015-08-27,1.0,1.0892719299929723,1.0
2015-08-28,1.0,1.1067914081641825,1.0
2015-08-31,1.0,1.109659535779639,1.0
2015-09-01,1.0,1.094943102115869,1.0
2015-09-02,1.0,1.0957048099464057,1.0
2015-09-03,1.0,1.0969428737307576,1.0
2015-09-04,1.0,1.0809525829367495,1.0
2015-09-07,1.0,1.0798817061264354,1.0
2015-09-08,1.0,1.0781158915208147,1.0
2015-09-09,1.0,1.1106984426340918,1.0
2015-09-10,1.0,1.1270782209369714,1.0
2015-09-11,1.0,1.1161173393155848,1.0
2015-09-14,1.0,1.111378997488428,1.0
2015-09-15,1.0,1.1151944512272403,1.0
2015-09-16,1.0,1.13745628788866,1.0
2015-09-17,1.0,1.1384665052842822,1.0
2015-09-18,1.0,1.150418334685201,1.0
2015-09-21,1.0,1.1327631896995982,1.0
2015-09-22,1.0,1.1432735543178116,1.0
2015-09-23,1.0,1.122203166370257,1.0
2015-09-24,1.0,1.123881865390139,1.0
2015-09-25,1.0,1.12193731000111,1.0
2015-09-30,1.0,1.1341205144446433,1.0
2015-10-01,1.0,1.1441844711254248,1.0
2015-10-02,1.0,1.1391711322503044,1.0
2015-10-05,1.0,1.1445744576271102,1.0
2015-10-06,1.0,1.1524088980275962,1.0
2015-10-07,1.0,1.1631590803491156,1.0
2015-10-08,1.0,1.1715650097648431,1.0
2015-10-12,1.0,1.1735771493428486,1.0
2015-10-13,1.0,1.1726226592003544,1.0
2015-10-14,1.0,1.1677970300235918,1.0
2015-10-15,1.0,1.1819262001243014,1.0
2015-10-16,1.0,1.1805189714094249,1.0
2015-10-19,1.0,1.1807368466751849,1.0
2015-10-20,1.0,1.1863594349386657,1.0
2015-10-21,1.0,1.188996379418443,1.0
2015-10-22,1.0,1.1780994832801195,1.0
2015-10-23,1.0,1.188679702453535,1.0
2015-10-26,1.0,1.193564598173242,1.0
2015-10-27,1.0,1.191939176670311,1.0
2015-10-28,1.0,1.1914177084217348,1.0
2015-10-29,1.0,1.1870854689174728,1.0
2015-10-30,1.0,1.185366504148788,1.0
2015-11-02,1.0,1.1893470405044506,1.0
2015-11-03,1.0,1.1976870218714308,1.0
2015-11-04,1.0,1.2007394477276252,1.0
2015-11-05,1.0,1.199152062951266,1.0
2015-11-06,1.0,1.1958596616572263,1.0
2015-11-09,1.0,1.1876804297885224,1.0
2015-11-10,1.0,1.1710747070448673,1.0
2015-11-11,1.0,1.1718252626834258,1.0
2015-11-12,1.0,1.1699820987636234,1.0
2015-11-13,1.0,1.1587164631013496,1.0
2015-11-16,1.0,1.1418064243877906,1.0
2015-11-17,1.0,1.154404686329263,1.0
2015-11-18,1.0,1.154794836855444,1.0
2015-11-19,1.0,1.1705019332181068,1.0
2015-11-20,1.0,1.1713763577011789,1.0
2015-11-23,1.0,1.1802804465481842,1.0
2015-11-24,1.0,1.1881141296427093,1.0
2015-11-25,1.0,1.1845275501936234,1.0
2015-11-26,1.0,1.197333070012216,1.0
2015-11-27,1.0,1.1965936852776342,1.0
2015-11-30,1.0,1.1751711274697973,1.0
2015-12-01,1.0,1.194314310897268,1.0
2015-12-02,1.0,1.1859883781914198,1.0
2015-12-03,1.0,1.1772613262113876,1.0
2015-12-04,1.0,1.1659501355055704,1.0
2015-12-07,1.0,1.1599301949224472,1.0
2015-12-08,1.0,1.152386279370758,1.0
2015-12-09,1.0,1.1525019573926636,1.0
2015-12-10,1.0,1.155214457048869,1.0
2015-12-11,1.0,1.153650083994969,1.0
2015-12-14,1.0,1.1418520715197213,1.0
2015-12-15,1.0,1.1452641876899712,1.0
2015-12-16,1.0,1.167188525305816,1.0
2015-12-17,1.0,1.1726608206288014,1.0
2015-12-18,1.0,1.1715438304927974,1.0
2015-12-21,1.0,1.1753827864265392,1.0
2015-12-22,1.0,1.1824751355919194,1.0
2015-12-23,1.0,1.1866539515546406,1.0
2015-12-24,1.0,1.1818039609583908,1.0
2015-12-28,1.0,1.1661534543257115,1.0
2015-12-29,1.0,1.1679300747186114,1.0
2015-12-30,1.0,1.1650129244213383,1.0
2017-01-02,1.0,1.165249034353156,1.0
2017-01-03,1.0,1.1757350970298812,1.0
2017-01-04,1.0,1.1768267963478636,1.0
2017-01-05,1.0,1.175061438126833,1.0
2017-01-06,1.0,1.1793739842226736,1.0
2017-01-09,1.0,1.179818105746046,1.0
2017-01-10,1.0,1.1779422167947937,1.0
2017-01-11,1.0,1.195408085814205,1.0
2017-01-12,1.0,1.2025262357938085,1.0
2017-01-13,1.0,1.1970681683652238,1.0
2017-01-16,1.0,1.1901785487847707,1.0
2017-01-17,1.0,1.1945697780066131,1.0
2017-01-18,1.0,1.1940401244808903,1.0
2017-01-19,1.0,1.195898822951448,1.0
2017-01-20,1.0,1.1920390201209135,1.0
2017-01-23,1.0,1.192671893720958,1.0
2017-01-24,1.0,1.1928451652992054,1.0
2017-01-25,1.0,1.1942952918085301,1.0
2017-01-26,1.0,1.204046139355497,1.0
2017-01-31,1.0,1.1954212186464552,1.0
