audit_type,experiment,ticker,quarter,event_count,event_types,sample_rcept_no
r001_r003_same_ticker_quarter_overlap,R001_R003,105840,2025Q1,2,buyback_announcement|dividend,20250220000539 | 20250325000268
r001_r003_same_ticker_quarter_overlap,R001_R003,120030,2025Q1,2,buyback_announcement|dividend,20250106000329 | 20250207000195
r001_r003_same_ticker_quarter_overlap,R001_R003,139130,2024Q4,2,buyback_announcement|dividend,20241226800589
r001_r003_same_ticker_quarter_overlap,R001_R003,145720,2026Q1,2,buyback_announcement|dividend,20260325001142
r001_r003_same_ticker_quarter_overlap,R001_R003,170900,2023Q1,2,buyback_announcement|dividend,20230125000309 | 20230126000063
r001_r003_same_ticker_quarter_overlap,R001_R003,180640,2023Q1,2,buyback_announcement|dividend,20230322001041
r001_r003_same_ticker_quarter_overlap,R001_R003,183190,2025Q1,2,buyback_announcement|dividend,20250213001650 | 20250226001800
r001_r003_same_ticker_quarter_overlap,R001_R003,183190,2025Q4,2,buyback_announcement|dividend,20251016000183
r001_r003_same_ticker_quarter_overlap,R001_R003,185750,2018Q1,2,buyback_announcement|dividend,20180212000394 | 20180308000281
r001_r003_same_ticker_quarter_overlap,R001_R003,192080,2026Q1,2,buyback_announcement|dividend,20260109000635
r001_r003_same_ticker_quarter_overlap,R001_R003,192650,2020Q1,2,buyback_announcement|dividend,20200320000223 | 20200326000890
r001_r003_same_ticker_quarter_overlap,R001_R003,192650,2021Q1,2,buyback_announcement|dividend,20210310000154 | 20210319000630
r001_r003_same_ticker_quarter_overlap,R001_R003,192650,2024Q4,2,buyback_announcement|dividend,20241120000326 | 20241121000031
r001_r003_same_ticker_quarter_overlap,R001_R003,192820,2020Q1,2,buyback_announcement|dividend,20200102000347 | 20200114000380
r001_r003_same_ticker_quarter_overlap,R001_R003,241560,2022Q2,2,buyback_announcement|dividend,20220404002283
r001_r003_same_ticker_quarter_overlap,R001_R003,241560,2024Q2,2,buyback_announcement|dividend,20240429000922 | 20240528000457
r001_r003_same_ticker_quarter_overlap,R001_R003,251270,2026Q1,2,buyback_announcement|dividend,20260325001167
r001_r003_same_ticker_quarter_overlap,R001_R003,259960,2026Q1,2,buyback_announcement|dividend,20260209000388
r001_r003_same_ticker_quarter_overlap,R001_R003,267270,2025Q1,2,buyback_announcement|dividend,20250206000164
r001_r003_same_ticker_quarter_overlap,R001_R003,267270,2026Q1,2,buyback_announcement|dividend,20260206000810
r001_r003_same_ticker_quarter_overlap,R001_R003,278470,2025Q3,2,buyback_announcement|dividend,20250804000080
r001_r003_same_ticker_quarter_overlap,R001_R003,294870,2025Q1,2,buyback_announcement|dividend,20250326001103
r001_r003_same_ticker_quarter_overlap,R001_R003,294870,2026Q1,2,buyback_announcement|dividend,20260223003876
r001_r003_same_ticker_quarter_overlap,R001_R003,352820,2026Q1,2,buyback_announcement|dividend,20260212001232
r001_r003_same_ticker_quarter_overlap,R001_R003,402340,2023Q1,2,buyback_announcement|dividend,20230330001208
r001_r003_same_ticker_quarter_overlap,R001_R003,402340,2023Q3,2,buyback_announcement|dividend,20230809000001
r001_r003_same_ticker_quarter_overlap,R001_R003,402340,2025Q3,2,buyback_announcement|dividend,20250930000751
r001_r003_same_ticker_quarter_overlap,R001_R003,402340,2025Q4,2,buyback_announcement|dividend,20251113000603
r001_r003_same_ticker_quarter_overlap,R001_R003,000050,2019Q1,1,buyback_announcement|dividend,20190122000121
r001_r003_same_ticker_quarter_overlap,R001_R003,000100,2022Q1,1,buyback_announcement|dividend,20220216000609
r001_r003_same_ticker_quarter_overlap,R001_R003,000150,2019Q4,1,buyback_announcement|dividend,20191029800564
r001_r003_same_ticker_quarter_overlap,R001_R003,000220,2018Q1,1,buyback_announcement|dividend,20180315000373
r001_r003_same_ticker_quarter_overlap,R001_R003,000390,2019Q1,1,buyback_announcement|dividend,20190128000156
r001_r003_same_ticker_quarter_overlap,R001_R003,000390,2020Q1,1,buyback_announcement|dividend,20200228001858
r001_r003_same_ticker_quarter_overlap,R001_R003,000390,2021Q1,1,buyback_announcement|dividend,20210121000210
r001_r003_same_ticker_quarter_overlap,R001_R003,000520,2020Q1,1,buyback_announcement|dividend,20200320000136
r001_r003_same_ticker_quarter_overlap,R001_R003,000520,2021Q1,1,buyback_announcement|dividend,20210319000821
r001_r003_same_ticker_quarter_overlap,R001_R003,000880,2020Q1,1,buyback_announcement|dividend,20200211000431
r001_r003_same_ticker_quarter_overlap,R001_R003,000880,2021Q1,1,buyback_announcement|dividend,20210119000045
r001_r003_same_ticker_quarter_overlap,R001_R003,000880,2022Q1,1,buyback_announcement|dividend,20220307000213
r001_r003_same_ticker_quarter_overlap,R001_R003,000990,2023Q1,1,buyback_announcement|dividend,20230307000648
r001_r003_same_ticker_quarter_overlap,R001_R003,001070,2019Q1,1,buyback_announcement|dividend,20190219000810
r001_r003_same_ticker_quarter_overlap,R001_R003,001200,2020Q1,1,buyback_announcement|dividend,20200318000521
r001_r003_same_ticker_quarter_overlap,R001_R003,001230,2024Q2,1,buyback_announcement|dividend,20240619800468
r001_r003_same_ticker_quarter_overlap,R001_R003,001390,2023Q1,1,buyback_announcement|dividend,20230118000535
r001_r003_same_ticker_quarter_overlap,R001_R003,001430,2020Q1,1,buyback_announcement|dividend,20200331001376
r001_r003_same_ticker_quarter_overlap,R001_R003,001430,2021Q1,1,buyback_announcement|dividend,20210325000350
r001_r003_same_ticker_quarter_overlap,R001_R003,001450,2021Q1,1,buyback_announcement|dividend,20210210000802
r001_r003_same_ticker_quarter_overlap,R001_R003,001510,2022Q1,1,buyback_announcement|dividend,20220112000340
r001_r003_same_ticker_quarter_overlap,R001_R003,001530,2018Q1,1,buyback_announcement|dividend,20180306000592
r001_r003_same_ticker_quarter_overlap,R001_R003,001530,2019Q1,1,buyback_announcement|dividend,20190305000536
r001_r003_same_ticker_quarter_overlap,R001_R003,001560,2022Q1,1,buyback_announcement|dividend,20220317000102
r001_r003_same_ticker_quarter_overlap,R001_R003,001740,2020Q1,1,buyback_announcement|dividend,20200304000479
r001_r003_same_ticker_quarter_overlap,R001_R003,001740,2023Q1,1,buyback_announcement|dividend,20230313000872
r001_r003_same_ticker_quarter_overlap,R001_R003,001790,2021Q1,1,buyback_announcement|dividend,20210311000334
r001_r003_same_ticker_quarter_overlap,R001_R003,002200,2024Q1,1,buyback_announcement|dividend,20240228007346
r001_r003_same_ticker_quarter_overlap,R001_R003,002310,2025Q1,1,buyback_announcement|dividend,20250107000287
r001_r003_same_ticker_quarter_overlap,R001_R003,002310,2025Q4,1,buyback_announcement|dividend,20251230000675
r001_r003_same_ticker_quarter_overlap,R001_R003,002310,2026Q1,1,buyback_announcement|dividend,20260105000037
r001_r003_same_ticker_quarter_overlap,R001_R003,002380,2020Q3,1,buyback_announcement|dividend,20200917000156
r001_r003_same_ticker_quarter_overlap,R001_R003,002380,2021Q1,1,buyback_announcement|dividend,20210317000781
r001_r003_same_ticker_quarter_overlap,R001_R003,002380,2022Q1,1,buyback_announcement|dividend,20220224004048
r001_r003_same_ticker_quarter_overlap,R001_R003,002380,2022Q3,1,buyback_announcement|dividend,20220829000193
r001_r003_same_ticker_quarter_overlap,R001_R003,002460,2022Q1,1,buyback_announcement|dividend,20220322001023
r001_r003_same_ticker_quarter_overlap,R001_R003,002700,2020Q1,1,buyback_announcement|dividend,20200320000472
r001_r003_same_ticker_quarter_overlap,R001_R003,002700,2025Q1,1,buyback_announcement|dividend,20250106000331
r001_r003_same_ticker_quarter_overlap,R001_R003,002900,2021Q4,1,buyback_announcement|dividend,20211015000056
r001_r003_same_ticker_quarter_overlap,R001_R003,002900,2022Q2,1,buyback_announcement|dividend,20220415000592
r001_r003_same_ticker_quarter_overlap,R001_R003,002990,2018Q1,1,buyback_announcement|dividend,20180308000495
r001_r003_same_ticker_quarter_overlap,R001_R003,003010,2020Q1,1,buyback_announcement|dividend,20200317000071
r001_r003_same_ticker_quarter_overlap,R001_R003,003080,2021Q1,1,buyback_announcement|dividend,20210121000298
r001_r003_same_ticker_quarter_overlap,R001_R003,003080,2022Q1,1,buyback_announcement|dividend,20220121000352
r001_r003_same_ticker_quarter_overlap,R001_R003,003080,2023Q1,1,buyback_announcement|dividend,20230120000263
r001_r003_same_ticker_quarter_overlap,R001_R003,003120,2022Q1,1,buyback_announcement|dividend,20220209000435
r001_r003_same_ticker_quarter_overlap,R001_R003,003120,2023Q1,1,buyback_announcement|dividend,20230213000581
r001_r003_same_ticker_quarter_overlap,R001_R003,003160,2020Q1,1,buyback_announcement|dividend,20200313000786
r001_r003_same_ticker_quarter_overlap,R001_R003,003200,2023Q1,1,buyback_announcement|dividend,20230220001309
r001_r003_same_ticker_quarter_overlap,R001_R003,003220,2020Q1,1,buyback_announcement|dividend,20200324000813
r001_r003_same_ticker_quarter_overlap,R001_R003,003230,2022Q1,1,buyback_announcement|dividend,20220208000375
r001_r003_same_ticker_quarter_overlap,R001_R003,003230,2022Q3,1,buyback_announcement|dividend,20220808000202
r001_r003_same_ticker_quarter_overlap,R001_R003,003550,2021Q2,1,buyback_announcement|dividend,20210608800467
r001_r003_same_ticker_quarter_overlap,R001_R003,003550,2022Q2,1,buyback_announcement|dividend,20220527000472
r001_r003_same_ticker_quarter_overlap,R001_R003,003610,2023Q4,1,buyback_announcement|dividend,20231222000171
r001_r003_same_ticker_quarter_overlap,R001_R003,004090,2020Q1,1,buyback_announcement|dividend,20200323000211
r001_r003_same_ticker_quarter_overlap,R001_R003,004090,2023Q1,1,buyback_announcement|dividend,20230102000098
r001_r003_same_ticker_quarter_overlap,R001_R003,004170,2023Q1,1,buyback_announcement|dividend,20230303000107
r001_r003_same_ticker_quarter_overlap,R001_R003,004250,2023Q1,1,buyback_announcement|dividend,20230220002436
r001_r003_same_ticker_quarter_overlap,R001_R003,004270,2019Q1,1,buyback_announcement|dividend,20190201000508
r001_r003_same_ticker_quarter_overlap,R001_R003,004360,2021Q1,1,buyback_announcement|dividend,20210225002445
r001_r003_same_ticker_quarter_overlap,R001_R003,004490,2020Q1,1,buyback_announcement|dividend,20200217000484
r001_r003_same_ticker_quarter_overlap,R001_R003,004490,2022Q1,1,buyback_announcement|dividend,20220222002974
r001_r003_same_ticker_quarter_overlap,R001_R003,004490,2023Q1,1,buyback_announcement|dividend,20230215001276
r001_r003_same_ticker_quarter_overlap,R001_R003,004770,2025Q1,1,buyback_announcement|dividend,20250210000731
r001_r003_same_ticker_quarter_overlap,R001_R003,004800,2020Q1,1,buyback_announcement|dividend,20200323000030
r001_r003_same_ticker_quarter_overlap,R001_R003,004830,2023Q1,1,buyback_announcement|dividend,20230327000478
r001_r003_same_ticker_quarter_overlap,R001_R003,004910,2020Q1,1,buyback_announcement|dividend,20200324000196
r001_r003_same_ticker_quarter_overlap,R001_R003,005360,2019Q1,1,buyback_announcement|dividend,20190128000097
r001_r003_same_ticker_quarter_overlap,R001_R003,005380,2018Q2,1,buyback_announcement|dividend,20180427000083
r001_r003_same_ticker_quarter_overlap,R001_R003,005380,2018Q3,1,buyback_announcement|dividend,20180718000229
r001_r003_same_ticker_quarter_overlap,R001_R003,005380,2019Q1,1,buyback_announcement|dividend,20190304000845
r001_r003_same_ticker_quarter_overlap,R001_R003,005380,2020Q1,1,buyback_announcement|dividend,20200305000726
r001_r003_same_ticker_quarter_overlap,R001_R003,005380,2022Q1,1,buyback_announcement|dividend,20220218001565
r001_r003_same_ticker_quarter_overlap,R001_R003,005380,2024Q4,1,buyback_announcement|dividend,20241127000199
r001_r003_same_ticker_quarter_overlap,R001_R003,005850,2020Q1,1,buyback_announcement|dividend,20200318000533
r001_r003_same_ticker_quarter_overlap,R001_R003,005930,2024Q4,1,buyback_announcement|dividend,20241115000375
r001_r003_same_ticker_quarter_overlap,R001_R003,005930,2025Q2,1,buyback_announcement|dividend,20250516000403
r001_r003_same_ticker_quarter_overlap,R001_R003,005930,2025Q3,1,buyback_announcement|dividend,20250708000011
r001_r003_same_ticker_quarter_overlap,R001_R003,005930,2025Q4,1,buyback_announcement|dividend,20251002000524
r001_r003_same_ticker_quarter_overlap,R001_R003,005930,2026Q2,1,buyback_announcement|dividend,20260424000778
r001_r003_same_ticker_quarter_overlap,R001_R003,006060,2020Q1,1,buyback_announcement|dividend,20200225001217
r001_r003_same_ticker_quarter_overlap,R001_R003,006060,2023Q1,1,buyback_announcement|dividend,20230313000244
r001_r003_same_ticker_quarter_overlap,R001_R003,006060,2024Q1,1,buyback_announcement|dividend,20240311000576
r001_r003_same_ticker_quarter_overlap,R001_R003,006740,2020Q1,1,buyback_announcement|dividend,20200319000716
r001_r003_same_ticker_quarter_overlap,R001_R003,006740,2021Q1,1,buyback_announcement|dividend,20210319000775
r001_r003_same_ticker_quarter_overlap,R001_R003,006800,2022Q1,1,buyback_announcement|dividend,20220127000239
r001_r003_same_ticker_quarter_overlap,R001_R003,006880,2020Q1,1,buyback_announcement|dividend,20200313000681
r001_r003_same_ticker_quarter_overlap,R001_R003,006890,2020Q1,1,buyback_announcement|dividend,20200319000378
r001_r003_same_ticker_quarter_overlap,R001_R003,007570,2022Q1,1,buyback_announcement|dividend,20220310000857
r001_r003_same_ticker_quarter_overlap,R001_R003,007570,2025Q1,1,buyback_announcement|dividend,20250213001162
r001_r003_same_ticker_quarter_overlap,R001_R003,007660,2018Q1,1,buyback_announcement|dividend,20180126000276
r001_r003_same_ticker_quarter_overlap,R001_R003,007660,2019Q1,1,buyback_announcement|dividend,20190125000500
r001_r003_same_ticker_quarter_overlap,R001_R003,008420,2025Q1,1,buyback_announcement|dividend,20250217001439
r001_r003_same_ticker_quarter_overlap,R001_R003,009160,2021Q1,1,buyback_announcement|dividend,20210113000337
r001_r003_same_ticker_quarter_overlap,R001_R003,009240,2022Q3,1,buyback_announcement|dividend,20220707000326
r001_r003_same_ticker_quarter_overlap,R001_R003,009290,2019Q1,1,buyback_announcement|dividend,20190305000486
r001_r003_same_ticker_quarter_overlap,R001_R003,009830,2019Q1,1,buyback_announcement|dividend,20190220000538
r001_r003_same_ticker_quarter_overlap,R001_R003,009830,2020Q1,1,buyback_announcement|dividend,20200220000687
r001_r003_same_ticker_quarter_overlap,R001_R003,010060,2021Q4,1,buyback_announcement|dividend,20211215000347
r001_r003_same_ticker_quarter_overlap,R001_R003,010060,2022Q1,1,buyback_announcement|dividend,20220323001038
r001_r003_same_ticker_quarter_overlap,R001_R003,010060,2022Q4,1,buyback_announcement|dividend,20221215000415
r001_r003_same_ticker_quarter_overlap,R001_R003,010130,2024Q3,1,buyback_announcement|dividend,20240807000156
r001_r003_same_ticker_quarter_overlap,R001_R003,010780,2020Q1,1,buyback_announcement|dividend,20200225003586
r001_r003_same_ticker_quarter_overlap,R001_R003,010960,2020Q1,1,buyback_announcement|dividend,20200320000278
r001_r003_same_ticker_quarter_overlap,R001_R003,010960,2021Q1,1,buyback_announcement|dividend,20210118000067
r001_r003_same_ticker_quarter_overlap,R001_R003,011170,2023Q1,1,buyback_announcement|dividend,20230208000559
r001_r003_same_ticker_quarter_overlap,R001_R003,011700,2020Q1,1,buyback_announcement|dividend,20200317000238
r001_r003_same_ticker_quarter_overlap,R001_R003,011760,2020Q1,1,buyback_announcement|dividend,20200331000423
r001_r003_same_ticker_quarter_overlap,R001_R003,011780,2022Q1,1,buyback_announcement|dividend,20220308000677
r001_r003_same_ticker_quarter_overlap,R001_R003,011780,2023Q1,1,buyback_announcement|dividend,20230308000492
r001_r003_same_ticker_quarter_overlap,R001_R003,011780,2024Q1,1,buyback_announcement|dividend,20240306000464
r001_r003_same_ticker_quarter_overlap,R001_R003,011780,2025Q1,1,buyback_announcement|dividend,20250306000329
r001_r003_same_ticker_quarter_overlap,R001_R003,011780,2026Q1,1,buyback_announcement|dividend,20260311003714
r001_r003_same_ticker_quarter_overlap,R001_R003,012030,2023Q1,1,buyback_announcement|dividend,20230307800978
r001_r003_same_ticker_quarter_overlap,R001_R003,012280,2018Q1,1,buyback_announcement|dividend,20180321000147
r001_r003_same_ticker_quarter_overlap,R001_R003,012280,2021Q1,1,buyback_announcement|dividend,20210324000282
r001_r003_same_ticker_quarter_overlap,R001_R003,012330,2019Q3,1,buyback_announcement|dividend,20190923001609
r001_r003_same_ticker_quarter_overlap,R001_R003,012330,2021Q1,1,buyback_announcement|dividend,20210218001116
r001_r003_same_ticker_quarter_overlap,R001_R003,012330,2021Q3,1,buyback_announcement|dividend,20210723000174
r001_r003_same_ticker_quarter_overlap,R001_R003,012330,2023Q1,1,buyback_announcement|dividend,20230126000495
r001_r003_same_ticker_quarter_overlap,R001_R003,012330,2023Q3,1,buyback_announcement|dividend,20230726000317
r001_r003_same_ticker_quarter_overlap,R001_R003,012450,2021Q1,1,buyback_announcement|dividend,20210330000602
r001_r003_same_ticker_quarter_overlap,R001_R003,012510,2023Q1,1,buyback_announcement|dividend,20230202000017
r001_r003_same_ticker_quarter_overlap,R001_R003,012610,2024Q1,1,buyback_announcement|dividend,20240229000484
r001_r003_same_ticker_quarter_overlap,R001_R003,012610,2026Q1,1,buyback_announcement|dividend,20260109000294
r001_r003_same_ticker_quarter_overlap,R001_R003,012800,2020Q1,1,buyback_announcement|dividend,20200327000283
r001_r003_same_ticker_quarter_overlap,R001_R003,013890,2020Q1,1,buyback_announcement|dividend,20200318000319
