year,flow_bucket,ticker,date,panel_foreign,panel_institution,panel_trading_value,year_month,krx_foreign,krx_institution,foreign_diff_pct,institution_diff_pct,foreign_sign_match,institution_sign_match,foreign_within_5pct,institution_within_5pct
2020,<1억,002210,2020-07-03,52888950.0,-3802950.0,1423896850.0,2020-07,52473750,-3754100,0.007912527692417638,-0.01301243973255907,True,True,True,True
2020,1억-10억,002300,2020-04-17,71367850.0,-239455600.0,539926200.0,2020-04,70824750,-237431400,0.007668223325885372,-0.008525409865754908,True,True,True,True
2020,10억-100억,002320,2020-06-16,410171850.0,-1245350700.0,6169990550.0,2020-06,400904450,-1224857800,0.02311623131147584,-0.016730840102418418,True,True,True,True
2022,1억-10억,002350,2022-06-08,-155397620.0,-301219400.0,945302350.0,2022-06,-156162870,-302999750,0.00490033258225851,0.005875747422233847,True,True,True,True
2018,<1억,002360,2018-04-24,-7282275.0,-17748090.0,1052626210.0,2018-04,-7253960,-17704690,-0.003903385185471108,-0.002451327868491343,True,True,True,True
2021,<1억,002360,2021-11-16,-23382510.0,211090.0,863532806.0,2021-11,-22394530,211003,-0.04411702321950941,0.00041231641256285457,True,True,True,True
2022,10억-100억,002380,2022-08-18,491742000.0,-1031526000.0,5291270000.0,2022-08,490066500,-1029438500,0.0034189237583062706,-0.0020278044778779887,True,True,True,True
2024,10억-100억,002380,2024-08-01,1035210000.0,351450000.0,12294439000.0,2024-08,1055676500,379366000,-0.019387094436600607,-0.07358593020987649,True,True,True,False
2024,10억-100억,002380,2024-09-26,-771825000.0,812107500.0,7321936500.0,2024-09,-769605000,812204500,-0.002884596643732824,-0.00011942805044788596,True,True,True,True
2023,<1억,002630,2023-02-14,-1250910.0,-37968.0,110274540.0,2023-02,-1269845,-37968,0.014911268698148199,0.0,True,True,True,True
2023,<1억,002630,2023-04-17,-5240960.0,-161920.0,255192826.0,2023-04,-5382799,-161920,0.026350417320059695,0.0,True,True,True,True
2020,<1억,002700,2020-01-02,-52691275.0,946050.0,1376829985.0,2020-01,-52728760,945615,0.0007109023614437359,0.00046001808346948813,True,True,True,True
2026,<1억,002700,2026-03-26,17172732.0,96740.0,517160073.0,2026-03,17127604,96740,0.0026348110336974163,0.0,True,True,True,True
2023,1억-10억,002710,2023-02-02,-180247820.0,-9741280.0,3245652490.0,2023-02,-183602830,-9630120,0.01827319328356758,-0.011542950658974135,True,True,True,True
2023,1억-10억,002710,2023-03-06,-415030700.0,-125949950.0,23146776100.0,2023-03,-437193590,-115237110,0.05069353830187675,-0.09296345595615857,True,True,False,False
2023,10억-100억,002710,2023-03-27,-1417821600.0,-565592800.0,103091807200.0,2023-03,-2322666850,-655932800,0.3895716899735319,0.13772752330726562,True,True,False,False
2021,<1억,002720,2021-10-18,-60648770.0,-2382380.0,841569470.0,2021-10,-61285830,-2388030,0.010394898788186438,0.002365966926713651,True,True,True,True
2026,<1억,002760,2026-02-25,-17124305.0,474375.0,725438798.0,2026-02,-17606035,477534,0.027361640482936676,-0.006615235773787835,True,True,True,True
2020,<1억,002780,2020-04-27,-243360.0,99840.0,160729565.0,2020-04,-297845,99840,0.18293071899813662,0.0,True,True,False,True
2024,10억-100억,002790,2024-04-19,-644236250.0,1865473750.0,5875200850.0,2024-04,-650189450,1885964950,0.00915610057960799,-0.010865101178046814,True,True,True,True
2021,<1억,002870,2021-07-27,76818920.0,698710.0,289726340.0,2021-07,76280680,699030,0.007056046170537547,-0.0004577772055562708,True,True,True,True
2018,1억-10억,002900,2018-08-07,-108037500.0,-20427630.0,485091820.0,2018-08,-108509075,-20487160,0.004345949866405183,0.0029057224134531093,True,True,True,True
2026,10억-100억,002900,2026-05-04,648036480.0,-367045120.0,5832622000.0,2026-05,648340850,-367955175,-0.00046945985279193807,0.0024732768060674783,True,True,True,True
2025,1억-10억,003030,2025-11-10,407596800.0,81401600.0,2354775350.0,2025-11,401804950,79189500,0.014414581005037395,0.02793425896109964,True,True,True,True
2021,1억-10억,003070,2021-03-17,-248106600.0,-18473000.0,888217450.0,2021-03,-246909400,-18286250,-0.00484874208920357,-0.010212591427985508,True,True,True,True
2019,10억-100억,003090,2019-09-27,286700200.0,-837543600.0,1708648700.0,2019-09,289570400,-839977150,-0.009911924699485859,0.0028971621430416293,True,True,True,True
2022,1억-10억,003090,2022-12-05,-207342500.0,252557900.0,921966350.0,2022-12,-207142850,253000400,-0.0009638276194423317,-0.0017490090924757431,True,True,True,True
2026,1억-10억,003090,2026-03-17,-74961600.0,268403100.0,1807551375.0,2026-03,-76996475,268623300,0.02642815791242391,-0.0008197352947417443,True,True,True,True
2024,10억-100억,003160,2024-04-17,4832055000.0,2229646500.0,160814955710.0,2024-04,4881425340,2250269390,-0.010113918898941922,-0.009164631617728222,True,True,True,True
2026,10억-100억,003160,2026-04-30,935821250.0,-539847000.0,10752857975.0,2026-04,832883700,-540235000,0.12359174516201962,0.0007182059659222376,True,True,False,True
2023,<1억,003200,2023-10-17,9392720.0,-45763800.0,262985790.0,2023-10,9446900,-46016560,-0.005735214726524045,0.005492805198824075,True,True,True,True
2023,1억-10억,003220,2023-07-27,248786720.0,111267520.0,1297363320.0,2023-07,247657340,111493720,0.0045602524843398546,-0.0020288138201864643,True,True,True,True
2021,10억-100억,003230,2021-12-24,1842686900.0,-1836253900.0,5497116600.0,2021-12,1852553600,-1845226200,-0.005325999744352876,0.004862439087413782,True,True,True,True
2025,100억-1000억,003230,2025-10-29,2749240000.0,-12350432000.0,66872110500.0,2025-10,2741195500,-12331959500,0.002934668468556876,-0.0014979371283209292,True,True,True,True
2018,<1억,003280,2018-07-13,78198194.0,-39308.0,577905197.0,2018-07,78141054,-39326,0.0007312417362581263,0.0004577124548644663,True,True,True,True
2024,10억-100억,003280,2024-04-17,-1040986090.0,1436390.0,49422483980.0,2024-04,-1055899120,1435540,0.01412353672574327,0.0005921116792287223,True,True,True,True
2024,10억-100억,003280,2024-10-22,-1782641856.0,104056832.0,11345212245.0,2024-10,-1805603914,105605540,0.012717106903657276,-0.014665026096168819,True,True,True,True
2018,10억-100억,003300,2018-05-09,-1625085000.0,1798447500.0,4126632500.0,2018-05,-1632582000,1805727000,0.004592112371690978,-0.004031340285657799,True,True,True,True
2019,1억-10억,003350,2019-12-11,-334776750.0,-297500.0,9978285350.0,2019-12,-344742200,-269750,0.028906962942163737,-0.10287303058387395,True,True,True,False
2023,1억-10억,003350,2023-03-15,133140000.0,9352000.0,1008923850.0,2023-03,133304650,9406850,-0.0012351407096451623,-0.00583085730079676,True,True,True,True
2022,<1억,003480,2022-03-10,-24228095.0,2349365.0,2488216390.0,2022-03,-31339455,2223130,0.2269139651598919,0.0567825543265576,True,True,False,False
2022,10억-100억,003490,2022-06-24,2560725000.0,-554075000.0,30434459550.0,2022-06,2578661450,-542730300,-0.006955721155252854,-0.020903015733597333,True,True,True,True
2018,1억-10억,003520,2018-08-31,816979950.0,124723710.0,6274818090.0,2018-08,810902170,125014250,0.007495084148066837,-0.0023240550577234196,True,True,True,True
2020,1억-10억,003520,2020-07-20,300533380.0,-285281640.0,4338969570.0,2020-07,296509750,-282408260,0.013569975354941954,-0.01017456075824411,True,True,True,True
2021,1억-10억,003520,2021-03-09,-14426500.0,196481000.0,3661235050.0,2021-03,-15473830,201065650,0.06768395413417364,-0.02280175654071195,True,True,False,True
2023,1억-10억,003520,2023-05-11,-20809410.0,-386622600.0,849718785.0,2023-05,-21302430,-388308410,0.023143838519830835,0.004341420264371817,True,True,True,True
2026,1억-10억,003520,2026-01-19,-191857432.0,-12230712.0,1065197272.0,2026-01,-189278808,-12376566,-0.013623416309764588,0.011784690519163393,True,True,True,True
2024,10억-100억,003530,2024-07-16,2943775200.0,3332120775.0,45036474595.0,2024-07,2953756470,3353950200,-0.003379178378913547,-0.006508571594175727,True,True,True,True
2020,10억-100억,003550,2020-12-15,-1420458000.0,4297020000.0,31648487400.0,2020-12,-1412492600,4285518900,-0.005639250782623569,0.0026837123504460567,True,True,True,True
2025,10억-100억,003550,2025-01-09,-871794000.0,-841158000.0,10808636100.0,2025-01,-855972300,-844295200,-0.01848389252783063,0.0037157619751954055,True,True,True,True
2018,<1억,003580,2018-03-15,-14107130.0,-32820.0,154102630.0,2018-03,-13750990,-36640,-0.025899226164807044,0.10425764192139737,True,True,True,False
2024,1억-10억,003580,2024-01-26,129261050.0,-1719825.0,4891437575.0,2024-01,131553635,-1665665,-0.01742699850140971,-0.03251554184064623,True,True,True,True
2026,1억-10억,003620,2026-03-17,-614791470.0,-63214065.0,2523374165.0,2026-03,-616596729,-63316191,0.002927779073573386,0.0016129523647434823,True,True,True,True
2020,100억-1000억,003670,2020-09-21,-18044400000.0,-4455176000.0,70989348600.0,2020-09,-18397081100,-4526835600,0.019170492214658986,0.015829954151637404,True,True,True,True
2022,100억-1000억,003670,2022-10-18,-9239304000.0,54694308000.0,341042814000.0,2022-10,-8476113500,53567812000,-0.09004014634773355,0.021029345010395422,True,True,False,True
2023,>1000억,003670,2023-08-25,-77186162500.0,29265150000.0,383895787500.0,2023-08,-76698859500,29282649000,-0.006353458228410815,-0.0005975893779282059,True,True,True,True
2023,>1000억,003670,2023-10-25,-59577464000.0,-43565726000.0,448082691500.0,2023-10,-63433932000,-46127316500,0.06079503316931386,0.05553304840527629,True,True,False,False
2024,100억-1000억,003670,2024-01-24,-5858406000.0,-6391368000.0,116349442500.0,2024-01,-5978181000,-6444918500,0.020035358581481557,0.008308949135664013,True,True,True,True
2018,<1억,003680,2018-10-01,1167180.0,127040.0,156537070.0,2018-10,1107090,127860,0.054277430019239625,-0.006413264508055686,True,True,False,True
2024,<1억,003720,2024-01-08,-46366320.0,-1529220.0,2370012165.0,2024-01,-46131530,-1552880,-0.005089577562244305,0.015236206274792644,True,True,True,True
2026,<1억,003780,2026-03-11,84864000.0,-876000.0,1331659295.0,2026-03,82576395,-876060,0.02770289257602006,6.848845969454146e-05,True,True,True,True
2026,<1억,003780,2026-03-06,-87420300.0,643100.0,276776830.0,2026-03,-86354940,643070,-0.01233698963834611,4.665121992940115e-05,True,True,True,True
2024,10억-100억,003850,2024-01-30,1075367240.0,363831600.0,5964724050.0,2024-01,1066275880,363262580,0.008526273706950962,0.0015664151259400295,True,True,True,True
2020,<1억,003920,2020-12-02,-78237500.0,-8250500.0,400403500.0,2020-12,-78598500,-8316000,0.004592962970031235,0.007876382876382877,True,True,True,True
2018,10억-100억,004020,2018-08-24,-369705600.0,-1167302400.0,9064328200.0,2018-08,-367897700,-1154444600,-0.00491413781602875,-0.011137650087323377,True,True,True,True
2021,10억-100억,004020,2021-02-09,-3591957000.0,-318765000.0,23257747700.0,2021-02,-3613634700,-318754100,0.0059988631390992565,-3.419563858159001e-05,True,True,True,True
2021,10억-100억,004020,2021-06-02,909900000.0,-5677128000.0,65257355100.0,2021-06,931246900,-5643798100,-0.0229229219447603,-0.0059055797903188635,True,True,True,True
2022,10억-100억,004020,2022-02-09,-4463778850.0,5332402150.0,33275409200.0,2022-02,-4405000050,5312660200,-0.013343654786110616,0.0037160197070386695,True,True,True,True
2024,<1억,004060,2024-04-03,-10232392.0,-27560.0,259024892.0,2024-04,-10267843,-27562,0.0034526238860489006,7.256367462448299e-05,True,True,True,True
2020,<1억,004090,2020-11-05,-33356400.0,-17186400.0,238603000.0,2020-11,-33174600,-17120500,-0.005480096218191025,-0.003849186647586227,True,True,True,True
2021,<1억,004090,2021-01-14,71001000.0,3726000.0,581828500.0,2021-01,69456500,3641500,0.02223693966727376,0.023204723328298777,True,True,True,True
2024,1억-10억,004090,2024-05-29,-778219310.0,114640.0,33402707180.0,2024-05,-810364540,115630,0.039667616749370596,-0.008561791922511459,True,True,True,True
2026,<1억,004100,2026-03-30,51163160.0,-65940.0,1614269995.0,2026-03,41187480,-65940,0.2422017564560881,0.0,True,True,False,True
2020,1억-10억,004140,2020-06-24,-185941990.0,1654010.0,1983778375.0,2020-06,-188524920,1655445,0.013700735160105094,-0.0008668364095454696,True,True,True,True
2022,1억-10억,004140,2022-01-17,-218119440.0,21891975.0,3191166195.0,2022-01,-210960665,21033010,-0.03393416967091946,0.040838900376123054,True,True,True,True
2020,100억-1000억,004170,2020-01-30,-4465608000.0,-6993140000.0,33313934500.0,2020-01,-4559198000,-7097615500,0.020527733167105267,0.014719802728113407,True,True,True,True
2026,10억-100억,004170,2026-01-09,-2995750000.0,5411106000.0,17345832250.0,2026-01,-2985514000,5434267500,-0.0034285553509378953,-0.0042621199637301625,True,True,True,True
2018,1억-10억,004310,2018-10-08,-106698800.0,12121200.0,1130933540.0,2018-10,-107891560,12226240,0.011055174287960986,-0.008591357604627424,True,True,True,True
2025,1억-10억,004310,2025-08-01,302264100.0,233100.0,1499472001.0,2025-08,300816230,233130,0.004813137908150767,-0.00012868356710848025,True,True,True,True
2024,10억-100억,004370,2024-12-26,-38000000.0,-992940000.0,6067553500.0,2024-12,-44553000,-989187500,0.14708324916391713,-0.0037935174069627852,True,True,False,True
2019,<1억,004410,2019-01-02,-25474017.0,-141246.0,173938617.0,2019-01,-25770875,-142363,0.011519127697449155,0.00784613979755976,True,True,True,True
2020,<1억,004410,2020-02-11,-7830194.0,-134475.0,125325793.0,2020-02,-7922170,-134395,0.011609950304020237,-0.000595260240336322,True,True,True,True
2024,<1억,004440,2024-03-27,-21680420.0,-6893080.0,81442670.0,2024-03,-21669810,-6901855,-0.0004896212749442658,0.0012713973272402855,True,True,True,True
2024,<1억,004440,2024-04-09,-13246765.0,-539400.0,180849550.0,2024-04,-13316410,-540680,0.005230013194246798,0.0023673892135828954,True,True,True,True
2026,1억-10억,004440,2026-03-25,777147160.0,-143680.0,11450860870.0,2026-03,415764385,-143680,0.8692008936744305,0.0,True,True,False,True
2026,1억-10억,004440,2026-04-07,443394720.0,28895160.0,1313852070.0,2026-04,434375950,29186660,0.020762590562391863,-0.00998743946720865,True,True,True,True
2020,<1억,004540,2020-06-29,-17936590.0,-31815.0,654319175.0,2020-06,-18706130,-30430,0.04113838618677407,-0.04551429510351627,True,True,True,True
2026,<1억,004540,2026-02-26,-42393600.0,175950.0,2120250758.0,2026-02,-44797976,175950,0.053671531945996845,0.0,True,True,False,True
2024,1억-10억,004560,2024-11-15,-610433200.0,15538510.0,3457273240.0,2024-11,-611170460,15229640,0.0012063083022697137,0.020280847085026303,True,True,True,True
2025,<1억,004560,2025-04-30,-7990080.0,14640360.0,360912290.0,2025-04,-32537380,14702720,0.754433823497774,-0.004241392068950507,True,True,False,True
2023,10억-100억,004690,2023-01-09,476389000.0,814037000.0,14684125500.0,2023-01,482939500,800367000,-0.013563810787893722,0.017079664703817124,True,True,True,True
2023,1억-10억,004710,2023-03-24,117171560.0,15555690.0,551502570.0,2023-03,115754730,15426090,0.012239931793715903,0.008401351217320786,True,True,True,True
2020,10억-100억,004770,2020-04-17,1736648600.0,-2403800.0,20576055905.0,2020-04,1691689775,-2372650,0.02657628228556267,-0.013128780056055465,True,True,True,True
2020,1억-10억,004770,2020-06-15,-411291660.0,426120.0,10611504590.0,2020-06,-439561850,432550,0.06431447588092552,-0.014865333487458098,True,True,False,True
2025,1억-10억,004770,2025-05-07,324260601.0,-13736.0,1587900331.0,2025-05,323477305,-13736,0.0024214867253206525,0.0,True,True,True,True
2018,100억-1000억,004800,2018-03-29,-7836690500.0,3147630000.0,17774191500.0,2018-03,-7860628500,3167341000,0.00304530356573905,-0.006223201101491756,True,True,True,True
2020,10억-100억,004800,2020-10-30,-247678000.0,-796388000.0,3492278200.0,2020-10,-248813300,-797836900,0.004562858979001524,0.0018160353325347575,True,True,True,True
2025,<1억,004800,2025-01-15,74274400.0,10169600.0,329322000.0,2025-01,55636800,10213250,0.33498691513530615,-0.004273859936846743,True,True,False,True
2022,1억-10억,004830,2022-04-07,-150129000.0,-2709000.0,3012761320.0,2022-04,-152292470,-2689660,0.014206020822959927,-0.007190499914487333,True,True,True,True
2026,<1억,004830,2026-03-03,48966320.0,176860.0,885750827.0,2026-03,40907025,176855,0.19701493814326512,2.8271748042181448e-05,True,True,False,True
2024,1억-10억,004840,2024-01-31,238853430.0,6017040.0,533588440.0,2024-01,240598600,6064020,-0.007253450352578942,-0.007747335925673069,True,True,True,True
2022,1억-10억,004960,2022-01-20,-157776000.0,292352700.0,773865400.0,2022-01,-158085850,291720900,0.00196001096872364,0.0021657687193478424,True,True,True,True
2022,<1억,004960,2022-09-08,-66756000.0,492000.0,904613150.0,2022-09,-66777850,564250,0.0003272043050203024,-0.128046078865751,True,True,True,False
2018,10억-100억,004980,2018-11-21,-581446000.0,516795500.0,13853021850.0,2018-11,-597524000,525971600,0.026907705799264967,-0.017445998985496557,True,True,True,True
