signal_date,execution_date,eligible_universe_size,target_quintile_min,target_quintile_max,종목코드,combined_flow_5,quantile_label,selected_headline
2024-06-26,2024-06-27,98,0.08194004899594995,0.2747990106503286,012330,0.1687474530603709,5,True
2024-06-26,2024-06-27,98,0.08194004899594995,0.2747990106503286,032830,0.14632888709107442,5,True
2024-06-26,2024-06-27,98,0.08194004899594995,0.2747990106503286,009540,0.1437338547950519,5,True
2024-06-26,2024-06-27,98,0.08194004899594995,0.2747990106503286,017670,0.1228850532317247,5,False
2024-06-26,2024-06-27,98,0.08194004899594995,0.2747990106503286,316140,0.11874870379653471,5,True
2024-06-26,2024-06-27,98,0.08194004899594995,0.2747990106503286,352820,0.11361246590291707,5,False
2024-06-26,2024-06-27,98,0.08194004899594995,0.2747990106503286,097950,0.11127099712519287,5,False
2024-06-26,2024-06-27,98,0.08194004899594995,0.2747990106503286,086280,0.09224850669048773,5,False
2024-06-26,2024-06-27,98,0.08194004899594995,0.2747990106503286,204320,0.09211732289881995,5,True
2024-06-26,2024-06-27,98,0.08194004899594995,0.2747990106503286,055550,0.08946026517895729,5,True
2024-06-26,2024-06-27,98,0.08194004899594995,0.2747990106503286,003490,0.08648327797671117,5,False
2024-06-26,2024-06-27,98,0.08194004899594995,0.2747990106503286,005930,0.08260727364750087,5,True
2024-06-26,2024-06-27,98,0.08194004899594995,0.2747990106503286,082640,0.08194004899594995,5,False
2024-07-26,2024-07-29,93,0.11545197385495325,0.5067016467242766,033780,0.5067016467242766,5,True
2024-07-26,2024-07-29,93,0.11545197385495325,0.5067016467242766,017670,0.3696324455912625,5,True
2024-07-26,2024-07-29,93,0.11545197385495325,0.5067016467242766,006360,0.2849164930866571,5,True
2024-07-26,2024-07-29,93,0.11545197385495325,0.5067016467242766,003550,0.2664776250754436,5,True
2024-07-26,2024-07-29,93,0.11545197385495325,0.5067016467242766,028050,0.25918419733590486,5,True
2024-07-26,2024-07-29,93,0.11545197385495325,0.5067016467242766,316140,0.25367284743384905,5,False
2024-07-26,2024-07-29,93,0.11545197385495325,0.5067016467242766,207940,0.22125243153005789,5,True
2024-07-26,2024-07-29,93,0.11545197385495325,0.5067016467242766,055550,0.2085930270382251,5,True
2024-07-26,2024-07-29,93,0.11545197385495325,0.5067016467242766,010140,0.18146341309716363,5,True
2024-07-26,2024-07-29,93,0.11545197385495325,0.5067016467242766,017960,0.17426107484952807,5,True
2024-07-26,2024-07-29,93,0.11545197385495325,0.5067016467242766,329180,0.15811515237722923,5,True
2024-07-26,2024-07-29,93,0.11545197385495325,0.5067016467242766,068270,0.14404279205911472,5,True
2024-07-26,2024-07-29,93,0.11545197385495325,0.5067016467242766,032830,0.1418082598947795,5,False
2024-07-26,2024-07-29,93,0.11545197385495325,0.5067016467242766,272210,0.1292939804697266,5,True
2024-07-26,2024-07-29,93,0.11545197385495325,0.5067016467242766,047810,0.12595861279718681,5,True
2024-07-26,2024-07-29,93,0.11545197385495325,0.5067016467242766,010620,0.12501039526964472,5,True
2024-07-26,2024-07-29,93,0.11545197385495325,0.5067016467242766,443060,0.1222807564708071,5,True
2024-07-26,2024-07-29,93,0.11545197385495325,0.5067016467242766,066570,0.12081881856229434,5,False
2024-07-26,2024-07-29,93,0.11545197385495325,0.5067016467242766,035420,0.11545197385495325,5,True
2025-05-13,2025-05-14,97,0.11062100021885281,0.2966811700715643,032640,0.2966811700715643,5,True
2025-05-13,2025-05-14,97,0.11062100021885281,0.2966811700715643,009150,0.2913218036560741,5,True
2025-05-13,2025-05-14,97,0.11062100021885281,0.2966811700715643,015760,0.25092711918656224,5,True
2025-05-13,2025-05-14,97,0.11062100021885281,0.2966811700715643,011200,0.25026608896930536,5,False
2025-05-13,2025-05-14,97,0.11062100021885281,0.2966811700715643,064400,0.24287225445952756,5,True
2025-05-13,2025-05-14,97,0.11062100021885281,0.2966811700715643,011070,0.24223546327228476,5,True
2025-05-13,2025-05-14,97,0.11062100021885281,0.2966811700715643,000720,0.2392854053208422,5,True
2025-05-13,2025-05-14,97,0.11062100021885281,0.2966811700715643,010060,0.2008299162296494,5,False
2025-05-13,2025-05-14,97,0.11062100021885281,0.2966811700715643,000660,0.18122901836487437,5,True
2025-05-13,2025-05-14,97,0.11062100021885281,0.2966811700715643,071050,0.17594860488330274,5,False
2025-05-13,2025-05-14,97,0.11062100021885281,0.2966811700715643,010120,0.16424413568864338,5,True
2025-05-13,2025-05-14,97,0.11062100021885281,0.2966811700715643,005940,0.16396691486124162,5,False
2025-05-13,2025-05-14,97,0.11062100021885281,0.2966811700715643,006260,0.157674650823263,5,False
2025-05-13,2025-05-14,97,0.11062100021885281,0.2966811700715643,003490,0.14931967020251724,5,True
2025-05-13,2025-05-14,97,0.11062100021885281,0.2966811700715643,009830,0.14097817912311456,5,False
2025-05-13,2025-05-14,97,0.11062100021885281,0.2966811700715643,278470,0.1286342669222715,5,True
2025-05-13,2025-05-14,97,0.11062100021885281,0.2966811700715643,034020,0.12127540030832629,5,True
2025-05-13,2025-05-14,97,0.11062100021885281,0.2966811700715643,000880,0.11497454977743603,5,True
2025-05-13,2025-05-14,97,0.11062100021885281,0.2966811700715643,021240,0.11485203044785071,5,True
2025-05-13,2025-05-14,97,0.11062100021885281,0.2966811700715643,009540,0.11062100021885281,5,False
2025-08-29,2025-09-01,98,0.07251566995387944,0.23290384847775983,047810,0.23290384847775983,5,True
2025-08-29,2025-09-01,98,0.07251566995387944,0.23290384847775983,007660,0.22024213580899557,5,True
2025-08-29,2025-09-01,98,0.07251566995387944,0.23290384847775983,064350,0.20425937139106248,5,True
2025-08-29,2025-09-01,98,0.07251566995387944,0.23290384847775983,034730,0.19429430091531386,5,False
2025-08-29,2025-09-01,98,0.07251566995387944,0.23290384847775983,009150,0.192150094102304,5,True
2025-08-29,2025-09-01,98,0.07251566995387944,0.23290384847775983,443060,0.18268928621138633,5,True
2025-08-29,2025-09-01,98,0.07251566995387944,0.23290384847775983,012330,0.17589365725145142,5,False
2025-08-29,2025-09-01,98,0.07251566995387944,0.23290384847775983,267260,0.15960424262576622,5,False
2025-08-29,2025-09-01,98,0.07251566995387944,0.23290384847775983,307950,0.1484808116605519,5,False
2025-08-29,2025-09-01,98,0.07251566995387944,0.23290384847775983,000660,0.1109844689128048,5,True
2025-08-29,2025-09-01,98,0.07251566995387944,0.23290384847775983,006800,0.1106492625919139,5,False
2025-08-29,2025-09-01,98,0.07251566995387944,0.23290384847775983,009540,0.11057315020992664,5,False
2025-08-29,2025-09-01,98,0.07251566995387944,0.23290384847775983,035720,0.09513314728270625,5,False
2025-08-29,2025-09-01,98,0.07251566995387944,0.23290384847775983,005380,0.09036466767571655,5,True
2025-08-29,2025-09-01,98,0.07251566995387944,0.23290384847775983,034220,0.0886843322239578,5,False
2025-08-29,2025-09-01,98,0.07251566995387944,0.23290384847775983,003230,0.086025843943779,5,False
2025-08-29,2025-09-01,98,0.07251566995387944,0.23290384847775983,006260,0.07603183694052178,5,False
2025-08-29,2025-09-01,98,0.07251566995387944,0.23290384847775983,028260,0.07502809906050881,5,True
2025-08-29,2025-09-01,98,0.07251566995387944,0.23290384847775983,010140,0.07349642627763679,5,True
2025-08-29,2025-09-01,98,0.07251566995387944,0.23290384847775983,032830,0.07251566995387944,5,False
2025-10-17,2025-10-20,95,0.09196858287859545,0.388476977813368,066570,0.388476977813368,5,True
2025-10-17,2025-10-20,95,0.09196858287859545,0.388476977813368,207940,0.35306498143702214,5,True
2025-10-17,2025-10-20,95,0.09196858287859545,0.388476977813368,096770,0.31769962508774613,5,True
2025-10-17,2025-10-20,95,0.09196858287859545,0.388476977813368,047050,0.3011401334587034,5,True
2025-10-17,2025-10-20,95,0.09196858287859545,0.388476977813368,015760,0.2895659642450724,5,True
2025-10-17,2025-10-20,95,0.09196858287859545,0.388476977813368,051910,0.28484545106701187,5,True
2025-10-17,2025-10-20,95,0.09196858287859545,0.388476977813368,373220,0.27350918870052443,5,True
2025-10-17,2025-10-20,95,0.09196858287859545,0.388476977813368,000270,0.22510836449161165,5,True
2025-10-17,2025-10-20,95,0.09196858287859545,0.388476977813368,006260,0.21770960127824107,5,True
2025-10-17,2025-10-20,95,0.09196858287859545,0.388476977813368,009830,0.20180482200672042,5,True
2025-10-17,2025-10-20,95,0.09196858287859545,0.388476977813368,052690,0.19211078920455352,5,True
2025-10-17,2025-10-20,95,0.09196858287859545,0.388476977813368,006400,0.15890975596881135,5,True
2025-10-17,2025-10-20,95,0.09196858287859545,0.388476977813368,011070,0.15873019105050457,5,True
2025-10-17,2025-10-20,95,0.09196858287859545,0.388476977813368,457190,0.11636931785509255,5,True
2025-10-17,2025-10-20,95,0.09196858287859545,0.388476977813368,066970,0.10766472615015778,5,True
2025-10-17,2025-10-20,95,0.09196858287859545,0.388476977813368,005380,0.10065795581873889,5,True
2025-10-17,2025-10-20,95,0.09196858287859545,0.388476977813368,028260,0.09683489658523405,5,True
2025-10-17,2025-10-20,95,0.09196858287859545,0.388476977813368,005930,0.09508970584817002,5,True
2025-10-17,2025-10-20,95,0.09196858287859545,0.388476977813368,055550,0.09196858287859545,5,True
2026-04-02,2026-04-03,100,0.0873517463809959,0.3421549198733921,062040,0.3421549198733921,5,True
2026-04-02,2026-04-03,100,0.0873517463809959,0.3421549198733921,373220,0.2534403231363166,5,True
2026-04-02,2026-04-03,100,0.0873517463809959,0.3421549198733921,006400,0.2514166200030284,5,True
2026-04-02,2026-04-03,100,0.0873517463809959,0.3421549198733921,003230,0.2358454549782639,5,False
2026-04-02,2026-04-03,100,0.0873517463809959,0.3421549198733921,011070,0.22882225083456612,5,False
2026-04-02,2026-04-03,100,0.0873517463809959,0.3421549198733921,064350,0.22033135007119709,5,True
2026-04-02,2026-04-03,100,0.0873517463809959,0.3421549198733921,096770,0.2177615109574376,5,True
2026-04-02,2026-04-03,100,0.0873517463809959,0.3421549198733921,047050,0.15530573607532688,5,False
2026-04-02,2026-04-03,100,0.0873517463809959,0.3421549198733921,047810,0.133407189693825,5,True
2026-04-02,2026-04-03,100,0.0873517463809959,0.3421549198733921,267270,0.13069276861015192,5,True
2026-04-02,2026-04-03,100,0.0873517463809959,0.3421549198733921,112610,0.1283736801722314,5,True
2026-04-02,2026-04-03,100,0.0873517463809959,0.3421549198733921,068270,0.12772430748866156,5,True
2026-04-02,2026-04-03,100,0.0873517463809959,0.3421549198733921,003670,0.12519812164710165,5,True
2026-04-02,2026-04-03,100,0.0873517463809959,0.3421549198733921,001440,0.11287697907305548,5,True
2026-04-02,2026-04-03,100,0.0873517463809959,0.3421549198733921,010950,0.10445628342583535,5,False
2026-04-02,2026-04-03,100,0.0873517463809959,0.3421549198733921,012450,0.10089430991350931,5,True
2026-04-02,2026-04-03,100,0.0873517463809959,0.3421549198733921,278470,0.10067804722635602,5,False
2026-04-02,2026-04-03,100,0.0873517463809959,0.3421549198733921,066570,0.09365723481594547,5,True
2026-04-02,2026-04-03,100,0.0873517463809959,0.3421549198733921,207940,0.09195435867219748,5,False
2026-04-02,2026-04-03,100,0.0873517463809959,0.3421549198733921,066970,0.0873517463809959,5,False
