variant,entry_date,signal_date,exit_date,종목코드,entry_price,exit_price,shares,notional_at_entry,buy_cost,sell_cost,exit_reason
F1,2018-02-14,2018-02-13,2018-02-20,145720,69300.0,72900.0,2.5168170111174015e-06,0.17441541887043593,0.00011337002226578337,0.0004862112942927152,signal_reversal
F1,2018-02-12,2018-02-09,2018-02-22,089590,43950.0,42500.0,4.1177756990257395e-06,0.18097624197218126,0.00011763455728191783,0.0004637644881027739,signal_reversal
F1,2018-02-13,2018-02-12,2018-02-23,000660,75900.0,76100.0,2.3371845874688737e-06,0.17739231018888751,0.00011530500162277689,0.0004713283298319104,signal_reversal
F1,2018-02-20,2018-02-19,2018-02-23,011170,447000.0,448000.0,3.8952822489101993e-07,0.17411911652628592,0.00011317742574208585,0.00046244790859061887,signal_reversal
F1,2018-02-23,2018-02-22,2018-02-27,000270,33900.0,34400.0,5.225555457075931e-06,0.17714632999487406,0.00011514511449666814,0.0004763616354670419,signal_reversal
F1,2018-02-23,2018-02-22,2018-03-06,028670,6050.0,5760.0,2.928038512311968e-05,0.17714632999487406,0.00011514511449666814,0.00044693579851929884,signal_reversal
F1,2018-02-14,2018-02-13,2018-03-06,010060,158500.0,154500.0,1.100412737352908e-06,0.17441541887043593,0.00011337002226578337,0.0004505364849907144,signal_reversal
F1,2018-02-27,2018-02-26,2018-03-07,081660,99600.0,99500.0,1.7892322768385225e-06,0.17820753477311685,0.00011583489760252595,0.00047177582059539737,signal_reversal
F1,2018-02-19,2018-02-14,2018-03-07,207940,436500.0,442000.0,4.043061541847711e-07,0.1764796363016526,0.00011471176359607418,0.0004735637983966224,signal_reversal
F1,2018-03-06,2018-03-05,2018-03-08,145720,85000.0,82400.0,2.0172433354481703e-06,0.17146568351309446,0.00011145269428351141,0.00044048525472846245,signal_reversal
F1,2018-03-06,2018-03-05,2018-03-09,086280,139000.0,140500.0,1.2335660684395284e-06,0.17146568351309446,0.00011145269428351141,0.0004592874864317474,signal_reversal
F1,2018-03-08,2018-03-07,2018-03-12,081000,27600.0,28750.0,6.215240240467316e-06,0.17154063063689792,0.00011150140991398365,0.0004735236158206036,signal_reversal
F1,2018-03-09,2018-03-08,2018-03-14,004430,30600.0,28900.0,5.642898838879677e-06,0.1726727044697181,0.00011223725790531678,0.0004321614075756,signal_reversal
F1,2018-02-22,2018-02-21,2018-03-20,285130,112500.0,109500.0,1.5601396640946515e-06,0.1755157122106483,0.0001140852129369214,0.0004527135270286655,signal_reversal
F1,2018-03-07,2018-03-06,2018-03-21,000660,83600.0,89600.0,2.0462700858056575e-06,0.17106817917335296,0.00011119431646267943,0.0004858663691736953,signal_reversal
F1,2018-03-07,2018-03-06,2018-03-21,066570,106500.0,109500.0,1.6062739828483846e-06,0.17106817917335296,0.00011119431646267943,0.00046610055297303,signal_reversal
F1,2018-03-20,2018-03-19,2018-03-22,035720,135500.0,137000.0,1.293013639891559e-06,0.17520334820530623,0.00011388217633344904,0.0004694286019626304,signal_reversal
F1,2018-03-14,2018-03-13,2018-03-22,192820,137000.0,140000.0,1.2945479239194089e-06,0.177353065576959,0.00011527949262502335,0.0004802772797741007,signal_reversal
F1,2018-03-12,2018-03-09,2018-03-23,006400,202000.0,202000.0,8.511700333464205e-07,0.17193634673597694,0.00011175862537838502,0.00045563131885033894,signal_reversal
F1,2018-03-21,2018-03-20,2018-03-28,036570,420500.0,417500.0,4.162997178724801e-07,0.1750540313653779,0.00011378512038749564,0.00046058360036116516,signal_reversal
F1,2018-03-22,2018-03-21,2018-03-29,009540,150500.0,144000.0,1.177455077230577e-06,0.17720698912320182,0.00011518454293008118,0.00044931685747118814,signal_reversal
F1,2018-03-21,2018-03-20,2018-03-29,069620,193500.0,199000.0,9.046719967202992e-07,0.1750540313653779,0.00011378512038749564,0.0004770787774704498,signal_reversal
F1,2018-03-23,2018-03-22,2018-03-30,207940,468000.0,490000.0,3.6867661516168514e-07,0.17254065589566864,0.00011215142633218462,0.00047872658478744813,signal_reversal
F1,2018-03-30,2018-03-29,2018-04-03,039130,119500.0,120000.0,1.4761701546960164e-06,0.17640233348617396,0.00011466151676601308,0.0004694221091933333,signal_reversal
F1,2018-03-28,2018-03-27,2018-04-04,004170,351000.0,378500.0,4.973100388212567e-07,0.17455582362626107,0.0001134612853570697,0.000498814401688691,signal_reversal
F1,2018-03-29,2018-03-28,2018-04-04,011210,58000.0,55300.0,3.042443317883463e-06,0.17646171243724088,0.00011470011308420657,0.00044585485601923215,signal_reversal
F1,2018-04-04,2018-04-03,2018-04-06,004990,68800.0,67800.0,2.611437024691878e-06,0.17966686729880119,0.00011678346374422077,0.0004691968902263897,signal_reversal
F1,2018-04-03,2018-04-02,2018-04-13,090430,333000.0,325000.0,5.456453240943463e-07,0.18169989292341734,0.00011810493040022127,0.0004699370353762558,signal_reversal
F1,2018-04-04,2018-04-03,2018-04-17,180640,22900.0,22200.0,7.845714729205292e-06,0.17966686729880119,0.00011678346374422077,0.00046156339751914733,signal_reversal
F1,2018-03-29,2018-03-28,2018-04-18,008770,93100.0,104000.0,1.895399703944585e-06,0.17646171243724088,0.00011470011308420657,0.0005223721584071277,signal_reversal
