ticker,rcept_dt,official_status_category,report_nm,rcept_no,w001_tradable_state,reconciliation_class
043650,2019-03-19,suspension_related,주권매매거래정지(관리종목지정사유발생),20190319900545,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
088390,2019-03-19,delisting,내부결산시점관리종목지정ㆍ형식적상장폐지ㆍ상장적격성실질심사사유발생(자회사의 주요경영사항),20190319900444,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
123750,2019-03-19,suspension_related,주권매매거래정지(관리종목지정우려),20190319900437,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
123750,2019-03-19,delisting,내부결산시점관리종목지정ㆍ형식적상장폐지ㆍ상장적격성실질심사사유발생,20190319900415,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
084180,2019-03-18,delisting,[기재정정]내부결산시점관리종목지정ㆍ형식적상장폐지ㆍ상장적격성실질심사사유발생,20190318901148,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
069540,2019-03-18,suspension_related,주권매매거래정지기간변경(상장폐지 사유 발생),20190318901141,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
069540,2019-03-18,delisting,기타시장안내(상장폐지 사유 발생),20190318901140,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
044180,2019-03-18,delisting,기타시장안내(상장폐지 사유발생),20190318901127,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
044180,2019-03-18,suspension_related,주권매매거래정지(상장폐지 사유발생),20190318901125,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
214370,2019-03-18,delisting,기타시장안내(상장폐지 사유 발생),20190318901119,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
214370,2019-03-18,suspension_related,주권매매거래정지기간변경(상장폐지 사유 발생),20190318901116,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
069330,2019-03-18,suspension_related,주권매매거래정지(관리종목지정사유발생),20190318900574,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
069540,2019-03-18,suspension_related,주권매매거래정지(풍문 또는 보도 관련),20190318900405,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
043590,2019-03-15,suspension_related,주권매매거래정지기간변경(상장폐지 사유 발생),20190315901702,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
043590,2019-03-15,delisting,기타시장안내(상장폐지 사유 발생),20190315901700,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
043590,2019-03-15,suspension_related,주권매매거래정지(풍문 또는 보도 관련),20190315901560,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
250930,2019-03-15,managed,기타시장안내(관리종목 지정우려 예고),20190315901553,PANEL_ABSENT_OR_OUT_OF_SCOPE,proxy_only
006880,2019-03-15,resumption_related,생산재개(자율공시)(자회사의 주요경영사항),20190315801541,panel_absence,official_status_but_panel_absent
043100,2019-03-15,delisting,[기재정정]내부결산시점관리종목지정ㆍ형식적상장폐지ㆍ상장적격성실질심사사유발생,20190315901293,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
214370,2019-03-15,suspension_related,주권매매거래정지기간변경(풍문 사유(감사의견 비적정설) 미해소),20190315900262,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
078160,2019-03-15,suspension_related,주권매매거래정지(무상증자),20190315900198,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
123260,2019-03-14,managed,기타시장안내(관리종목지정우려종목)(최근 3사업연도 중 2사업연도 자기자본 50%초과 법인세비용차감전계속사업손실),20190314902424,PANEL_ABSENT_OR_OUT_OF_SCOPE,proxy_only
123260,2019-03-14,delisting,내부결산시점관리종목지정ㆍ형식적상장폐지ㆍ상장적격성실질심사사유발생,20190314902422,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
224760,2019-03-14,resumption_related,주권매매거래정지해제(회사합병 철회),20190314602419,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
214370,2019-03-14,suspension_related,주권매매거래정지(풍문 또는 보도 관련),20190314902396,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
276920,2019-03-14,resumption_related,주권매매거래정지해제(합병결정 철회),20190314902292,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
106080,2019-03-14,delisting,내부결산시점관리종목지정ㆍ형식적상장폐지ㆍ상장적격성실질심사사유발생,20190314902229,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
103130,2019-03-14,resumption_related,매매거래정지및정지해제(중요내용공시),20190314802209,panel_absence,official_status_but_panel_absent
195440,2019-03-14,suspension_related,주권매매거래정지(관리종목지정우려),20190314901539,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
195440,2019-03-14,delisting,내부결산시점관리종목지정ㆍ형식적상장폐지ㆍ상장적격성실질심사사유발생,20190314901522,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
057680,2019-03-14,delisting,내부결산시점관리종목지정ㆍ형식적상장폐지ㆍ상장적격성실질심사사유발생,20190314901149,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
057680,2019-03-14,suspension_related,주권매매거래정지(관리종목지정사유발생),20190314900997,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
083470,2019-03-13,suspension_related,주권매매거래정지기간변경(회생절차개시결정),20190313901590,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
127160,2019-03-13,suspension_related,주권매매거래정지(불성실공시법인 지정),20190313901569,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
054220,2019-03-12,suspension_related,주권매매거래정지(상장적격성 실질심사 대상 (사유발생)),20190312901592,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
054220,2019-03-12,suspension_related,기타시장안내(상장적격성 실질심사관련 매매거래정지 안내),20190312901591,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
016380,2019-03-12,managed,투자유의안내(관리종목지정우려),20190312801252,panel_absence,proxy_only
016380,2019-03-12,resumption_related,매매거래정지및정지해제(중요내용공시),20190312801191,panel_absence,official_status_but_panel_absent
052770,2019-03-11,delisting,내부결산시점관리종목지정ㆍ형식적상장폐지ㆍ상장적격성실질심사사유발생,20190311901436,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
122990,2019-03-11,suspension_related,주권매매거래정지(영업양도),20190311901217,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
007120,2019-03-11,resumption_related,매매거래정지및정지해제(중요내용공시),20190311800871,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
080420,2019-03-11,suspension_related,주권매매거래정지(무상증자),20190311900382,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
141020,2019-03-08,suspension_related,주권매매거래정지(불성실공시법인 지정),20190308901444,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
182690,2019-03-08,suspension_related,주권매매거래정지(관리종목지정사유발생),20190308900858,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
072990,2019-03-08,suspension_related,주권매매거래정지(무상증자),20190308900736,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
205500,2019-03-08,delisting,[기재정정]내부결산시점관리종목지정ㆍ형식적상장폐지ㆍ상장적격성실질심사사유발생,20190308900510,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
099320,2019-03-08,suspension_related,주권매매거래정지(단일판매공급계약),20190308900222,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
065940,2019-03-07,suspension_related,주권매매거래정지기간변경(상장적격성 실질심사 대상 결정),20190307901603,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
106520,2019-03-06,suspension_related,주권매매거래정지기간변경(파산신청),20190306901278,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
192080,2019-03-06,delisting,상장폐지결정,20190306900186,panel_absence,official_status_but_panel_absent
083470,2019-03-05,suspension_related,주권매매거래정지기간변경(상장적격성 실질심사 대상 결정),20190305901049,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
106520,2019-03-05,suspension_related,주권매매거래정지기간변경(풍문사유(채권자에 의한 파산신청설) 미해소),20190305900916,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
102210,2019-03-04,suspension_related,주권매매거래정지기간변경(개선기간 부여),20190304901086,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
106520,2019-03-04,suspension_related,주권매매거래정지(풍문 또는 보도 관련),20190304901079,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
120110,2019-03-04,other,영업정지(종속회사의주요경영사항),20190304800702,panel_absence,requires_manual_review
144620,2019-03-04,resumption_related,매매거래정지및정지해제(중요내용공시),20190304800612,panel_absence,official_status_but_panel_absent
178780,2019-03-04,suspension_related,[기재정정]주권매매거래정지(관리종목지정우려),20190304900009,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
178780,2019-03-04,suspension_related,주권매매거래정지(관리종목지정우려),20190304900004,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
178780,2019-03-04,delisting,내부결산시점관리종목지정ㆍ형식적상장폐지ㆍ상장적격성실질심사사유발생,20190304900002,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
030270,2019-02-28,delisting,기타시장안내(상장폐지사유 발생 우려 안내),20190228901859,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
030270,2019-02-28,delisting,[기재정정]내부결산시점관리종목지정ㆍ형식적상장폐지ㆍ상장적격성실질심사사유발생,20190228901854,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
043090,2019-02-28,suspension_related,주권매매거래정지(불성실공시법인 지정),20190228901853,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
094190,2019-02-28,suspension_related,주권매매거래정지(관리종목지정우려),20190228901699,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
094190,2019-02-28,delisting,내부결산시점관리종목지정ㆍ형식적상장폐지ㆍ상장적격성실질심사사유발생,20190228901691,PANEL_ABSENT_OR_OUT_OF_SCOPE,official_status_but_panel_absent
