ticker,concept,period_type,count,lag_min,lag_median,lag_max
ASML,Dividends,other,0,,,
NKE,Revenue,quarterly,51,30,36,41
NKE,Revenue,annual,16,47,52,55
NKE,Revenue,other,0,,,
NKE,NetIncome,quarterly,51,30,36,41
NKE,NetIncome,annual,17,47,53,235
NKE,NetIncome,other,0,,,
NKE,OperatingIncome,quarterly,51,30,36,41
NKE,OperatingIncome,annual,16,47,52,55
NKE,OperatingIncome,other,0,,,
NKE,StockholdersEquity,quarterly,51,30,36,41
NKE,StockholdersEquity,annual,16,47,52,55
NKE,StockholdersEquity,other,0,,,
NKE,Assets,quarterly,51,30,36,41
NKE,Assets,annual,16,47,52,55
NKE,Assets,other,0,,,
NKE,CFO,quarterly,51,30,36,41
NKE,CFO,annual,17,47,53,235
NKE,CFO,other,0,,,
NKE,Buybacks,quarterly,51,30,36,41
NKE,Buybacks,annual,16,47,52,55
NKE,Buybacks,other,0,,,
NKE,Cash,quarterly,51,30,36,41
NKE,Cash,annual,17,47,53,235
NKE,Cash,other,0,,,
NKE,LongTermDebt,quarterly,51,30,36,41
NKE,LongTermDebt,annual,16,47,52,55
NKE,LongTermDebt,other,0,,,
NKE,TotalLiabilities,quarterly,51,30,36,41
NKE,TotalLiabilities,annual,16,47,52,55
NKE,TotalLiabilities,other,0,,,
NKE,EPS_Basic,quarterly,51,30,36,41
NKE,EPS_Basic,annual,16,47,52,55
NKE,EPS_Basic,other,0,,,
NKE,EPS_Diluted,quarterly,51,30,36,41
NKE,EPS_Diluted,annual,16,47,52,55
NKE,EPS_Diluted,other,0,,,
NKE,CapEx,quarterly,51,30,36,41
NKE,CapEx,annual,16,47,52,55
NKE,CapEx,other,0,,,
NKE,Shares,quarterly,48,30,36,41
NKE,Shares,annual,15,47,53,55
NKE,Shares,other,0,,,
NKE,Dividends,quarterly,51,30,36,41
NKE,Dividends,annual,16,47,52,55
NKE,Dividends,other,0,,,
SBUX,Revenue,quarterly,51,30,30,38
SBUX,Revenue,annual,31,46,52,236
SBUX,Revenue,other,0,,,
SBUX,NetIncome,quarterly,51,30,30,38
SBUX,NetIncome,annual,31,46,52,236
SBUX,NetIncome,other,0,,,
SBUX,OperatingIncome,quarterly,51,30,30,38
SBUX,OperatingIncome,annual,31,46,52,236
SBUX,OperatingIncome,other,0,,,
SBUX,StockholdersEquity,quarterly,51,30,30,38
SBUX,StockholdersEquity,annual,17,46,47,54
SBUX,StockholdersEquity,other,0,,,
SBUX,Assets,quarterly,51,30,30,38
SBUX,Assets,annual,17,46,47,54
SBUX,Assets,other,0,,,
SBUX,CFO,quarterly,51,30,30,38
SBUX,CFO,annual,17,46,47,54
SBUX,CFO,other,0,,,
SBUX,Buybacks,quarterly,47,30,30,38
SBUX,Buybacks,annual,17,46,47,54
SBUX,Buybacks,other,0,,,
SBUX,Cash,quarterly,51,30,30,38
SBUX,Cash,annual,17,46,47,54
SBUX,Cash,other,0,,,
SBUX,LongTermDebt,quarterly,51,30,30,38
SBUX,LongTermDebt,annual,17,46,47,54
SBUX,LongTermDebt,other,0,,,
SBUX,TotalLiabilities,quarterly,51,30,30,38
SBUX,TotalLiabilities,annual,17,46,47,54
SBUX,TotalLiabilities,other,0,,,
SBUX,EPS_Basic,quarterly,51,30,30,38
SBUX,EPS_Basic,annual,17,46,47,54
SBUX,EPS_Basic,other,0,,,
SBUX,EPS_Diluted,quarterly,51,30,30,38
SBUX,EPS_Diluted,annual,31,46,52,236
SBUX,EPS_Diluted,other,0,,,
SBUX,CapEx,quarterly,51,30,30,38
SBUX,CapEx,annual,17,46,47,54
SBUX,CapEx,other,0,,,
SBUX,Shares,quarterly,51,30,30,38
SBUX,Shares,annual,17,46,47,54
SBUX,Shares,other,0,,,
SBUX,Dividends,quarterly,48,30,30,36
SBUX,Dividends,annual,16,46,47,52
SBUX,Dividends,other,0,,,
MCD,Revenue,quarterly,51,30,36,42
MCD,Revenue,annual,37,53,146,244
MCD,Revenue,other,0,,,
MCD,NetIncome,quarterly,51,30,36,42
MCD,NetIncome,annual,37,53,146,244
MCD,NetIncome,other,0,,,
MCD,OperatingIncome,quarterly,51,30,36,42
MCD,OperatingIncome,annual,37,53,146,244
MCD,OperatingIncome,other,0,,,
MCD,StockholdersEquity,quarterly,51,30,36,42
MCD,StockholdersEquity,annual,17,53,55,60
MCD,StockholdersEquity,other,0,,,
MCD,Assets,quarterly,51,30,36,42
MCD,Assets,annual,17,53,55,60
MCD,Assets,other,0,,,
MCD,CFO,quarterly,51,30,36,42
MCD,CFO,annual,17,53,55,60
MCD,CFO,other,0,,,
MCD,Buybacks,quarterly,51,30,36,42
MCD,Buybacks,annual,17,53,55,60
MCD,Buybacks,other,0,,,
MCD,Cash,quarterly,51,30,36,42
MCD,Cash,annual,17,53,55,60
MCD,Cash,other,0,,,
MCD,LongTermDebt,quarterly,51,30,36,42
MCD,LongTermDebt,annual,17,53,55,60
MCD,LongTermDebt,other,0,,,
MCD,TotalLiabilities,quarterly,51,30,36,42
MCD,TotalLiabilities,annual,17,53,55,60
MCD,TotalLiabilities,other,0,,,
MCD,EPS_Basic,quarterly,51,30,36,42
MCD,EPS_Basic,annual,37,53,146,244
MCD,EPS_Basic,other,0,,,
MCD,EPS_Diluted,quarterly,51,30,36,42
MCD,EPS_Diluted,annual,37,53,146,244
MCD,EPS_Diluted,other,0,,,
MCD,CapEx,quarterly,51,30,36,42
MCD,CapEx,annual,17,53,55,60
MCD,CapEx,other,0,,,
MCD,Shares,quarterly,51,30,36,42
MCD,Shares,annual,37,53,146,244
MCD,Shares,other,0,,,
MCD,Dividends,quarterly,51,30,36,42
MCD,Dividends,annual,37,53,146,244
MCD,Dividends,other,0,,,
DIS,Revenue,quarterly,22,37,39,40
DIS,Revenue,annual,11,47,53,242
DIS,Revenue,other,0,,,
DIS,NetIncome,quarterly,22,37,39,40
DIS,NetIncome,annual,11,47,53,242
DIS,NetIncome,other,0,,,
DIS,OperatingIncome,quarterly,22,37,39,40
DIS,OperatingIncome,annual,11,47,53,242
DIS,OperatingIncome,other,0,,,
DIS,StockholdersEquity,quarterly,22,37,39,40
DIS,StockholdersEquity,annual,7,47,53,59
DIS,StockholdersEquity,other,0,,,
DIS,Assets,quarterly,22,37,39,40
DIS,Assets,annual,7,47,53,59
DIS,Assets,other,0,,,
DIS,CFO,quarterly,22,37,39,40
DIS,CFO,annual,7,47,53,59
DIS,CFO,other,0,,,
DIS,Buybacks,quarterly,9,37,39,39
DIS,Buybacks,annual,4,47,50,53
DIS,Buybacks,other,0,,,
DIS,Cash,quarterly,22,37,39,40
DIS,Cash,annual,7,47,53,59
DIS,Cash,other,0,,,
DIS,LongTermDebt,quarterly,22,37,39,40
DIS,LongTermDebt,annual,7,47,53,59
DIS,LongTermDebt,other,0,,,
DIS,TotalLiabilities,quarterly,22,37,39,40
DIS,TotalLiabilities,annual,7,47,53,59
DIS,TotalLiabilities,other,0,,,
DIS,EPS_Basic,quarterly,22,37,39,40
DIS,EPS_Basic,annual,11,47,53,242
DIS,EPS_Basic,other,0,,,
DIS,EPS_Diluted,quarterly,22,37,39,40
DIS,EPS_Diluted,annual,11,47,53,242
DIS,EPS_Diluted,other,0,,,
DIS,CapEx,quarterly,22,37,39,40
DIS,CapEx,annual,7,47,53,59
DIS,CapEx,other,0,,,
DIS,Shares,quarterly,22,37,39,40
DIS,Shares,annual,7,47,53,59
DIS,Shares,other,0,,,
DIS,Dividends,quarterly,13,38,39,90
DIS,Dividends,annual,6,47,53,59
DIS,Dividends,other,0,,,
T,Revenue,quarterly,51,24,34,41
T,Revenue,annual,41,40,143,244
T,Revenue,other,0,,,
T,NetIncome,quarterly,51,24,34,41
T,NetIncome,annual,34,40,142,244
T,NetIncome,other,0,,,
T,OperatingIncome,quarterly,51,24,34,41
T,OperatingIncome,annual,41,40,143,244
T,OperatingIncome,other,0,,,
T,StockholdersEquity,quarterly,56,24,34,119
T,StockholdersEquity,annual,17,40,51,60
T,StockholdersEquity,other,0,,,
T,Assets,quarterly,53,24,34,119
T,Assets,annual,17,40,51,60
T,Assets,other,0,,,
T,CFO,quarterly,51,24,34,41
T,CFO,annual,17,40,51,60
T,CFO,other,0,,,
T,Buybacks,quarterly,44,24,34,41
T,Buybacks,annual,15,40,51,60
T,Buybacks,other,0,,,
T,Cash,quarterly,53,24,34,119
T,Cash,annual,17,40,51,60
T,Cash,other,0,,,
T,LongTermDebt,quarterly,18,33,36,37
T,LongTermDebt,annual,9,40,54,60
T,LongTermDebt,other,0,,,
T,TotalLiabilities,quarterly,53,24,34,119
T,TotalLiabilities,annual,17,40,51,60
T,TotalLiabilities,other,0,,,
T,EPS_Basic,quarterly,51,24,34,41
T,EPS_Basic,annual,41,40,143,244
T,EPS_Basic,other,0,,,
T,EPS_Diluted,quarterly,51,24,34,41
T,EPS_Diluted,annual,41,40,143,244
T,EPS_Diluted,other,0,,,
T,CapEx,quarterly,51,24,34,41
T,CapEx,annual,17,40,51,60
T,CapEx,other,0,,,
T,Shares,quarterly,48,24,34,41
T,Shares,annual,16,40,51,60
T,Shares,other,0,,,
T,Dividends,quarterly,51,24,34,41
T,Dividends,annual,18,40,51,109
T,Dividends,other,0,,,
VZ,Revenue,quarterly,51,24,28,39
VZ,Revenue,annual,37,40,144,243
VZ,Revenue,other,0,,,
VZ,NetIncome,quarterly,51,24,28,39
VZ,NetIncome,annual,37,40,144,243
VZ,NetIncome,other,0,,,
VZ,OperatingIncome,quarterly,51,24,28,39
VZ,OperatingIncome,annual,37,40,144,243
VZ,OperatingIncome,other,0,,,
VZ,StockholdersEquity,quarterly,66,24,28,119
VZ,StockholdersEquity,annual,17,40,54,59
VZ,StockholdersEquity,other,0,,,
VZ,Assets,quarterly,66,24,28,119
VZ,Assets,annual,17,40,54,59
VZ,Assets,other,0,,,
VZ,CFO,quarterly,51,24,28,39
VZ,CFO,annual,17,40,54,59
VZ,CFO,other,0,,,
VZ,Buybacks,quarterly,11,24,28,116
VZ,Buybacks,annual,4,54,55,58
VZ,Buybacks,other,0,,,
VZ,Cash,quarterly,66,24,28,119
VZ,Cash,annual,17,40,54,59
VZ,Cash,other,0,,,
VZ,LongTermDebt,quarterly,27,25,27,118
VZ,LongTermDebt,annual,12,40,50,59
VZ,LongTermDebt,other,0,,,
VZ,TotalLiabilities,quarterly,66,24,28,119
VZ,TotalLiabilities,annual,17,40,54,59
VZ,TotalLiabilities,other,0,,,
VZ,EPS_Basic,quarterly,51,24,28,39
VZ,EPS_Basic,annual,37,40,144,243
VZ,EPS_Basic,other,0,,,
VZ,EPS_Diluted,quarterly,51,24,28,39
VZ,EPS_Diluted,annual,37,40,144,243
VZ,EPS_Diluted,other,0,,,
VZ,CapEx,quarterly,32,24,28,39
VZ,CapEx,annual,15,40,54,59
VZ,CapEx,other,0,,,
VZ,Shares,quarterly,51,24,28,39
VZ,Shares,annual,17,40,54,59
VZ,Shares,other,0,,,
VZ,Dividends,quarterly,51,24,28,39
VZ,Dividends,annual,17,40,54,59
VZ,Dividends,other,0,,,
CMCSA,Revenue,quarterly,51,22,27,37
CMCSA,Revenue,annual,39,30,123,242
CMCSA,Revenue,other,0,,,
CMCSA,NetIncome,quarterly,51,22,27,37
CMCSA,NetIncome,annual,39,30,123,242
CMCSA,NetIncome,other,0,,,
CMCSA,OperatingIncome,quarterly,51,22,27,37
CMCSA,OperatingIncome,annual,39,30,123,242
CMCSA,OperatingIncome,other,0,,,
CMCSA,StockholdersEquity,quarterly,63,22,28,119
CMCSA,StockholdersEquity,annual,17,30,34,58
CMCSA,StockholdersEquity,other,0,,,
CMCSA,Assets,quarterly,63,22,28,119
CMCSA,Assets,annual,17,30,34,58
CMCSA,Assets,other,0,,,
CMCSA,CFO,quarterly,51,22,27,37
CMCSA,CFO,annual,17,30,34,58
CMCSA,CFO,other,0,,,
CMCSA,Buybacks,quarterly,51,22,27,37
CMCSA,Buybacks,annual,17,30,34,58
CMCSA,Buybacks,other,0,,,
CMCSA,Cash,quarterly,63,22,28,119
CMCSA,Cash,annual,17,30,34,58
CMCSA,Cash,other,0,,,
CMCSA,LongTermDebt,quarterly,0,,,
CMCSA,LongTermDebt,annual,0,,,
CMCSA,LongTermDebt,other,0,,,
CMCSA,TotalLiabilities,quarterly,63,22,28,119
CMCSA,TotalLiabilities,annual,17,30,34,58
CMCSA,TotalLiabilities,other,0,,,
CMCSA,EPS_Basic,quarterly,51,22,27,37
CMCSA,EPS_Basic,annual,39,30,123,242
CMCSA,EPS_Basic,other,0,,,
CMCSA,EPS_Diluted,quarterly,51,22,27,37
CMCSA,EPS_Diluted,annual,39,30,123,242
CMCSA,EPS_Diluted,other,0,,,
CMCSA,CapEx,quarterly,51,22,27,37
CMCSA,CapEx,annual,17,30,34,58
CMCSA,CapEx,other,0,,,
CMCSA,Shares,quarterly,48,22,27,35
CMCSA,Shares,annual,16,30,34,58
CMCSA,Shares,other,0,,,
CMCSA,Dividends,quarterly,51,22,27,37
CMCSA,Dividends,annual,41,30,123,242
CMCSA,Dividends,other,0,,,
TMUS,Revenue,quarterly,48,20,28,40
TMUS,Revenue,annual,36,31,130,244
TMUS,Revenue,other,0,,,
TMUS,NetIncome,quarterly,48,20,28,40
TMUS,NetIncome,annual,36,31,130,244
TMUS,NetIncome,other,0,,,
TMUS,OperatingIncome,quarterly,48,20,28,40
TMUS,OperatingIncome,annual,36,31,130,244
TMUS,OperatingIncome,other,0,,,
TMUS,StockholdersEquity,quarterly,67,20,32,120
TMUS,StockholdersEquity,annual,16,31,45,60
TMUS,StockholdersEquity,other,0,,,
TMUS,Assets,quarterly,58,20,30,118
TMUS,Assets,annual,16,31,45,60
TMUS,Assets,other,0,,,
TMUS,CFO,quarterly,48,20,28,40
TMUS,CFO,annual,16,31,45,60
TMUS,CFO,other,0,,,
TMUS,Buybacks,quarterly,30,23,28,40
TMUS,Buybacks,annual,12,31,42,60
TMUS,Buybacks,other,0,,,
TMUS,Cash,quarterly,71,20,33,120
TMUS,Cash,annual,16,31,45,60
TMUS,Cash,other,0,,,
TMUS,LongTermDebt,quarterly,40,20,31,118
TMUS,LongTermDebt,annual,15,31,45,60
TMUS,LongTermDebt,other,0,,,
TMUS,TotalLiabilities,quarterly,58,20,30,118
TMUS,TotalLiabilities,annual,16,31,45,60
TMUS,TotalLiabilities,other,0,,,
TMUS,EPS_Basic,quarterly,48,20,28,40
TMUS,EPS_Basic,annual,36,31,130,244
TMUS,EPS_Basic,other,0,,,
TMUS,EPS_Diluted,quarterly,48,20,28,40
TMUS,EPS_Diluted,annual,36,31,130,244
TMUS,EPS_Diluted,other,0,,,
TMUS,CapEx,quarterly,48,20,28,40
TMUS,CapEx,annual,16,31,45,60
TMUS,CapEx,other,0,,,
TMUS,Shares,quarterly,58,20,30,118
TMUS,Shares,annual,32,31,94,240
TMUS,Shares,other,0,,,
TMUS,Dividends,quarterly,17,20,25,32
TMUS,Dividends,annual,8,31,38,48
TMUS,Dividends,other,0,,,
CHTR,Revenue,quarterly,46,24,30,40
CHTR,Revenue,annual,32,27,123,239
CHTR,Revenue,other,0,,,
CHTR,NetIncome,quarterly,54,24,31,120
CHTR,NetIncome,annual,32,27,123,239
CHTR,NetIncome,other,0,,,
CHTR,OperatingIncome,quarterly,46,24,30,40
CHTR,OperatingIncome,annual,32,27,123,239
CHTR,OperatingIncome,other,0,,,
CHTR,StockholdersEquity,quarterly,63,24,31,120
CHTR,StockholdersEquity,annual,14,27,32,55
CHTR,StockholdersEquity,other,0,,,
CHTR,Assets,quarterly,55,24,31,120
CHTR,Assets,annual,14,27,32,55
CHTR,Assets,other,0,,,
CHTR,CFO,quarterly,46,24,30,40
CHTR,CFO,annual,14,27,32,55
CHTR,CFO,other,0,,,
CHTR,Buybacks,quarterly,46,24,30,40
CHTR,Buybacks,annual,14,27,32,55
CHTR,Buybacks,other,0,,,
CHTR,Cash,quarterly,55,24,31,120
CHTR,Cash,annual,14,27,32,55
CHTR,Cash,other,0,,,
CHTR,LongTermDebt,quarterly,55,24,31,120
CHTR,LongTermDebt,annual,14,27,32,55
CHTR,LongTermDebt,other,0,,,
CHTR,TotalLiabilities,quarterly,55,24,31,120
CHTR,TotalLiabilities,annual,14,27,32,55
CHTR,TotalLiabilities,other,0,,,
CHTR,EPS_Basic,quarterly,32,24,29,40
CHTR,EPS_Basic,annual,24,27,86,231
CHTR,EPS_Basic,other,0,,,
CHTR,EPS_Diluted,quarterly,32,24,29,40
CHTR,EPS_Diluted,annual,24,27,86,231
CHTR,EPS_Diluted,other,0,,,
CHTR,CapEx,quarterly,46,24,30,40
CHTR,CapEx,annual,14,27,32,55
CHTR,CapEx,other,0,,,
CHTR,Shares,quarterly,32,24,29,40
CHTR,Shares,annual,24,27,86,231
CHTR,Shares,other,0,,,
CHTR,Dividends,quarterly,0,,,
CHTR,Dividends,annual,0,,,
CHTR,Dividends,other,0,,,
F,Revenue,quarterly,51,24,29,40
F,Revenue,annual,27,34,52,236
F,Revenue,other,0,,,
F,NetIncome,quarterly,61,24,31,120
F,NetIncome,annual,39,34,131,243
F,NetIncome,other,0,,,
F,OperatingIncome,quarterly,46,24,28,40
F,OperatingIncome,annual,36,34,129,236
F,OperatingIncome,other,0,,,
F,StockholdersEquity,quarterly,71,24,31,120
F,StockholdersEquity,annual,17,34,42,59
F,StockholdersEquity,other,0,,,
F,Assets,quarterly,61,24,31,120
F,Assets,annual,17,34,42,59
F,Assets,other,0,,,
F,CFO,quarterly,51,24,29,40
F,CFO,annual,17,34,42,59
F,CFO,other,0,,,
F,Buybacks,quarterly,42,24,28,36
F,Buybacks,annual,14,34,39,52
F,Buybacks,other,0,,,
F,Cash,quarterly,61,24,31,120
F,Cash,annual,17,34,42,59
F,Cash,other,0,,,
F,LongTermDebt,quarterly,0,,,
F,LongTermDebt,annual,2,36,36,36
F,LongTermDebt,other,0,,,
F,TotalLiabilities,quarterly,61,24,31,120
F,TotalLiabilities,annual,17,34,42,59
F,TotalLiabilities,other,0,,,
F,EPS_Basic,quarterly,51,24,29,40
F,EPS_Basic,annual,39,34,131,243
F,EPS_Basic,other,0,,,
F,EPS_Diluted,quarterly,51,24,29,40
F,EPS_Diluted,annual,39,34,131,243
F,EPS_Diluted,other,0,,,
F,CapEx,quarterly,51,24,29,40
F,CapEx,annual,17,34,42,59
F,CapEx,other,0,,,
F,Shares,quarterly,48,24,28,40
F,Shares,annual,17,34,42,59
F,Shares,other,0,,,
F,Dividends,quarterly,54,22,29,119
F,Dividends,annual,18,34,41,218
F,Dividends,other,0,,,
GM,Revenue,quarterly,45,21,26,40
GM,Revenue,annual,33,27,127,242
GM,Revenue,other,0,,,
GM,NetIncome,quarterly,55,21,28,120
GM,NetIncome,annual,33,27,127,242
GM,NetIncome,other,0,,,
GM,OperatingIncome,quarterly,45,21,26,40
GM,OperatingIncome,annual,15,27,36,58
GM,OperatingIncome,other,0,,,
GM,StockholdersEquity,quarterly,65,21,31,120
GM,StockholdersEquity,annual,15,27,36,58
GM,StockholdersEquity,other,0,,,
GM,Assets,quarterly,55,21,28,120
GM,Assets,annual,15,27,36,58
GM,Assets,other,0,,,
GM,CFO,quarterly,45,21,26,40
GM,CFO,annual,14,27,35,46
GM,CFO,other,0,,,
GM,Buybacks,quarterly,24,21,24,31
GM,Buybacks,annual,12,27,35,46
GM,Buybacks,other,0,,,
GM,Cash,quarterly,53,21,28,120
GM,Cash,annual,14,27,35,46
GM,Cash,other,0,,,
GM,LongTermDebt,quarterly,0,,,
GM,LongTermDebt,annual,0,,,
GM,LongTermDebt,other,0,,,
GM,TotalLiabilities,quarterly,55,21,28,120
GM,TotalLiabilities,annual,15,27,36,58
GM,TotalLiabilities,other,0,,,
GM,EPS_Basic,quarterly,42,21,25,40
GM,EPS_Basic,annual,33,27,127,242
GM,EPS_Basic,other,0,,,
GM,EPS_Diluted,quarterly,42,21,25,40
GM,EPS_Diluted,annual,33,27,127,242
GM,EPS_Diluted,other,0,,,
GM,CapEx,quarterly,43,21,25,36
GM,CapEx,annual,14,27,35,46
GM,CapEx,other,0,,,
GM,Shares,quarterly,55,21,28,120
GM,Shares,annual,15,27,36,58
GM,Shares,other,0,,,
GM,Dividends,quarterly,41,21,25,36
GM,Dividends,annual,14,27,35,46
GM,Dividends,other,0,,,
UPS,Revenue,quarterly,51,29,35,40
UPS,Revenue,annual,39,48,144,243
UPS,Revenue,other,0,,,
UPS,NetIncome,quarterly,51,29,35,40
UPS,NetIncome,annual,39,48,144,243
UPS,NetIncome,other,0,,,
UPS,OperatingIncome,quarterly,51,29,35,40
UPS,OperatingIncome,annual,39,48,144,243
UPS,OperatingIncome,other,0,,,
UPS,StockholdersEquity,quarterly,52,29,35,120
UPS,StockholdersEquity,annual,17,48,53,59
UPS,StockholdersEquity,other,0,,,
UPS,Assets,quarterly,52,29,35,120
UPS,Assets,annual,17,48,53,59
UPS,Assets,other,0,,,
UPS,CFO,quarterly,51,29,35,40
UPS,CFO,annual,17,48,53,59
UPS,CFO,other,0,,,
UPS,Buybacks,quarterly,51,29,35,40
UPS,Buybacks,annual,17,48,53,59
UPS,Buybacks,other,0,,,
UPS,Cash,quarterly,52,29,35,120
UPS,Cash,annual,17,48,53,59
UPS,Cash,other,0,,,
UPS,LongTermDebt,quarterly,44,29,35,120
UPS,LongTermDebt,annual,17,48,53,59
UPS,LongTermDebt,other,0,,,
UPS,TotalLiabilities,quarterly,52,29,35,120
UPS,TotalLiabilities,annual,17,48,53,59
UPS,TotalLiabilities,other,0,,,
UPS,EPS_Basic,quarterly,51,29,35,40
UPS,EPS_Basic,annual,39,48,144,243
UPS,EPS_Basic,other,0,,,
UPS,EPS_Diluted,quarterly,51,29,35,40
UPS,EPS_Diluted,annual,39,48,144,243
UPS,EPS_Diluted,other,0,,,
UPS,CapEx,quarterly,51,29,35,40
UPS,CapEx,annual,17,48,53,59
UPS,CapEx,other,0,,,
UPS,Shares,quarterly,48,29,35,40
UPS,Shares,annual,16,48,52,59
UPS,Shares,other,0,,,
UPS,Dividends,quarterly,51,29,35,40
UPS,Dividends,annual,17,48,53,59
UPS,Dividends,other,0,,,
FDX,Revenue,quarterly,51,15,19,23
FDX,Revenue,annual,36,42,136,233
FDX,Revenue,other,0,,,
FDX,NetIncome,quarterly,51,15,19,23
FDX,NetIncome,annual,36,42,136,233
FDX,NetIncome,other,0,,,
FDX,OperatingIncome,quarterly,51,15,19,23
FDX,OperatingIncome,annual,36,42,136,233
FDX,OperatingIncome,other,0,,,
FDX,StockholdersEquity,quarterly,68,15,19,115
FDX,StockholdersEquity,annual,16,42,46,51
FDX,StockholdersEquity,other,0,,,
FDX,Assets,quarterly,68,15,19,115
FDX,Assets,annual,16,42,46,51
FDX,Assets,other,0,,,
FDX,CFO,quarterly,51,15,19,23
FDX,CFO,annual,16,42,46,51
FDX,CFO,other,0,,,
FDX,Buybacks,quarterly,40,16,19,23
FDX,Buybacks,annual,13,44,46,51
FDX,Buybacks,other,0,,,
FDX,Cash,quarterly,68,15,19,115
FDX,Cash,annual,16,42,46,51
FDX,Cash,other,0,,,
FDX,LongTermDebt,quarterly,24,17,20,113
FDX,LongTermDebt,annual,11,42,47,51
FDX,LongTermDebt,other,0,,,
FDX,TotalLiabilities,quarterly,68,15,19,115
FDX,TotalLiabilities,annual,16,42,46,51
FDX,TotalLiabilities,other,0,,,
FDX,EPS_Basic,quarterly,51,15,19,23
FDX,EPS_Basic,annual,36,42,136,233
FDX,EPS_Basic,other,0,,,
FDX,EPS_Diluted,quarterly,51,15,19,23
FDX,EPS_Diluted,annual,36,42,136,233
FDX,EPS_Diluted,other,0,,,
FDX,CapEx,quarterly,51,15,19,23
FDX,CapEx,annual,16,42,46,51
FDX,CapEx,other,0,,,
FDX,Shares,quarterly,48,15,19,23
FDX,Shares,annual,15,42,46,51
FDX,Shares,other,0,,,
FDX,Dividends,quarterly,51,15,19,23
FDX,Dividends,annual,16,42,46,51
FDX,Dividends,other,0,,,
UNP,Revenue,quarterly,51,17,22,27
UNP,Revenue,annual,39,34,127,224
UNP,Revenue,other,0,,,
UNP,NetIncome,quarterly,51,17,22,27
UNP,NetIncome,annual,39,34,127,224
UNP,NetIncome,other,0,,,
UNP,OperatingIncome,quarterly,51,17,22,27
UNP,OperatingIncome,annual,39,34,127,224
UNP,OperatingIncome,other,0,,,
UNP,StockholdersEquity,quarterly,82,17,24,117
UNP,StockholdersEquity,annual,17,34,37,41
UNP,StockholdersEquity,other,0,,,
UNP,Assets,quarterly,68,17,23,117
UNP,Assets,annual,17,34,37,41
UNP,Assets,other,0,,,
UNP,CFO,quarterly,51,17,22,27
UNP,CFO,annual,17,34,37,41
UNP,CFO,other,0,,,
UNP,Buybacks,quarterly,50,17,22,27
UNP,Buybacks,annual,17,34,37,41
UNP,Buybacks,other,0,,,
UNP,Cash,quarterly,68,17,23,117
UNP,Cash,annual,17,34,37,41
UNP,Cash,other,0,,,
UNP,LongTermDebt,quarterly,0,,,
UNP,LongTermDebt,annual,16,34,37,41
UNP,LongTermDebt,other,0,,,
UNP,TotalLiabilities,quarterly,68,17,23,117
UNP,TotalLiabilities,annual,17,34,37,41
UNP,TotalLiabilities,other,0,,,
UNP,EPS_Basic,quarterly,51,17,22,27
UNP,EPS_Basic,annual,39,34,127,224
UNP,EPS_Basic,other,0,,,
UNP,EPS_Diluted,quarterly,51,17,22,27
UNP,EPS_Diluted,annual,39,34,127,224
UNP,EPS_Diluted,other,0,,,
UNP,CapEx,quarterly,51,17,22,27
UNP,CapEx,annual,17,34,37,41
UNP,CapEx,other,0,,,
UNP,Shares,quarterly,68,17,23,117
UNP,Shares,annual,17,34,37,41
UNP,Shares,other,0,,,
UNP,Dividends,quarterly,55,17,22,116
UNP,Dividends,annual,20,34,37,220
UNP,Dividends,other,0,,,
LIN,Revenue,quarterly,22,26,31,43
LIN,Revenue,annual,11,56,60,246
LIN,Revenue,other,0,,,
LIN,NetIncome,quarterly,24,26,31,43
LIN,NetIncome,annual,13,56,62,246
LIN,NetIncome,other,0,,,
LIN,OperatingIncome,quarterly,24,26,31,43
LIN,OperatingIncome,annual,13,56,62,246
LIN,OperatingIncome,other,0,,,
LIN,StockholdersEquity,quarterly,29,26,32,119
LIN,StockholdersEquity,annual,9,56,59,82
LIN,StockholdersEquity,other,0,,,
LIN,Assets,quarterly,25,26,31,117
LIN,Assets,annual,9,56,59,82
LIN,Assets,other,0,,,
LIN,CFO,quarterly,24,26,31,43
LIN,CFO,annual,9,56,59,82
LIN,CFO,other,0,,,
LIN,Buybacks,quarterly,22,26,31,43
LIN,Buybacks,annual,8,56,59,77
LIN,Buybacks,other,0,,,
LIN,Cash,quarterly,25,26,31,117
LIN,Cash,annual,9,56,59,82
LIN,Cash,other,0,,,
LIN,LongTermDebt,quarterly,23,26,31,117
LIN,LongTermDebt,annual,8,56,59,77
LIN,LongTermDebt,other,0,,,
LIN,TotalLiabilities,quarterly,25,26,31,117
LIN,TotalLiabilities,annual,9,56,59,82
LIN,TotalLiabilities,other,0,,,
LIN,EPS_Basic,quarterly,23,26,31,43
LIN,EPS_Basic,annual,11,56,60,246
LIN,EPS_Basic,other,0,,,
LIN,EPS_Diluted,quarterly,24,26,31,43
LIN,EPS_Diluted,annual,13,56,62,246
LIN,EPS_Diluted,other,0,,,
LIN,CapEx,quarterly,22,26,31,43
LIN,CapEx,annual,8,56,59,77
LIN,CapEx,other,0,,,
LIN,Shares,quarterly,22,26,31,43
LIN,Shares,annual,11,56,60,246
LIN,Shares,other,0,,,
LIN,Dividends,quarterly,22,26,31,43
LIN,Dividends,annual,8,56,59,77
LIN,Dividends,other,0,,,
DOW,Revenue,quarterly,22,21,25,33
DOW,Revenue,annual,6,31,35,38
DOW,Revenue,other,0,,,
