ticker,concept,covered,matched_aliases
TMO,CapEx,1,PaymentsToAcquirePropertyPlantAndEquipment|CapitalExpendituresIncurredButNotYetPaid
TMO,Shares,1,WeightedAverageNumberOfDilutedSharesOutstanding|WeightedAverageNumberOfSharesOutstandingBasic
TMO,Dividends,1,PaymentsOfDividendsCommonStock|CommonStockDividendsPerShareDeclared
AMGN,Revenue,1,RevenueFromContractWithCustomerExcludingAssessedTax|Revenues|SalesRevenueGoodsNet
AMGN,NetIncome,1,NetIncomeLoss
AMGN,OperatingIncome,1,OperatingIncomeLoss|IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest|IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments
AMGN,StockholdersEquity,1,StockholdersEquity
AMGN,Assets,1,Assets|AssetsCurrent
AMGN,CFO,1,NetCashProvidedByUsedInOperatingActivities
AMGN,Buybacks,1,PaymentsForRepurchaseOfCommonStock
AMGN,Cash,1,CashAndCashEquivalentsAtCarryingValue|CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents|Cash
AMGN,LongTermDebt,1,LongTermDebt|LongTermDebtNoncurrent|LongTermDebtCurrent
AMGN,TotalLiabilities,1,LiabilitiesAndStockholdersEquity|LiabilitiesCurrent
AMGN,EPS_Basic,1,EarningsPerShareBasic
AMGN,EPS_Diluted,1,EarningsPerShareDiluted
AMGN,CapEx,1,PaymentsToAcquirePropertyPlantAndEquipment|PaymentsToAcquireProductiveAssets
AMGN,Shares,1,WeightedAverageNumberOfDilutedSharesOutstanding|WeightedAverageNumberOfSharesOutstandingBasic|CommonStockSharesOutstanding
AMGN,Dividends,1,PaymentsOfDividendsCommonStock|CommonStockDividendsPerShareDeclared
MDT,Revenue,1,RevenueFromContractWithCustomerExcludingAssessedTax|SalesRevenueNet
MDT,NetIncome,1,NetIncomeLoss|ProfitLoss|NetIncomeLossAvailableToCommonStockholdersBasic
MDT,OperatingIncome,1,OperatingIncomeLoss|IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest|IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments
MDT,StockholdersEquity,1,StockholdersEquity|StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest
MDT,Assets,1,Assets|AssetsCurrent
MDT,CFO,1,NetCashProvidedByUsedInOperatingActivities|NetCashProvidedByUsedInOperatingActivitiesContinuingOperations
MDT,Buybacks,1,PaymentsForRepurchaseOfCommonStock
MDT,Cash,1,CashAndCashEquivalentsAtCarryingValue|CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents
MDT,LongTermDebt,1,LongTermDebtNoncurrent|LongTermDebtCurrent
MDT,TotalLiabilities,1,Liabilities|LiabilitiesAndStockholdersEquity|LiabilitiesCurrent
MDT,EPS_Basic,1,EarningsPerShareBasic
MDT,EPS_Diluted,1,EarningsPerShareDiluted
MDT,CapEx,1,PaymentsToAcquirePropertyPlantAndEquipment
MDT,Shares,1,WeightedAverageNumberOfDilutedSharesOutstanding|WeightedAverageNumberOfSharesOutstandingBasic|CommonStockSharesOutstanding
MDT,Dividends,1,PaymentsOfDividendsCommonStock|CommonStockDividendsPerShareDeclared
BMY,Revenue,1,Revenues|SalesRevenueNet|SalesRevenueGoodsNet
BMY,NetIncome,1,NetIncomeLoss|ProfitLoss|NetIncomeLossAvailableToCommonStockholdersBasic
BMY,OperatingIncome,1,OperatingIncomeLoss|IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest|IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments
BMY,StockholdersEquity,1,StockholdersEquity|StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest
BMY,Assets,1,Assets|AssetsCurrent
BMY,CFO,1,NetCashProvidedByUsedInOperatingActivities
BMY,Buybacks,1,PaymentsForRepurchaseOfCommonStock
BMY,Cash,1,CashAndCashEquivalentsAtCarryingValue|CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents
BMY,LongTermDebt,1,LongTermDebt|LongTermDebtNoncurrent|LongTermDebtCurrent
BMY,TotalLiabilities,1,Liabilities|LiabilitiesAndStockholdersEquity|LiabilitiesCurrent
BMY,EPS_Basic,1,EarningsPerShareBasic|IncomeLossFromContinuingOperationsPerBasicShare
BMY,EPS_Diluted,1,EarningsPerShareDiluted|IncomeLossFromContinuingOperationsPerDilutedShare
BMY,CapEx,1,PaymentsToAcquirePropertyPlantAndEquipment
BMY,Shares,1,WeightedAverageNumberOfDilutedSharesOutstanding|WeightedAverageNumberOfSharesOutstandingBasic
BMY,Dividends,1,PaymentsOfDividends|CommonStockDividendsPerShareDeclared
GILD,Revenue,1,RevenueFromContractWithCustomerExcludingAssessedTax|Revenues|SalesRevenueNet|SalesRevenueGoodsNet
GILD,NetIncome,1,NetIncomeLoss|ProfitLoss
GILD,OperatingIncome,1,OperatingIncomeLoss|IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest|IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments
GILD,StockholdersEquity,1,StockholdersEquity|StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest
GILD,Assets,1,Assets|AssetsCurrent
GILD,CFO,1,NetCashProvidedByUsedInOperatingActivities
GILD,Buybacks,1,PaymentsForRepurchaseOfCommonStock
GILD,Cash,1,CashAndCashEquivalentsAtCarryingValue|CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents|Cash
GILD,LongTermDebt,1,LongTermDebt|LongTermDebtNoncurrent|LongTermDebtCurrent|DebtLongtermAndShorttermCombinedAmount
GILD,TotalLiabilities,1,LiabilitiesAndStockholdersEquity|LiabilitiesCurrent
GILD,EPS_Basic,1,EarningsPerShareBasic
GILD,EPS_Diluted,1,EarningsPerShareDiluted
GILD,CapEx,1,PaymentsToAcquirePropertyPlantAndEquipment|PaymentsToAcquireProductiveAssets
GILD,Shares,1,WeightedAverageNumberOfDilutedSharesOutstanding|WeightedAverageNumberOfSharesOutstandingBasic|CommonStockSharesOutstanding
GILD,Dividends,1,PaymentsOfDividends|CommonStockDividendsPerShareDeclared
CI,Revenue,1,Revenues
CI,NetIncome,1,NetIncomeLoss|ProfitLoss|NetIncomeLossAvailableToCommonStockholdersBasic
CI,OperatingIncome,1,OperatingIncomeLoss|IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest
CI,StockholdersEquity,1,StockholdersEquity|StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest
CI,Assets,1,Assets|AssetsCurrent
CI,CFO,1,NetCashProvidedByUsedInOperatingActivities
CI,Buybacks,1,PaymentsForRepurchaseOfCommonStock
CI,Cash,1,CashAndCashEquivalentsAtCarryingValue|CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents
CI,LongTermDebt,1,LongTermDebtNoncurrent|LongTermDebtCurrent
CI,TotalLiabilities,1,Liabilities|LiabilitiesAndStockholdersEquity|LiabilitiesCurrent
CI,EPS_Basic,1,EarningsPerShareBasic
CI,EPS_Diluted,1,EarningsPerShareDiluted
CI,CapEx,1,PaymentsToAcquirePropertyPlantAndEquipment
CI,Shares,1,WeightedAverageNumberOfDilutedSharesOutstanding|CommonStockSharesOutstanding
CI,Dividends,1,PaymentsOfDividendsCommonStock|CommonStockDividendsPerShareDeclared
ELV,Revenue,1,Revenues
ELV,NetIncome,1,NetIncomeLoss|ProfitLoss
ELV,OperatingIncome,1,OperatingIncomeLoss|IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest|IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments
ELV,StockholdersEquity,1,StockholdersEquity|StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest
ELV,Assets,1,Assets|AssetsCurrent
ELV,CFO,1,NetCashProvidedByUsedInOperatingActivities
ELV,Buybacks,1,PaymentsForRepurchaseOfCommonStock
ELV,Cash,1,CashAndCashEquivalentsAtCarryingValue|CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents
ELV,LongTermDebt,1,LongTermDebt|LongTermDebtNoncurrent|LongTermDebtCurrent
ELV,TotalLiabilities,1,Liabilities|LiabilitiesAndStockholdersEquity|LiabilitiesCurrent
ELV,EPS_Basic,1,EarningsPerShareBasic|IncomeLossFromContinuingOperationsPerBasicShare
ELV,EPS_Diluted,1,EarningsPerShareDiluted|IncomeLossFromContinuingOperationsPerDilutedShare
ELV,CapEx,1,PaymentsToAcquirePropertyPlantAndEquipment
ELV,Shares,1,WeightedAverageNumberOfDilutedSharesOutstanding|WeightedAverageNumberOfSharesOutstandingBasic|CommonStockSharesOutstanding
ELV,Dividends,1,PaymentsOfDividends|CommonStockDividendsPerShareDeclared
DHR,Revenue,1,RevenueFromContractWithCustomerExcludingAssessedTax|Revenues|SalesRevenueNet
DHR,NetIncome,1,NetIncomeLoss|ProfitLoss|NetIncomeLossAvailableToCommonStockholdersBasic
DHR,OperatingIncome,1,OperatingIncomeLoss|IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest|IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments
DHR,StockholdersEquity,1,StockholdersEquity|StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest
DHR,Assets,1,Assets|AssetsCurrent
DHR,CFO,1,NetCashProvidedByUsedInOperatingActivities|NetCashProvidedByUsedInOperatingActivitiesContinuingOperations
DHR,Buybacks,1,PaymentsForRepurchaseOfCommonStock
DHR,Cash,1,CashAndCashEquivalentsAtCarryingValue|CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents
DHR,LongTermDebt,1,LongTermDebt|LongTermDebtNoncurrent|LongTermDebtCurrent|DebtLongtermAndShorttermCombinedAmount
DHR,TotalLiabilities,1,Liabilities|LiabilitiesAndStockholdersEquity|LiabilitiesCurrent
DHR,EPS_Basic,1,EarningsPerShareBasic|IncomeLossFromContinuingOperationsPerBasicShare
DHR,EPS_Diluted,1,EarningsPerShareDiluted|IncomeLossFromContinuingOperationsPerDilutedShare
DHR,CapEx,1,PaymentsToAcquirePropertyPlantAndEquipment
DHR,Shares,1,WeightedAverageNumberOfDilutedSharesOutstanding|WeightedAverageNumberOfSharesOutstandingBasic|CommonStockSharesOutstanding
DHR,Dividends,1,PaymentsOfDividends
SYK,Revenue,1,Revenues|SalesRevenueNet
SYK,NetIncome,1,NetIncomeLoss
SYK,OperatingIncome,1,OperatingIncomeLoss|IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest|IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments
SYK,StockholdersEquity,1,StockholdersEquity|StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest
SYK,Assets,1,Assets|AssetsCurrent
SYK,CFO,1,NetCashProvidedByUsedInOperatingActivities
SYK,Buybacks,1,PaymentsForRepurchaseOfCommonStock
SYK,Cash,1,CashAndCashEquivalentsAtCarryingValue|CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents
SYK,LongTermDebt,1,LongTermDebt|LongTermDebtNoncurrent|DebtLongtermAndShorttermCombinedAmount
SYK,TotalLiabilities,1,Liabilities|LiabilitiesAndStockholdersEquity|LiabilitiesCurrent
SYK,EPS_Basic,1,EarningsPerShareBasic|IncomeLossFromContinuingOperationsPerBasicShare
SYK,EPS_Diluted,1,EarningsPerShareDiluted|IncomeLossFromContinuingOperationsPerDilutedShare
SYK,CapEx,1,PaymentsToAcquirePropertyPlantAndEquipment
SYK,Shares,1,WeightedAverageNumberOfDilutedSharesOutstanding|WeightedAverageNumberOfSharesOutstandingBasic|CommonStockSharesOutstanding
SYK,Dividends,1,PaymentsOfDividends|CommonStockDividendsPerShareDeclared
ZTS,Revenue,1,Revenues|SalesRevenueNet
ZTS,NetIncome,1,NetIncomeLoss|ProfitLoss
ZTS,OperatingIncome,1,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest
ZTS,StockholdersEquity,1,StockholdersEquity|StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest
ZTS,Assets,1,Assets|AssetsCurrent
ZTS,CFO,1,NetCashProvidedByUsedInOperatingActivities
ZTS,Buybacks,1,PaymentsForRepurchaseOfCommonStock
ZTS,Cash,1,CashAndCashEquivalentsAtCarryingValue|CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents
ZTS,LongTermDebt,1,LongTermDebtNoncurrent|LongTermDebtCurrent
ZTS,TotalLiabilities,1,Liabilities|LiabilitiesAndStockholdersEquity|LiabilitiesCurrent
ZTS,EPS_Basic,1,EarningsPerShareBasic
ZTS,EPS_Diluted,1,EarningsPerShareDiluted
ZTS,CapEx,1,PaymentsToAcquirePropertyPlantAndEquipment|CapitalExpendituresIncurredButNotYetPaid
ZTS,Shares,1,WeightedAverageNumberOfDilutedSharesOutstanding|WeightedAverageNumberOfSharesOutstandingBasic|CommonStockSharesOutstanding
ZTS,Dividends,1,PaymentsOfOrdinaryDividends|CommonStockDividendsPerShareDeclared
ISRG,Revenue,1,RevenueFromContractWithCustomerExcludingAssessedTax|SalesRevenueNet|SalesRevenueGoodsNet
ISRG,NetIncome,1,NetIncomeLoss|ProfitLoss
ISRG,OperatingIncome,1,OperatingIncomeLoss|IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest|IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments
ISRG,StockholdersEquity,1,StockholdersEquity|StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest
ISRG,Assets,1,Assets|AssetsCurrent
ISRG,CFO,1,NetCashProvidedByUsedInOperatingActivities
ISRG,Buybacks,1,PaymentsForRepurchaseOfCommonStock
ISRG,Cash,1,CashAndCashEquivalentsAtCarryingValue|CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents|Cash
ISRG,LongTermDebt,0,
ISRG,TotalLiabilities,1,Liabilities|LiabilitiesAndStockholdersEquity|LiabilitiesCurrent
ISRG,EPS_Basic,1,EarningsPerShareBasic
ISRG,EPS_Diluted,1,EarningsPerShareDiluted
ISRG,CapEx,1,PaymentsToAcquirePropertyPlantAndEquipment|PaymentsToAcquireProductiveAssets|CapitalExpendituresIncurredButNotYetPaid
ISRG,Shares,1,WeightedAverageNumberOfDilutedSharesOutstanding|WeightedAverageNumberOfSharesOutstandingBasic|CommonStockSharesOutstanding
ISRG,Dividends,1,PaymentsOfDividends
REGN,Revenue,1,RevenueFromContractWithCustomerExcludingAssessedTax|Revenues|SalesRevenueGoodsNet
REGN,NetIncome,1,NetIncomeLoss
REGN,OperatingIncome,1,OperatingIncomeLoss|IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest|IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments
REGN,StockholdersEquity,1,StockholdersEquity
REGN,Assets,1,Assets|AssetsCurrent
REGN,CFO,1,NetCashProvidedByUsedInOperatingActivities
REGN,Buybacks,1,PaymentsForRepurchaseOfCommonStock
REGN,Cash,1,CashAndCashEquivalentsAtCarryingValue|CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents
REGN,LongTermDebt,1,LongTermDebtNoncurrent
REGN,TotalLiabilities,1,Liabilities|LiabilitiesAndStockholdersEquity|LiabilitiesCurrent
REGN,EPS_Basic,1,EarningsPerShareBasic
REGN,EPS_Diluted,1,EarningsPerShareDiluted
REGN,CapEx,1,PaymentsToAcquireProductiveAssets|CapitalExpendituresIncurredButNotYetPaid
REGN,Shares,1,WeightedAverageNumberOfDilutedSharesOutstanding|WeightedAverageNumberOfSharesOutstandingBasic|CommonStockSharesOutstanding
REGN,Dividends,1,PaymentsOfDividends|CommonStockDividendsPerShareDeclared
VRTX,Revenue,1,RevenueFromContractWithCustomerExcludingAssessedTax|Revenues|SalesRevenueGoodsNet
VRTX,NetIncome,1,NetIncomeLoss|ProfitLoss|NetIncomeLossAvailableToCommonStockholdersBasic
VRTX,OperatingIncome,1,OperatingIncomeLoss|IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest|IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments
VRTX,StockholdersEquity,1,StockholdersEquity|StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest
VRTX,Assets,1,Assets|AssetsCurrent
VRTX,CFO,1,NetCashProvidedByUsedInOperatingActivities|NetCashProvidedByUsedInOperatingActivitiesContinuingOperations
VRTX,Buybacks,1,PaymentsForRepurchaseOfCommonStock
VRTX,Cash,1,CashAndCashEquivalentsAtCarryingValue|CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents|Cash
VRTX,LongTermDebt,1,LongTermDebt
VRTX,TotalLiabilities,1,Liabilities|LiabilitiesAndStockholdersEquity|LiabilitiesCurrent
VRTX,EPS_Basic,1,EarningsPerShareBasic|IncomeLossFromContinuingOperationsPerBasicShare
VRTX,EPS_Diluted,1,EarningsPerShareDiluted|IncomeLossFromContinuingOperationsPerDilutedShare
VRTX,CapEx,1,PaymentsToAcquirePropertyPlantAndEquipment
VRTX,Shares,1,WeightedAverageNumberOfDilutedSharesOutstanding|WeightedAverageNumberOfSharesOutstandingBasic|CommonStockSharesOutstanding
VRTX,Dividends,0,
BIIB,Revenue,1,Revenues|SalesRevenueGoodsNet
BIIB,NetIncome,1,NetIncomeLoss|ProfitLoss|NetIncomeLossAvailableToCommonStockholdersBasic
BIIB,OperatingIncome,1,OperatingIncomeLoss|IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest|IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments
BIIB,StockholdersEquity,1,StockholdersEquity|StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest
BIIB,Assets,1,Assets|AssetsCurrent
BIIB,CFO,1,NetCashProvidedByUsedInOperatingActivities
BIIB,Buybacks,1,PaymentsForRepurchaseOfCommonStock
BIIB,Cash,1,CashAndCashEquivalentsAtCarryingValue|CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents
BIIB,LongTermDebt,1,LongTermDebt
BIIB,TotalLiabilities,1,Liabilities|LiabilitiesAndStockholdersEquity|LiabilitiesCurrent
BIIB,EPS_Basic,1,EarningsPerShareBasic
BIIB,EPS_Diluted,1,EarningsPerShareDiluted
BIIB,CapEx,1,PaymentsToAcquirePropertyPlantAndEquipment|PaymentsToAcquireProductiveAssets
BIIB,Shares,1,WeightedAverageNumberOfDilutedSharesOutstanding|WeightedAverageNumberOfSharesOutstandingBasic|CommonStockSharesOutstanding
BIIB,Dividends,0,
MU,Revenue,1,RevenueFromContractWithCustomerExcludingAssessedTax|Revenues|SalesRevenueNet
MU,NetIncome,1,NetIncomeLoss|ProfitLoss
MU,OperatingIncome,1,OperatingIncomeLoss|IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments
MU,StockholdersEquity,1,StockholdersEquity|StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest
MU,Assets,1,Assets|AssetsCurrent
MU,CFO,1,NetCashProvidedByUsedInOperatingActivities|NetCashProvidedByUsedInOperatingActivitiesContinuingOperations
MU,Buybacks,1,PaymentsForRepurchaseOfCommonStock
MU,Cash,1,CashAndCashEquivalentsAtCarryingValue|CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents
MU,LongTermDebt,1,LongTermDebt|LongTermDebtNoncurrent|LongTermDebtCurrent
MU,TotalLiabilities,1,Liabilities|LiabilitiesAndStockholdersEquity|LiabilitiesCurrent
MU,EPS_Basic,1,EarningsPerShareBasic
MU,EPS_Diluted,1,EarningsPerShareDiluted
MU,CapEx,1,PaymentsToAcquirePropertyPlantAndEquipment|CapitalExpendituresIncurredButNotYetPaid
MU,Shares,1,WeightedAverageNumberOfDilutedSharesOutstanding|WeightedAverageNumberOfSharesOutstandingBasic|CommonStockSharesOutstanding
MU,Dividends,1,PaymentsOfDividendsCommonStock|CommonStockDividendsPerShareDeclared
KLAC,Revenue,1,RevenueFromContractWithCustomerExcludingAssessedTax|Revenues|SalesRevenueNet|SalesRevenueGoodsNet
KLAC,NetIncome,1,NetIncomeLoss|ProfitLoss|NetIncomeLossAvailableToCommonStockholdersBasic
KLAC,OperatingIncome,1,OperatingIncomeLoss|IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest|IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments
KLAC,StockholdersEquity,1,StockholdersEquity|StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest
KLAC,Assets,1,Assets|AssetsCurrent
KLAC,CFO,1,NetCashProvidedByUsedInOperatingActivities
KLAC,Buybacks,1,PaymentsForRepurchaseOfCommonStock
KLAC,Cash,1,CashAndCashEquivalentsAtCarryingValue|CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents|Cash
KLAC,LongTermDebt,1,LongTermDebt|LongTermDebtNoncurrent|LongTermDebtCurrent|DebtLongtermAndShorttermCombinedAmount
KLAC,TotalLiabilities,1,Liabilities|LiabilitiesAndStockholdersEquity|LiabilitiesCurrent
KLAC,EPS_Basic,1,EarningsPerShareBasic
KLAC,EPS_Diluted,1,EarningsPerShareDiluted
KLAC,CapEx,1,PaymentsToAcquirePropertyPlantAndEquipment
KLAC,Shares,1,WeightedAverageNumberOfDilutedSharesOutstanding|WeightedAverageNumberOfSharesOutstandingBasic|CommonStockSharesOutstanding
KLAC,Dividends,1,PaymentsOfDividends|PaymentsOfDividendsCommonStock|CommonStockDividendsPerShareDeclared
LRCX,Revenue,1,RevenueFromContractWithCustomerExcludingAssessedTax|Revenues|SalesRevenueNet
LRCX,NetIncome,1,NetIncomeLoss
LRCX,OperatingIncome,1,OperatingIncomeLoss|IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest|IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments
LRCX,StockholdersEquity,1,StockholdersEquity
LRCX,Assets,1,Assets|AssetsCurrent
LRCX,CFO,1,NetCashProvidedByUsedInOperatingActivities|NetCashProvidedByUsedInOperatingActivitiesContinuingOperations
LRCX,Buybacks,1,PaymentsForRepurchaseOfCommonStock
LRCX,Cash,1,CashAndCashEquivalentsAtCarryingValue|CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents
LRCX,LongTermDebt,1,LongTermDebt|LongTermDebtNoncurrent|LongTermDebtCurrent
LRCX,TotalLiabilities,1,Liabilities|LiabilitiesAndStockholdersEquity|LiabilitiesCurrent
LRCX,EPS_Basic,1,EarningsPerShareBasic
LRCX,EPS_Diluted,1,EarningsPerShareDiluted
LRCX,CapEx,1,PaymentsToAcquireProductiveAssets|CapitalExpendituresIncurredButNotYetPaid
LRCX,Shares,1,WeightedAverageNumberOfDilutedSharesOutstanding|WeightedAverageNumberOfSharesOutstandingBasic|CommonStockSharesOutstanding
LRCX,Dividends,1,PaymentsOfDividends|CommonStockDividendsPerShareDeclared
AMAT,Revenue,1,RevenueFromContractWithCustomerExcludingAssessedTax|Revenues|SalesRevenueNet
AMAT,NetIncome,1,NetIncomeLoss
AMAT,OperatingIncome,1,OperatingIncomeLoss|IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest|IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments
AMAT,StockholdersEquity,1,StockholdersEquity|StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest
AMAT,Assets,1,Assets|AssetsCurrent
AMAT,CFO,1,NetCashProvidedByUsedInOperatingActivities
AMAT,Buybacks,1,PaymentsForRepurchaseOfCommonStock
AMAT,Cash,1,CashAndCashEquivalentsAtCarryingValue|CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents|Cash
AMAT,LongTermDebt,1,LongTermDebt|LongTermDebtNoncurrent|LongTermDebtCurrent|DebtLongtermAndShorttermCombinedAmount
AMAT,TotalLiabilities,1,Liabilities|LiabilitiesAndStockholdersEquity|LiabilitiesCurrent
AMAT,EPS_Basic,1,EarningsPerShareBasic
AMAT,EPS_Diluted,1,EarningsPerShareDiluted
AMAT,CapEx,1,PaymentsToAcquirePropertyPlantAndEquipment|PaymentsToAcquireProductiveAssets
AMAT,Shares,1,WeightedAverageNumberOfDilutedSharesOutstanding|WeightedAverageNumberOfSharesOutstandingBasic|CommonStockSharesOutstanding
AMAT,Dividends,1,PaymentsOfDividends|CommonStockDividendsPerShareDeclared
ASML,Revenue,1,RevenueFromContractWithCustomerExcludingAssessedTax|SalesRevenueNet|SalesRevenueGoodsNet
ASML,NetIncome,1,NetIncomeLoss
ASML,OperatingIncome,1,OperatingIncomeLoss|IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments
ASML,StockholdersEquity,1,StockholdersEquity
ASML,Assets,1,Assets|AssetsCurrent
ASML,CFO,1,NetCashProvidedByUsedInOperatingActivities|NetCashProvidedByUsedInOperatingActivitiesContinuingOperations
ASML,Buybacks,1,PaymentsForRepurchaseOfCommonStock
ASML,Cash,1,CashAndCashEquivalentsAtCarryingValue|CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents
ASML,LongTermDebt,1,LongTermDebt|LongTermDebtNoncurrent|LongTermDebtCurrent
ASML,TotalLiabilities,1,Liabilities|LiabilitiesAndStockholdersEquity|LiabilitiesCurrent
ASML,EPS_Basic,1,EarningsPerShareBasic
ASML,EPS_Diluted,1,EarningsPerShareDiluted
ASML,CapEx,1,PaymentsToAcquirePropertyPlantAndEquipment|CapitalExpendituresIncurredButNotYetPaid
ASML,Shares,1,WeightedAverageNumberOfDilutedSharesOutstanding|WeightedAverageNumberOfSharesOutstandingBasic|CommonStockSharesOutstanding
ASML,Dividends,1,PaymentsOfDividends|PaymentsOfOrdinaryDividends|CommonStockDividendsPerShareDeclared
NKE,Revenue,1,RevenueFromContractWithCustomerExcludingAssessedTax|SalesRevenueNet
NKE,NetIncome,1,NetIncomeLoss
NKE,OperatingIncome,1,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest|IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments
NKE,StockholdersEquity,1,StockholdersEquity|StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest
NKE,Assets,1,Assets|AssetsCurrent
NKE,CFO,1,NetCashProvidedByUsedInOperatingActivities
NKE,Buybacks,1,PaymentsForRepurchaseOfCommonStock
NKE,Cash,1,CashAndCashEquivalentsAtCarryingValue|CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents|Cash
NKE,LongTermDebt,1,LongTermDebt|LongTermDebtNoncurrent|LongTermDebtCurrent
NKE,TotalLiabilities,1,LiabilitiesAndStockholdersEquity|LiabilitiesCurrent
NKE,EPS_Basic,1,EarningsPerShareBasic|IncomeLossFromContinuingOperationsPerBasicShare
NKE,EPS_Diluted,1,EarningsPerShareDiluted|IncomeLossFromContinuingOperationsPerDilutedShare
