종목코드,종목명,appearing_panels,top100_appearance_count,best_mcap_rank,has_price_data,has_foreign_flow_data
039570,HDC랩스,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,22,84,True,True
095570,AJ네트웍스,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,21,79,True,True
194370,제이에스코퍼레이션,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;dynamic_top100_2025_2026_krx_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,21,83,True,True
034300,신세계건설,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,21,84,True,True
244920,에이플러스에셋,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;dynamic_top100_2025_2026_krx_panel.csv,21,84,True,True
217590,티엠씨,dynamic_top100_2025_2026_krx_panel.csv,21,87,True,True
008900,티이씨앤코,kiwoom_dynamic_top100_2010_2016_panel.csv,21,92,True,False
027970,한국제지,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,21,92,True,True
003300,한일홀딩스,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,20,65,True,True
031440,신세계푸드,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;dynamic_top100_2025_2026_krx_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,20,77,True,True
108070,삼성이미징,kiwoom_dynamic_top100_2010_2016_panel.csv,20,79,True,False
005680,삼영전자,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,20,81,True,True
005810,풍산홀딩스,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;dynamic_top100_2025_2026_krx_panel.csv,20,85,True,True
111380,동인기연,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv,20,89,False,True
049800,우진플라임,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,20,96,True,True
051310,포스코플랜텍,kiwoom_dynamic_top100_2010_2016_panel.csv,19,73,True,False
023000,삼원강재,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,19,83,True,True
019680,대교,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv,18,71,False,True
138250,엔에스쇼핑,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,18,76,True,True
071320,지역난방공사,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,18,81,True,True
213500,한솔제지,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,18,84,True,True
003120,일성신약,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv,18,85,False,True
000320,노루홀딩스,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;dynamic_top100_2025_2026_krx_panel.csv,18,92,True,True
024070,WISCOM,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv,18,97,False,True
031210,서울보증보험,dynamic_top100_2025_2026_krx_panel.csv,17,66,True,True
007690,국도화학,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,17,75,True,True
192520,경남은행,kiwoom_dynamic_top100_2010_2016_panel.csv,17,75,True,False
092230,KPX홀딩스,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv,17,82,False,True
317450,명인제약,dynamic_top100_2025_2026_krx_panel.csv,17,84,True,True
044450,KSS해운,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;dynamic_top100_2025_2026_krx_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,17,86,True,True
001770,SHD,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,17,98,True,True
284740,쿠쿠홈시스,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv,16,70,False,True
339770,교촌에프앤비,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv,16,74,False,True
484870,엠앤씨솔루션,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;dynamic_top100_2025_2026_krx_panel.csv,16,82,True,True
317400,자이에스앤디,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv,16,88,False,True
003480,한진중공업홀딩스,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;dynamic_top100_2025_2026_krx_panel.csv,16,90,True,True
003080,성보화학,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,16,95,True,True
005090,SGC에너지,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,15,73,True,True
007340,DN오토모티브,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;dynamic_top100_2025_2026_krx_panel.csv,15,74,True,True
104700,한국철강,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,15,83,True,True
092440,기신정기,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,15,90,True,True
001270,부국증권,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;dynamic_top100_2025_2026_krx_panel.csv,15,91,True,True
002170,삼양통상,kiwoom_dynamic_top100_2010_2016_panel.csv,15,92,True,True
001750,한양증권,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;dynamic_top100_2025_2026_krx_panel.csv,15,93,True,True
000850,화천기공,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;dynamic_top100_2025_2026_krx_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,15,96,True,True
037270,휘닉스홀딩스,kiwoom_dynamic_top100_2010_2016_panel.csv,15,96,True,True
000760,이화산업,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;dynamic_top100_2025_2026_krx_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,15,98,True,True
279570,케이뱅크,dynamic_top100_2025_2026_krx_panel.csv,14,74,True,True
004440,삼일씨엔에스,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;dynamic_top100_2025_2026_krx_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,14,82,True,True
008490,서흥,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;dynamic_top100_2025_2026_krx_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,14,82,True,True
002220,한일철강,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv,14,87,False,True
011720,현대페인트,kiwoom_dynamic_top100_2010_2016_panel.csv,14,99,True,False
017170,이케이에너지,kiwoom_dynamic_top100_2010_2016_panel.csv,14,100,True,False
004960,한신공영,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;dynamic_top100_2025_2026_krx_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,13,83,True,True
152330,코리아오토글라스,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,13,83,True,True
000050,경방,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;dynamic_top100_2025_2026_krx_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,13,84,True,True
030610,교보증권,dynamic_top100_2017_2024_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,13,85,True,True
499790,GS피앤엘,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;dynamic_top100_2025_2026_krx_panel.csv,13,85,True,True
107590,미원홀딩스,dynamic_top100_2017_2024_panel.csv,13,94,False,True
383800,LX홀딩스,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv,12,83,False,True
460850,동국씨엠,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv,12,85,False,True
143210,핸즈코퍼레이션,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,12,86,True,True
480370,씨케이솔루션,dynamic_top100_2025_2026_krx_panel.csv,12,91,True,True
011160,두산건설,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,11,76,True,True
004700,조광피혁,kiwoom_dynamic_top100_2010_2016_panel.csv,11,86,True,True
006370,대구백화점,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,11,88,True,True
487570,HS효성,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;dynamic_top100_2025_2026_krx_panel.csv,11,90,True,True
001070,대한방직,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,11,93,True,True
012600,청호컴넷,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,11,99,True,True
085620,미래에셋생명,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2025_2026_krx_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,10,75,True,True
002000,한국유리,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv,10,76,False,True
002310,아세아제지,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;dynamic_top100_2025_2026_krx_panel.csv,10,79,True,True
017940,E1,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,10,80,True,True
007590,동방아그로,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv,10,93,False,True
000360,삼환기업,kiwoom_dynamic_top100_2010_2016_panel.csv,10,95,True,False
123890,한국자산신탁,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,9,80,True,True
019300,태림페이퍼,kiwoom_dynamic_top100_2010_2016_panel.csv,9,84,True,False
272550,삼양패키징,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;dynamic_top100_2025_2026_krx_panel.csv,9,86,True,True
001560,제일연마,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,9,95,True,True
012410,글로스텍,kiwoom_dynamic_top100_2010_2016_panel.csv,9,96,True,False
018410,현대금속,kiwoom_dynamic_top100_2010_2016_panel.csv,9,98,True,False
103150,하이트맥주,kiwoom_dynamic_top100_2010_2016_panel.csv,8,78,True,False
003240,태광산업,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;dynamic_top100_2025_2026_krx_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,8,79,True,True
072710,농심홀딩스,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2025_2026_krx_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,8,83,True,True
111110,호전실업,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv,8,86,False,True
002200,한국수출포장,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv,8,92,False,True
002420,세기상사,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv,8,97,False,True
004450,삼화왕관,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv,8,97,False,True
009140,경인전자,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv,8,99,False,True
168490,한국패러랠,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv,8,100,False,True
016420,NH농협증권,kiwoom_dynamic_top100_2010_2016_panel.csv,7,75,True,False
058650,세아홀딩스,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,7,86,True,True
029530,신도리코,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,7,88,True,True
067830,세이브존I&C,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;dynamic_top100_2025_2026_krx_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,7,92,True,True
001080,만호제강,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;dynamic_top100_2025_2026_krx_panel.csv,7,97,True,True
008540,일경,kiwoom_dynamic_top100_2010_2016_panel.csv,7,98,True,False
280360,롯데웰푸드,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv,6,73,False,True
033660,우리금융캐피탈,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,6,74,True,True
000104,CJ4우(전환),dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv,6,79,False,True
015350,부산가스,kiwoom_dynamic_top100_2010_2016_panel.csv,6,86,True,False
192530,KJB금융지주,kiwoom_dynamic_top100_2010_2016_panel.csv,6,87,True,False
005430,한국공항,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv,6,88,False,True
002030,아세아,dynamic_top100_2017_2024_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,6,89,True,True
003200,일신방직,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv,6,89,False,True
268280,미원에스씨,dynamic_top100_2017_2024_panel.csv,6,89,False,True
002300,한국제지,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv,6,91,False,True
002820,SUN&L,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv,6,95,False,True
023450,동남합성,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,6,96,True,True
001720,신영증권,dynamic_top100_2025_2026_krx_panel.csv,5,82,True,True
950100,SBI모기지,kiwoom_dynamic_top100_2010_2016_panel.csv,5,83,True,False
005620,대성합동지주,dynamic_top100_2017_2024_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,5,88,True,True
036530,SNT홀딩스,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,5,89,True,True
016610,DB금융투자,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv,5,91,False,True
950070,중국고섬,kiwoom_dynamic_top100_2010_2016_panel.csv,5,93,True,False
021820,세원정공,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,5,94,True,True
007190,한솔아트원제지,kiwoom_dynamic_top100_2010_2016_panel.csv,5,95,True,False
000950,전방,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,5,96,True,True
078000,텔코웨어,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;dynamic_top100_2025_2026_krx_panel.csv,5,98,True,True
000279,아모레G3우(전환),dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv,4,81,False,True
005720,넥센,dynamic_top100_2017_2024_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,4,82,True,True
049770,동원F&B,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,4,82,True,True
025000,KPX케미칼,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv,4,85,False,True
004890,동일산업,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv,4,90,False,True
022520,코오롱아이넷,kiwoom_dynamic_top100_2010_2016_panel.csv,4,94,True,False
024090,디씨엠,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,4,94,True,True
000590,CS홀딩스,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,4,96,True,True
008500,일정실업,dynamic_top100_2025_2026_krx_panel.csv,4,100,True,True
090980,코리아02호,dynamic_top100_2017_2024_panel.csv,4,100,False,True
008020,경남에너지,kiwoom_dynamic_top100_2010_2016_panel.csv,3,81,True,False
003940,삼양제넥스,kiwoom_dynamic_top100_2010_2016_panel.csv,3,89,True,False
010460,화인자산관리,kiwoom_dynamic_top100_2010_2016_panel.csv,3,89,True,False
037710,광주신세계,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,3,89,True,True
415640,KB발해인프라,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;dynamic_top100_2025_2026_krx_panel.csv,3,89,True,True
008320,한국기술산업,kiwoom_dynamic_top100_2010_2016_panel.csv,3,92,True,False
000800,경남기업,kiwoom_dynamic_top100_2010_2016_panel.csv,3,96,True,False
005800,신영와코루,dynamic_top100_2025_2026_krx_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,3,97,True,True
006570,대림통상,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,3,97,True,True
012580,톰보이,kiwoom_dynamic_top100_2010_2016_panel.csv,3,100,True,False
030190,NICE평가정보,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv,2,77,False,True
016800,퍼시스,kiwoom_dynamic_top100_2010_2016_panel.csv,2,82,True,True
009970,영원무역홀딩스,kiwoom_dynamic_top100_2010_2016_panel.csv,2,83,True,True
001130,대한제분,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv,2,84,False,True
453340,현대그린푸드,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv,2,85,False,True
114410,현대푸드,kiwoom_dynamic_top100_2010_2016_panel.csv,2,89,True,False
026870,코원에너지서비스,kiwoom_dynamic_top100_2010_2016_panel.csv,2,92,True,False
001460,BYC,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv,2,95,False,True
035000,지투알,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv,2,96,False,True
003830,대한화섬,dynamic_top100_2017_2024_panel.csv;kiwoom_dynamic_top100_2010_2016_panel.csv,2,97,True,True
000860,강남제비스코,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv,2,98,False,True
011400,케이씨오에너지,kiwoom_dynamic_top100_2010_2016_panel.csv,2,99,True,False
005450,신한,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv,2,100,False,True
005820,원림,dynamic_top100_2017_2024_panel.csv;dynamic_top100_2018_2024_panel.csv,2,100,False,True
014590,티엘씨레저,kiwoom_dynamic_top100_2010_2016_panel.csv,2,100,True,False
021960,KB캐피탈,dynamic_top100_2017_2024_panel.csv,1,79,False,True
075180,새론오토모티브,kiwoom_dynamic_top100_2010_2016_panel.csv,1,90,True,True
159650,하이골드8호,kiwoom_dynamic_top100_2010_2016_panel.csv,1,94,True,False
009720,전기초자,kiwoom_dynamic_top100_2010_2016_panel.csv,1,96,True,False
013240,셀런,kiwoom_dynamic_top100_2010_2016_panel.csv,1,97,True,False
153360,하이골드3호,dynamic_top100_2017_2024_panel.csv,1,97,False,True
282690,동아타이어,dynamic_top100_2017_2024_panel.csv,1,97,False,True
009280,다함이텍,kiwoom_dynamic_top100_2010_2016_panel.csv,1,98,True,False
134380,미원화학,dynamic_top100_2017_2024_panel.csv,1,98,False,True
172580,하이골드12호,dynamic_top100_2017_2024_panel.csv,1,98,False,True
003460,유화증권,dynamic_top100_2025_2026_krx_panel.csv,1,99,True,True
012090,성원건설,kiwoom_dynamic_top100_2010_2016_panel.csv,1,99,True,False
007490,태창기업,kiwoom_dynamic_top100_2010_2016_panel.csv,1,100,True,False
950010,평산차업 KDR,kiwoom_dynamic_top100_2010_2016_panel.csv,1,100,True,False
