event_id,review_cycle,announcement_dt,announcement_time,effective_dt,index_name,side,ticker,company_name,source_class,source_record_type,source_id_or_url,source_file,source_file_sha256,prev_snapshot_file,prev_snapshot_sha256,prev_snapshot_cycle,tier1_status,parse_status,caveat
BX01-DIFF-861-0046,2023-06,2023-05-18,,,KOSPI 200,deletion,006040,동원산업,B_derived_from_consecutive_snapshot_diff,constituent_level_derived_from_consecutive_official_snapshot_diff,KRX MDCINFO005 bbsSeq=861,23.6.xlsx,2af53cd63d996c3fb11acda60a9ec3848d93df35465b583e02984a04ffe41ee5,22.12.xlsx,a80b67a937f65fd4a0bc2a4b62ee8fa5f6707ebc999bec2893a93a1c08e64718,2022-12,tier1_target,derived_via_consecutive_official_snapshot_diff,"DERIVED — captures ALL constituent changes between consecutive KRX-official post-effective-date snapshots; this includes the regular review at the curr cycle PLUS any SPECIAL/SUPPLEMENTAL events between cycles (Tier 2/3, deferred). Downstream user decision required to separate regular-review vs intermediate-special. effective_dt NOT filled (Referee rule: direct-from-file only). company_name from KRX snapshot row; ticker is 6-digit normalized from KR7…002 ISIN."
BX01-DIFF-861-0047,2023-06,2023-05-18,,,KOSPI 200,deletion,008560,메리츠증권,B_derived_from_consecutive_snapshot_diff,constituent_level_derived_from_consecutive_official_snapshot_diff,KRX MDCINFO005 bbsSeq=861,23.6.xlsx,2af53cd63d996c3fb11acda60a9ec3848d93df35465b583e02984a04ffe41ee5,22.12.xlsx,a80b67a937f65fd4a0bc2a4b62ee8fa5f6707ebc999bec2893a93a1c08e64718,2022-12,tier1_target,derived_via_consecutive_official_snapshot_diff,"DERIVED — captures ALL constituent changes between consecutive KRX-official post-effective-date snapshots; this includes the regular review at the curr cycle PLUS any SPECIAL/SUPPLEMENTAL events between cycles (Tier 2/3, deferred). Downstream user decision required to separate regular-review vs intermediate-special. effective_dt NOT filled (Referee rule: direct-from-file only). company_name from KRX snapshot row; ticker is 6-digit normalized from KR7…002 ISIN."
BX01-DIFF-861-0048,2023-06,2023-05-18,,,KOSPI 200,deletion,241590,화승엔터프라이즈,B_derived_from_consecutive_snapshot_diff,constituent_level_derived_from_consecutive_official_snapshot_diff,KRX MDCINFO005 bbsSeq=861,23.6.xlsx,2af53cd63d996c3fb11acda60a9ec3848d93df35465b583e02984a04ffe41ee5,22.12.xlsx,a80b67a937f65fd4a0bc2a4b62ee8fa5f6707ebc999bec2893a93a1c08e64718,2022-12,tier1_target,derived_via_consecutive_official_snapshot_diff,"DERIVED — captures ALL constituent changes between consecutive KRX-official post-effective-date snapshots; this includes the regular review at the curr cycle PLUS any SPECIAL/SUPPLEMENTAL events between cycles (Tier 2/3, deferred). Downstream user decision required to separate regular-review vs intermediate-special. effective_dt NOT filled (Referee rule: direct-from-file only). company_name from KRX snapshot row; ticker is 6-digit normalized from KR7…002 ISIN."
BX01-DIFF-899-0049,2023-12,2023-11-23,,,KOSPI 200,addition,001430,세아베스틸지주,B_derived_from_consecutive_snapshot_diff,constituent_level_derived_from_consecutive_official_snapshot_diff,KRX MDCINFO005 bbsSeq=899,23.12.xlsx,aadaff748e7f21991166e04f74fce1697e62b7c904d079d845033482ed7f62c3,23.6.xlsx,2af53cd63d996c3fb11acda60a9ec3848d93df35465b583e02984a04ffe41ee5,2023-06,tier1_target,derived_via_consecutive_official_snapshot_diff,"DERIVED — captures ALL constituent changes between consecutive KRX-official post-effective-date snapshots; this includes the regular review at the curr cycle PLUS any SPECIAL/SUPPLEMENTAL events between cycles (Tier 2/3, deferred). Downstream user decision required to separate regular-review vs intermediate-special. effective_dt NOT filled (Referee rule: direct-from-file only). company_name from KRX snapshot row; ticker is 6-digit normalized from KR7…002 ISIN."
BX01-DIFF-899-0050,2023-12,2023-11-23,,,KOSPI 200,addition,002710,TCC스틸,B_derived_from_consecutive_snapshot_diff,constituent_level_derived_from_consecutive_official_snapshot_diff,KRX MDCINFO005 bbsSeq=899,23.12.xlsx,aadaff748e7f21991166e04f74fce1697e62b7c904d079d845033482ed7f62c3,23.6.xlsx,2af53cd63d996c3fb11acda60a9ec3848d93df35465b583e02984a04ffe41ee5,2023-06,tier1_target,derived_via_consecutive_official_snapshot_diff,"DERIVED — captures ALL constituent changes between consecutive KRX-official post-effective-date snapshots; this includes the regular review at the curr cycle PLUS any SPECIAL/SUPPLEMENTAL events between cycles (Tier 2/3, deferred). Downstream user decision required to separate regular-review vs intermediate-special. effective_dt NOT filled (Referee rule: direct-from-file only). company_name from KRX snapshot row; ticker is 6-digit normalized from KR7…002 ISIN."
BX01-DIFF-899-0051,2023-12,2023-11-23,,,KOSPI 200,addition,003620,KG모빌리티,B_derived_from_consecutive_snapshot_diff,constituent_level_derived_from_consecutive_official_snapshot_diff,KRX MDCINFO005 bbsSeq=899,23.12.xlsx,aadaff748e7f21991166e04f74fce1697e62b7c904d079d845033482ed7f62c3,23.6.xlsx,2af53cd63d996c3fb11acda60a9ec3848d93df35465b583e02984a04ffe41ee5,2023-06,tier1_target,derived_via_consecutive_official_snapshot_diff,"DERIVED — captures ALL constituent changes between consecutive KRX-official post-effective-date snapshots; this includes the regular review at the curr cycle PLUS any SPECIAL/SUPPLEMENTAL events between cycles (Tier 2/3, deferred). Downstream user decision required to separate regular-review vs intermediate-special. effective_dt NOT filled (Referee rule: direct-from-file only). company_name from KRX snapshot row; ticker is 6-digit normalized from KR7…002 ISIN."
BX01-DIFF-899-0052,2023-12,2023-11-23,,,KOSPI 200,addition,006110,삼아알미늄,B_derived_from_consecutive_snapshot_diff,constituent_level_derived_from_consecutive_official_snapshot_diff,KRX MDCINFO005 bbsSeq=899,23.12.xlsx,aadaff748e7f21991166e04f74fce1697e62b7c904d079d845033482ed7f62c3,23.6.xlsx,2af53cd63d996c3fb11acda60a9ec3848d93df35465b583e02984a04ffe41ee5,2023-06,tier1_target,derived_via_consecutive_official_snapshot_diff,"DERIVED — captures ALL constituent changes between consecutive KRX-official post-effective-date snapshots; this includes the regular review at the curr cycle PLUS any SPECIAL/SUPPLEMENTAL events between cycles (Tier 2/3, deferred). Downstream user decision required to separate regular-review vs intermediate-special. effective_dt NOT filled (Referee rule: direct-from-file only). company_name from KRX snapshot row; ticker is 6-digit normalized from KR7…002 ISIN."
BX01-DIFF-899-0053,2023-12,2023-11-23,,,KOSPI 200,addition,008730,율촌화학,B_derived_from_consecutive_snapshot_diff,constituent_level_derived_from_consecutive_official_snapshot_diff,KRX MDCINFO005 bbsSeq=899,23.12.xlsx,aadaff748e7f21991166e04f74fce1697e62b7c904d079d845033482ed7f62c3,23.6.xlsx,2af53cd63d996c3fb11acda60a9ec3848d93df35465b583e02984a04ffe41ee5,2023-06,tier1_target,derived_via_consecutive_official_snapshot_diff,"DERIVED — captures ALL constituent changes between consecutive KRX-official post-effective-date snapshots; this includes the regular review at the curr cycle PLUS any SPECIAL/SUPPLEMENTAL events between cycles (Tier 2/3, deferred). Downstream user decision required to separate regular-review vs intermediate-special. effective_dt NOT filled (Referee rule: direct-from-file only). company_name from KRX snapshot row; ticker is 6-digit normalized from KR7…002 ISIN."
BX01-DIFF-899-0054,2023-12,2023-11-23,,,KOSPI 200,addition,009970,영원무역홀딩스,B_derived_from_consecutive_snapshot_diff,constituent_level_derived_from_consecutive_official_snapshot_diff,KRX MDCINFO005 bbsSeq=899,23.12.xlsx,aadaff748e7f21991166e04f74fce1697e62b7c904d079d845033482ed7f62c3,23.6.xlsx,2af53cd63d996c3fb11acda60a9ec3848d93df35465b583e02984a04ffe41ee5,2023-06,tier1_target,derived_via_consecutive_official_snapshot_diff,"DERIVED — captures ALL constituent changes between consecutive KRX-official post-effective-date snapshots; this includes the regular review at the curr cycle PLUS any SPECIAL/SUPPLEMENTAL events between cycles (Tier 2/3, deferred). Downstream user decision required to separate regular-review vs intermediate-special. effective_dt NOT filled (Referee rule: direct-from-file only). company_name from KRX snapshot row; ticker is 6-digit normalized from KR7…002 ISIN."
BX01-DIFF-899-0055,2023-12,2023-11-23,,,KOSPI 200,addition,145720,덴티움,B_derived_from_consecutive_snapshot_diff,constituent_level_derived_from_consecutive_official_snapshot_diff,KRX MDCINFO005 bbsSeq=899,23.12.xlsx,aadaff748e7f21991166e04f74fce1697e62b7c904d079d845033482ed7f62c3,23.6.xlsx,2af53cd63d996c3fb11acda60a9ec3848d93df35465b583e02984a04ffe41ee5,2023-06,tier1_target,derived_via_consecutive_official_snapshot_diff,"DERIVED — captures ALL constituent changes between consecutive KRX-official post-effective-date snapshots; this includes the regular review at the curr cycle PLUS any SPECIAL/SUPPLEMENTAL events between cycles (Tier 2/3, deferred). Downstream user decision required to separate regular-review vs intermediate-special. effective_dt NOT filled (Referee rule: direct-from-file only). company_name from KRX snapshot row; ticker is 6-digit normalized from KR7…002 ISIN."
BX01-DIFF-899-0056,2023-12,2023-11-23,,,KOSPI 200,addition,267260,HD현대일렉트릭,B_derived_from_consecutive_snapshot_diff,constituent_level_derived_from_consecutive_official_snapshot_diff,KRX MDCINFO005 bbsSeq=899,23.12.xlsx,aadaff748e7f21991166e04f74fce1697e62b7c904d079d845033482ed7f62c3,23.6.xlsx,2af53cd63d996c3fb11acda60a9ec3848d93df35465b583e02984a04ffe41ee5,2023-06,tier1_target,derived_via_consecutive_official_snapshot_diff,"DERIVED — captures ALL constituent changes between consecutive KRX-official post-effective-date snapshots; this includes the regular review at the curr cycle PLUS any SPECIAL/SUPPLEMENTAL events between cycles (Tier 2/3, deferred). Downstream user decision required to separate regular-review vs intermediate-special. effective_dt NOT filled (Referee rule: direct-from-file only). company_name from KRX snapshot row; ticker is 6-digit normalized from KR7…002 ISIN."
BX01-DIFF-899-0057,2023-12,2023-11-23,,,KOSPI 200,deletion,001230,동국제강,B_derived_from_consecutive_snapshot_diff,constituent_level_derived_from_consecutive_official_snapshot_diff,KRX MDCINFO005 bbsSeq=899,23.12.xlsx,aadaff748e7f21991166e04f74fce1697e62b7c904d079d845033482ed7f62c3,23.6.xlsx,2af53cd63d996c3fb11acda60a9ec3848d93df35465b583e02984a04ffe41ee5,2023-06,tier1_target,derived_via_consecutive_official_snapshot_diff,"DERIVED — captures ALL constituent changes between consecutive KRX-official post-effective-date snapshots; this includes the regular review at the curr cycle PLUS any SPECIAL/SUPPLEMENTAL events between cycles (Tier 2/3, deferred). Downstream user decision required to separate regular-review vs intermediate-special. effective_dt NOT filled (Referee rule: direct-from-file only). company_name from KRX snapshot row; ticker is 6-digit normalized from KR7…002 ISIN."
BX01-DIFF-899-0058,2023-12,2023-11-23,,,KOSPI 200,deletion,003240,태광산업,B_derived_from_consecutive_snapshot_diff,constituent_level_derived_from_consecutive_official_snapshot_diff,KRX MDCINFO005 bbsSeq=899,23.12.xlsx,aadaff748e7f21991166e04f74fce1697e62b7c904d079d845033482ed7f62c3,23.6.xlsx,2af53cd63d996c3fb11acda60a9ec3848d93df35465b583e02984a04ffe41ee5,2023-06,tier1_target,derived_via_consecutive_official_snapshot_diff,"DERIVED — captures ALL constituent changes between consecutive KRX-official post-effective-date snapshots; this includes the regular review at the curr cycle PLUS any SPECIAL/SUPPLEMENTAL events between cycles (Tier 2/3, deferred). Downstream user decision required to separate regular-review vs intermediate-special. effective_dt NOT filled (Referee rule: direct-from-file only). company_name from KRX snapshot row; ticker is 6-digit normalized from KR7…002 ISIN."
BX01-DIFF-899-0059,2023-12,2023-11-23,,,KOSPI 200,deletion,003850,보령,B_derived_from_consecutive_snapshot_diff,constituent_level_derived_from_consecutive_official_snapshot_diff,KRX MDCINFO005 bbsSeq=899,23.12.xlsx,aadaff748e7f21991166e04f74fce1697e62b7c904d079d845033482ed7f62c3,23.6.xlsx,2af53cd63d996c3fb11acda60a9ec3848d93df35465b583e02984a04ffe41ee5,2023-06,tier1_target,derived_via_consecutive_official_snapshot_diff,"DERIVED — captures ALL constituent changes between consecutive KRX-official post-effective-date snapshots; this includes the regular review at the curr cycle PLUS any SPECIAL/SUPPLEMENTAL events between cycles (Tier 2/3, deferred). Downstream user decision required to separate regular-review vs intermediate-special. effective_dt NOT filled (Referee rule: direct-from-file only). company_name from KRX snapshot row; ticker is 6-digit normalized from KR7…002 ISIN."
BX01-DIFF-899-0060,2023-12,2023-11-23,,,KOSPI 200,deletion,013890,지누스,B_derived_from_consecutive_snapshot_diff,constituent_level_derived_from_consecutive_official_snapshot_diff,KRX MDCINFO005 bbsSeq=899,23.12.xlsx,aadaff748e7f21991166e04f74fce1697e62b7c904d079d845033482ed7f62c3,23.6.xlsx,2af53cd63d996c3fb11acda60a9ec3848d93df35465b583e02984a04ffe41ee5,2023-06,tier1_target,derived_via_consecutive_official_snapshot_diff,"DERIVED — captures ALL constituent changes between consecutive KRX-official post-effective-date snapshots; this includes the regular review at the curr cycle PLUS any SPECIAL/SUPPLEMENTAL events between cycles (Tier 2/3, deferred). Downstream user decision required to separate regular-review vs intermediate-special. effective_dt NOT filled (Referee rule: direct-from-file only). company_name from KRX snapshot row; ticker is 6-digit normalized from KR7…002 ISIN."
BX01-DIFF-899-0061,2023-12,2023-11-23,,,KOSPI 200,deletion,020000,한섬,B_derived_from_consecutive_snapshot_diff,constituent_level_derived_from_consecutive_official_snapshot_diff,KRX MDCINFO005 bbsSeq=899,23.12.xlsx,aadaff748e7f21991166e04f74fce1697e62b7c904d079d845033482ed7f62c3,23.6.xlsx,2af53cd63d996c3fb11acda60a9ec3848d93df35465b583e02984a04ffe41ee5,2023-06,tier1_target,derived_via_consecutive_official_snapshot_diff,"DERIVED — captures ALL constituent changes between consecutive KRX-official post-effective-date snapshots; this includes the regular review at the curr cycle PLUS any SPECIAL/SUPPLEMENTAL events between cycles (Tier 2/3, deferred). Downstream user decision required to separate regular-review vs intermediate-special. effective_dt NOT filled (Referee rule: direct-from-file only). company_name from KRX snapshot row; ticker is 6-digit normalized from KR7…002 ISIN."
BX01-DIFF-899-0062,2023-12,2023-11-23,,,KOSPI 200,deletion,057050,현대홈쇼핑,B_derived_from_consecutive_snapshot_diff,constituent_level_derived_from_consecutive_official_snapshot_diff,KRX MDCINFO005 bbsSeq=899,23.12.xlsx,aadaff748e7f21991166e04f74fce1697e62b7c904d079d845033482ed7f62c3,23.6.xlsx,2af53cd63d996c3fb11acda60a9ec3848d93df35465b583e02984a04ffe41ee5,2023-06,tier1_target,derived_via_consecutive_official_snapshot_diff,"DERIVED — captures ALL constituent changes between consecutive KRX-official post-effective-date snapshots; this includes the regular review at the curr cycle PLUS any SPECIAL/SUPPLEMENTAL events between cycles (Tier 2/3, deferred). Downstream user decision required to separate regular-review vs intermediate-special. effective_dt NOT filled (Referee rule: direct-from-file only). company_name from KRX snapshot row; ticker is 6-digit normalized from KR7…002 ISIN."
BX01-DIFF-899-0063,2023-12,2023-11-23,,,KOSPI 200,deletion,284740,쿠쿠홈시스,B_derived_from_consecutive_snapshot_diff,constituent_level_derived_from_consecutive_official_snapshot_diff,KRX MDCINFO005 bbsSeq=899,23.12.xlsx,aadaff748e7f21991166e04f74fce1697e62b7c904d079d845033482ed7f62c3,23.6.xlsx,2af53cd63d996c3fb11acda60a9ec3848d93df35465b583e02984a04ffe41ee5,2023-06,tier1_target,derived_via_consecutive_official_snapshot_diff,"DERIVED — captures ALL constituent changes between consecutive KRX-official post-effective-date snapshots; this includes the regular review at the curr cycle PLUS any SPECIAL/SUPPLEMENTAL events between cycles (Tier 2/3, deferred). Downstream user decision required to separate regular-review vs intermediate-special. effective_dt NOT filled (Referee rule: direct-from-file only). company_name from KRX snapshot row; ticker is 6-digit normalized from KR7…002 ISIN."
BX01-DIFF-899-0064,2023-12,2023-11-23,,,KOSPI 200,deletion,294870,HDC현대산업개발,B_derived_from_consecutive_snapshot_diff,constituent_level_derived_from_consecutive_official_snapshot_diff,KRX MDCINFO005 bbsSeq=899,23.12.xlsx,aadaff748e7f21991166e04f74fce1697e62b7c904d079d845033482ed7f62c3,23.6.xlsx,2af53cd63d996c3fb11acda60a9ec3848d93df35465b583e02984a04ffe41ee5,2023-06,tier1_target,derived_via_consecutive_official_snapshot_diff,"DERIVED — captures ALL constituent changes between consecutive KRX-official post-effective-date snapshots; this includes the regular review at the curr cycle PLUS any SPECIAL/SUPPLEMENTAL events between cycles (Tier 2/3, deferred). Downstream user decision required to separate regular-review vs intermediate-special. effective_dt NOT filled (Referee rule: direct-from-file only). company_name from KRX snapshot row; ticker is 6-digit normalized from KR7…002 ISIN."
BX01-00907-SPECIAL,,2023-12-08,,,,addition,,,notice_metadata_only,notice_level_skeleton_only,KRX MDCINFO005 bbsSeq=907,,,,,,out_of_tier1,metadata_only__no_name_in_title,no-name-extracted-from-title; exact effective date and any per-constituent details are in the attachment (xlsx/hwp/pdf) which this sandbox cannot fetch; company-name extraction is title-based heuristic and NOT cross-checked against an exchange listing-name table; CARRIED FORWARD from source-A0 phase — special/supplemental event; Tier 2/3 deferred per directive
BX01-00921-SPECIAL,,2024-01-23,,,,addition,,포스코DX,notice_metadata_only,notice_level_skeleton_only,KRX MDCINFO005 bbsSeq=921,,,,,,out_of_tier1,title_extracted_name,title-pattern:^([가-힣A-Z0-9()\.\s]+?)\s+이전상장에; exact effective date and any per-constituent details are in the attachment (xlsx/hwp/pdf) which this sandbox cannot fetch; company-name extraction is title-based heuristic and NOT cross-checked against an exchange listing-name table; CARRIED FORWARD from source-A0 phase — special/supplemental event; Tier 2/3 deferred per directive
BX01-DIFF-939-0065,2024-06,2024-05-24,,,KOSPI 200,addition,003030,세아제강지주,B_derived_from_consecutive_snapshot_diff,constituent_level_derived_from_consecutive_official_snapshot_diff,KRX MDCINFO005 bbsSeq=939,24.6.xlsx,676c59bb753a4632489b3f2c9d11c6479fb3396af47eb2563c907b161a299692,23.12.xlsx,aadaff748e7f21991166e04f74fce1697e62b7c904d079d845033482ed7f62c3,2023-12,tier1_target,derived_via_consecutive_official_snapshot_diff,"DERIVED — captures ALL constituent changes between consecutive KRX-official post-effective-date snapshots; this includes the regular review at the curr cycle PLUS any SPECIAL/SUPPLEMENTAL events between cycles (Tier 2/3, deferred). Downstream user decision required to separate regular-review vs intermediate-special. effective_dt NOT filled (Referee rule: direct-from-file only). company_name from KRX snapshot row; ticker is 6-digit normalized from KR7…002 ISIN."
BX01-DIFF-939-0066,2024-06,2024-05-24,,,KOSPI 200,addition,005070,코스모신소재,B_derived_from_consecutive_snapshot_diff,constituent_level_derived_from_consecutive_official_snapshot_diff,KRX MDCINFO005 bbsSeq=939,24.6.xlsx,676c59bb753a4632489b3f2c9d11c6479fb3396af47eb2563c907b161a299692,23.12.xlsx,aadaff748e7f21991166e04f74fce1697e62b7c904d079d845033482ed7f62c3,2023-12,tier1_target,derived_via_consecutive_official_snapshot_diff,"DERIVED — captures ALL constituent changes between consecutive KRX-official post-effective-date snapshots; this includes the regular review at the curr cycle PLUS any SPECIAL/SUPPLEMENTAL events between cycles (Tier 2/3, deferred). Downstream user decision required to separate regular-review vs intermediate-special. effective_dt NOT filled (Referee rule: direct-from-file only). company_name from KRX snapshot row; ticker is 6-digit normalized from KR7…002 ISIN."
BX01-DIFF-939-0067,2024-06,2024-05-24,,,KOSPI 200,addition,022100,포스코DX,B_derived_from_consecutive_snapshot_diff,constituent_level_derived_from_consecutive_official_snapshot_diff,KRX MDCINFO005 bbsSeq=939,24.6.xlsx,676c59bb753a4632489b3f2c9d11c6479fb3396af47eb2563c907b161a299692,23.12.xlsx,aadaff748e7f21991166e04f74fce1697e62b7c904d079d845033482ed7f62c3,2023-12,tier1_target,derived_via_consecutive_official_snapshot_diff,"DERIVED — captures ALL constituent changes between consecutive KRX-official post-effective-date snapshots; this includes the regular review at the curr cycle PLUS any SPECIAL/SUPPLEMENTAL events between cycles (Tier 2/3, deferred). Downstream user decision required to separate regular-review vs intermediate-special. effective_dt NOT filled (Referee rule: direct-from-file only). company_name from KRX snapshot row; ticker is 6-digit normalized from KR7…002 ISIN."
BX01-DIFF-939-0068,2024-06,2024-05-24,,,KOSPI 200,addition,042700,한미반도체,B_derived_from_consecutive_snapshot_diff,constituent_level_derived_from_consecutive_official_snapshot_diff,KRX MDCINFO005 bbsSeq=939,24.6.xlsx,676c59bb753a4632489b3f2c9d11c6479fb3396af47eb2563c907b161a299692,23.12.xlsx,aadaff748e7f21991166e04f74fce1697e62b7c904d079d845033482ed7f62c3,2023-12,tier1_target,derived_via_consecutive_official_snapshot_diff,"DERIVED — captures ALL constituent changes between consecutive KRX-official post-effective-date snapshots; this includes the regular review at the curr cycle PLUS any SPECIAL/SUPPLEMENTAL events between cycles (Tier 2/3, deferred). Downstream user decision required to separate regular-review vs intermediate-special. effective_dt NOT filled (Referee rule: direct-from-file only). company_name from KRX snapshot row; ticker is 6-digit normalized from KR7…002 ISIN."
BX01-DIFF-939-0069,2024-06,2024-05-24,,,KOSPI 200,addition,066970,엘앤에프,B_derived_from_consecutive_snapshot_diff,constituent_level_derived_from_consecutive_official_snapshot_diff,KRX MDCINFO005 bbsSeq=939,24.6.xlsx,676c59bb753a4632489b3f2c9d11c6479fb3396af47eb2563c907b161a299692,23.12.xlsx,aadaff748e7f21991166e04f74fce1697e62b7c904d079d845033482ed7f62c3,2023-12,tier1_target,derived_via_consecutive_official_snapshot_diff,"DERIVED — captures ALL constituent changes between consecutive KRX-official post-effective-date snapshots; this includes the regular review at the curr cycle PLUS any SPECIAL/SUPPLEMENTAL events between cycles (Tier 2/3, deferred). Downstream user decision required to separate regular-review vs intermediate-special. effective_dt NOT filled (Referee rule: direct-from-file only). company_name from KRX snapshot row; ticker is 6-digit normalized from KR7…002 ISIN."
BX01-DIFF-939-0070,2024-06,2024-05-24,,,KOSPI 200,addition,450080,에코프로머티,B_derived_from_consecutive_snapshot_diff,constituent_level_derived_from_consecutive_official_snapshot_diff,KRX MDCINFO005 bbsSeq=939,24.6.xlsx,676c59bb753a4632489b3f2c9d11c6479fb3396af47eb2563c907b161a299692,23.12.xlsx,aadaff748e7f21991166e04f74fce1697e62b7c904d079d845033482ed7f62c3,2023-12,tier1_target,derived_via_consecutive_official_snapshot_diff,"DERIVED — captures ALL constituent changes between consecutive KRX-official post-effective-date snapshots; this includes the regular review at the curr cycle PLUS any SPECIAL/SUPPLEMENTAL events between cycles (Tier 2/3, deferred). Downstream user decision required to separate regular-review vs intermediate-special. effective_dt NOT filled (Referee rule: direct-from-file only). company_name from KRX snapshot row; ticker is 6-digit normalized from KR7…002 ISIN."
BX01-DIFF-939-0071,2024-06,2024-05-24,,,KOSPI 200,addition,454910,두산로보틱스,B_derived_from_consecutive_snapshot_diff,constituent_level_derived_from_consecutive_official_snapshot_diff,KRX MDCINFO005 bbsSeq=939,24.6.xlsx,676c59bb753a4632489b3f2c9d11c6479fb3396af47eb2563c907b161a299692,23.12.xlsx,aadaff748e7f21991166e04f74fce1697e62b7c904d079d845033482ed7f62c3,2023-12,tier1_target,derived_via_consecutive_official_snapshot_diff,"DERIVED — captures ALL constituent changes between consecutive KRX-official post-effective-date snapshots; this includes the regular review at the curr cycle PLUS any SPECIAL/SUPPLEMENTAL events between cycles (Tier 2/3, deferred). Downstream user decision required to separate regular-review vs intermediate-special. effective_dt NOT filled (Referee rule: direct-from-file only). company_name from KRX snapshot row; ticker is 6-digit normalized from KR7…002 ISIN."
BX01-DIFF-939-0072,2024-06,2024-05-24,,,KOSPI 200,addition,457190,이수스페셜티케미컬,B_derived_from_consecutive_snapshot_diff,constituent_level_derived_from_consecutive_official_snapshot_diff,KRX MDCINFO005 bbsSeq=939,24.6.xlsx,676c59bb753a4632489b3f2c9d11c6479fb3396af47eb2563c907b161a299692,23.12.xlsx,aadaff748e7f21991166e04f74fce1697e62b7c904d079d845033482ed7f62c3,2023-12,tier1_target,derived_via_consecutive_official_snapshot_diff,"DERIVED — captures ALL constituent changes between consecutive KRX-official post-effective-date snapshots; this includes the regular review at the curr cycle PLUS any SPECIAL/SUPPLEMENTAL events between cycles (Tier 2/3, deferred). Downstream user decision required to separate regular-review vs intermediate-special. effective_dt NOT filled (Referee rule: direct-from-file only). company_name from KRX snapshot row; ticker is 6-digit normalized from KR7…002 ISIN."
BX01-DIFF-939-0073,2024-06,2024-05-24,,,KOSPI 200,deletion,000990,DB하이텍,B_derived_from_consecutive_snapshot_diff,constituent_level_derived_from_consecutive_official_snapshot_diff,KRX MDCINFO005 bbsSeq=939,24.6.xlsx,676c59bb753a4632489b3f2c9d11c6479fb3396af47eb2563c907b161a299692,23.12.xlsx,aadaff748e7f21991166e04f74fce1697e62b7c904d079d845033482ed7f62c3,2023-12,tier1_target,derived_via_consecutive_official_snapshot_diff,"DERIVED — captures ALL constituent changes between consecutive KRX-official post-effective-date snapshots; this includes the regular review at the curr cycle PLUS any SPECIAL/SUPPLEMENTAL events between cycles (Tier 2/3, deferred). Downstream user decision required to separate regular-review vs intermediate-special. effective_dt NOT filled (Referee rule: direct-from-file only). company_name from KRX snapshot row; ticker is 6-digit normalized from KR7…002 ISIN."
BX01-DIFF-939-0074,2024-06,2024-05-24,,,KOSPI 200,deletion,003410,쌍용C&E,B_derived_from_consecutive_snapshot_diff,constituent_level_derived_from_consecutive_official_snapshot_diff,KRX MDCINFO005 bbsSeq=939,24.6.xlsx,676c59bb753a4632489b3f2c9d11c6479fb3396af47eb2563c907b161a299692,23.12.xlsx,aadaff748e7f21991166e04f74fce1697e62b7c904d079d845033482ed7f62c3,2023-12,tier1_target,derived_via_consecutive_official_snapshot_diff,"DERIVED — captures ALL constituent changes between consecutive KRX-official post-effective-date snapshots; this includes the regular review at the curr cycle PLUS any SPECIAL/SUPPLEMENTAL events between cycles (Tier 2/3, deferred). Downstream user decision required to separate regular-review vs intermediate-special. effective_dt NOT filled (Referee rule: direct-from-file only). company_name from KRX snapshot row; ticker is 6-digit normalized from KR7…002 ISIN."
BX01-DIFF-939-0075,2024-06,2024-05-24,,,KOSPI 200,deletion,010780,아이에스동서,B_derived_from_consecutive_snapshot_diff,constituent_level_derived_from_consecutive_official_snapshot_diff,KRX MDCINFO005 bbsSeq=939,24.6.xlsx,676c59bb753a4632489b3f2c9d11c6479fb3396af47eb2563c907b161a299692,23.12.xlsx,aadaff748e7f21991166e04f74fce1697e62b7c904d079d845033482ed7f62c3,2023-12,tier1_target,derived_via_consecutive_official_snapshot_diff,"DERIVED — captures ALL constituent changes between consecutive KRX-official post-effective-date snapshots; this includes the regular review at the curr cycle PLUS any SPECIAL/SUPPLEMENTAL events between cycles (Tier 2/3, deferred). Downstream user decision required to separate regular-review vs intermediate-special. effective_dt NOT filled (Referee rule: direct-from-file only). company_name from KRX snapshot row; ticker is 6-digit normalized from KR7…002 ISIN."
BX01-DIFF-939-0076,2024-06,2024-05-24,,,KOSPI 200,deletion,019170,신풍제약,B_derived_from_consecutive_snapshot_diff,constituent_level_derived_from_consecutive_official_snapshot_diff,KRX MDCINFO005 bbsSeq=939,24.6.xlsx,676c59bb753a4632489b3f2c9d11c6479fb3396af47eb2563c907b161a299692,23.12.xlsx,aadaff748e7f21991166e04f74fce1697e62b7c904d079d845033482ed7f62c3,2023-12,tier1_target,derived_via_consecutive_official_snapshot_diff,"DERIVED — captures ALL constituent changes between consecutive KRX-official post-effective-date snapshots; this includes the regular review at the curr cycle PLUS any SPECIAL/SUPPLEMENTAL events between cycles (Tier 2/3, deferred). Downstream user decision required to separate regular-review vs intermediate-special. effective_dt NOT filled (Referee rule: direct-from-file only). company_name from KRX snapshot row; ticker is 6-digit normalized from KR7…002 ISIN."
