entry_date,signal_date,exit_date,종목코드,entry_price,exit_price,shares,notional_at_entry,buy_cost,sell_cost,exit_reason
2018-05-30,2018-05-29,2018-06-29,006400,209000.0,214000.0,9.774066446072143e-07,0.2042779887229078,0.00013278069266989007,0.0005542873081567512,time_cap
2018-06-25,2018-06-22,2018-07-05,000990,20650.0,18450.0,9.872883001900886e-06,0.2038750339892533,0.00013251877209301464,0.0004827099321704391,vol_stop
2018-06-29,2018-06-28,2018-07-18,271560,151000.0,136500.0,1.3209982210271918e-06,0.19947073137510596,0.0001296559753938189,0.00047783808150106096,vol_stop
2018-06-20,2018-06-19,2018-07-18,033780,103000.0,107500.0,2.0000013291743744e-06,0.20600013690496058,0.0001339000889882244,0.00056975037864855,time_cap
2018-07-02,2018-06-29,2018-07-19,042660,26850.0,24100.0,7.267964514809611e-06,0.19514484722263806,0.00012684415069471474,0.0004641685537383158,vol_stop
2018-06-28,2018-06-27,2018-07-26,000120,162000.0,157500.0,1.2216940102590214e-06,0.19791442966196146,0.00012864437928027494,0.000509904537531859,time_cap
2018-07-05,2018-07-04,2018-08-02,011780,117000.0,106000.0,1.6378016593577406e-06,0.19162279414485564,0.00012455481619415615,0.0004600584861135894,vol_stop
2018-07-18,2018-07-17,2018-08-16,000030,16600.0,16300.0,1.1269512937840147e-05,0.18707391476814644,0.0001215980445992952,0.00048678661135000514,time_cap
2018-07-19,2018-07-18,2018-08-17,010950,115000.0,125000.0,1.5973602177538942e-06,0.18369642504169784,0.00011940267627710359,0.0005291255721309774,time_cap
2018-07-19,2018-07-18,2018-08-17,018260,208000.0,229000.0,8.831558896235473e-07,0.18369642504169784,0.00011940267627710359,0.0005359431516180496,time_cap
2018-08-20,2018-08-17,2018-08-24,010950,126000.0,119000.0,1.4963407679766541e-06,0.18853893676505842,0.00012255030889728798,0.00047187106118143785,vol_stop
2018-07-27,2018-07-26,2018-08-27,010620,92700.0,94500.0,1.9782781120233412e-06,0.18338638098456372,0.00011920114763996641,0.0004954102962034452,time_cap
2018-08-20,2018-08-17,2018-08-31,096770,203000.0,192000.0,9.287632352958543e-07,0.18853893676505842,0.00012255030889728798,0.00047255473411853064,vol_stop
2018-08-02,2018-08-01,2018-08-31,004020,54700.0,53300.0,3.3357175719219822e-06,0.18246375118413244,0.00011860143826968607,0.0004711534284461204,time_cap
2018-08-17,2018-08-16,2018-09-13,035250,28950.0,27200.0,6.4439523740574905e-06,0.18655242122896434,0.00012125907379882683,0.000464480087122064,vol_stop
2018-08-31,2018-08-30,2018-09-14,009150,160500.0,148000.0,1.1467033399741028e-06,0.18404588606584352,0.0001196298259427983,0.0004497370499378431,vol_stop
2018-08-24,2018-08-23,2018-09-21,042660,28850.0,33450.0,6.437462775514295e-06,0.1857208010735874,0.00012071852069783182,0.0005706327940785259,time_cap
2018-08-28,2018-08-27,2018-09-28,128940,485500.0,500000.0,3.788946533292334e-07,0.18395335419134282,0.00011956968022437282,0.0005020354156612342,time_cap
2018-09-03,2018-08-31,2018-10-05,241560,35600.0,40000.0,5.175845269589593e-06,0.1842600915973895,0.00011976905953830319,0.0005486395985764968,time_cap
2018-09-27,2018-09-21,2018-10-12,021240,87100.0,79900.0,2.217342355119045e-06,0.19313051913086882,0.00012553483743506471,0.000469488983561131,vol_stop
