ticker,classification,in_official_universe,in_union_panel,in_kiwoom_2010_2016,in_dynamic_top100_2017_2024,in_dynamic_top100_2018_2024,in_krx_2025_2026
010140,matched_official_and_panel,True,True,True,True,True,True
010145,official_only,True,False,False,False,False,False
010170,official_only,True,False,False,False,False,False
0101C0,official_only,True,False,False,False,False,False
010240,official_only,True,False,False,False,False,False
010280,official_only,True,False,False,False,False,False
010400,matched_official_and_panel,True,True,False,True,True,False
010420,matched_official_and_panel,True,True,True,True,True,False
010460,matched_official_and_panel,True,True,True,False,False,False
010470,official_only,True,False,False,False,False,False
010520,matched_official_and_panel,True,True,True,False,False,False
010580,matched_official_and_panel,True,True,True,True,True,True
0105P0,official_only,True,False,False,False,False,False
010600,matched_official_and_panel,True,True,True,True,True,False
010620,matched_official_and_panel,True,True,True,True,True,True
010640,matched_official_and_panel,True,True,False,True,True,True
010660,matched_official_and_panel,True,True,False,True,True,True
010670,official_only,True,False,False,False,False,False
010690,matched_official_and_panel,True,True,True,True,True,True
010770,matched_official_and_panel,True,True,False,True,True,True
010780,matched_official_and_panel,True,True,True,True,True,False
010820,matched_official_and_panel,True,True,True,True,True,True
010950,matched_official_and_panel,True,True,True,True,True,True
010955,official_only,True,False,False,False,False,False
010960,matched_official_and_panel,True,True,True,True,True,True
011000,matched_official_and_panel,True,True,True,True,True,True
011040,official_only,True,False,False,False,False,False
011050,official_only,True,False,False,False,False,False
011070,matched_official_and_panel,True,True,True,True,True,True
011080,official_only,True,False,False,False,False,False
011090,matched_official_and_panel,True,True,True,True,True,True
011150,matched_official_and_panel,True,True,True,True,True,True
011155,official_only,True,False,False,False,False,False
011160,matched_official_and_panel,True,True,True,True,True,False
011170,matched_official_and_panel,True,True,True,True,True,True
011200,matched_official_and_panel,True,True,True,True,True,True
011210,matched_official_and_panel,True,True,True,True,True,True
011230,matched_official_and_panel,True,True,True,True,True,True
011280,matched_official_and_panel,True,True,True,True,True,True
011300,matched_official_and_panel,True,True,True,True,True,True
011320,official_only,True,False,False,False,False,False
011330,matched_official_and_panel,True,True,True,True,True,False
011370,official_only,True,False,False,False,False,False
011390,matched_official_and_panel,True,True,True,True,True,False
011400,matched_official_and_panel,True,True,True,False,False,False
011420,matched_official_and_panel,True,True,True,True,True,True
011500,matched_official_and_panel,True,True,True,True,True,True
011560,official_only,True,False,False,False,False,False
0115H0,official_only,True,False,False,False,False,False
011690,matched_official_and_panel,True,True,True,True,True,True
011700,matched_official_and_panel,True,True,True,True,True,True
011720,matched_official_and_panel,True,True,True,False,False,False
011760,matched_official_and_panel,True,True,True,True,True,True
011780,matched_official_and_panel,True,True,True,True,True,True
011785,official_only,True,False,False,False,False,False
011790,matched_official_and_panel,True,True,True,True,True,True
011800,matched_official_and_panel,True,True,True,False,False,False
011810,matched_official_and_panel,True,True,True,True,True,False
011930,matched_official_and_panel,True,True,True,True,True,True
012030,matched_official_and_panel,True,True,True,True,True,True
012090,matched_official_and_panel,True,True,True,False,False,False
012095,official_only,True,False,False,False,False,False
0120G0,matched_official_and_panel,True,True,False,False,False,True
012160,matched_official_and_panel,True,True,True,True,True,True
012170,matched_official_and_panel,True,True,True,True,True,True
012200,matched_official_and_panel,True,True,True,True,True,True
012205,official_only,True,False,False,False,False,False
012210,official_only,True,False,False,False,False,False
012280,matched_official_and_panel,True,True,True,True,True,False
012320,matched_official_and_panel,True,True,True,True,True,False
012330,matched_official_and_panel,True,True,True,True,True,True
012335,official_only,True,False,False,False,False,False
012340,official_only,True,False,False,False,False,False
012400,official_only,True,False,False,False,False,False
012405,official_only,True,False,False,False,False,False
012410,matched_official_and_panel,True,True,True,False,False,False
012420,official_only,True,False,False,False,False,False
012450,matched_official_and_panel,True,True,True,True,True,True
012510,matched_official_and_panel,True,True,True,True,True,True
012580,matched_official_and_panel,True,True,True,False,False,False
012600,matched_official_and_panel,True,True,True,True,True,False
012610,matched_official_and_panel,True,True,True,True,True,True
012620,official_only,True,False,False,False,False,False
012630,matched_official_and_panel,True,True,True,True,True,False
012650,official_only,True,False,False,False,False,False
012690,matched_official_and_panel,True,True,True,True,True,True
0126Z0,matched_official_and_panel,True,True,False,False,False,True
012700,official_only,True,False,False,False,False,False
012750,matched_official_and_panel,True,True,True,True,True,False
012790,official_only,True,False,False,False,False,False
012800,matched_official_and_panel,True,True,True,True,True,True
012805,official_only,True,False,False,False,False,False
012860,official_only,True,False,False,False,False,False
0129K0,official_only,True,False,False,False,False,False
013000,matched_official_and_panel,True,True,True,True,True,False
013005,official_only,True,False,False,False,False,False
013030,official_only,True,False,False,False,False,False
0130D0,official_only,True,False,False,False,False,False
0130H0,official_only,True,False,False,False,False,False
013120,official_only,True,False,False,False,False,False
0131D0,official_only,True,False,False,False,False,False
013240,matched_official_and_panel,True,True,True,False,False,False
0132G0,official_only,True,False,False,False,False,False
013310,official_only,True,False,False,False,False,False
013340,official_only,True,False,False,False,False,False
013360,matched_official_and_panel,True,True,False,True,True,True
013365,official_only,True,False,False,False,False,False
013367,official_only,True,False,False,False,False,False
013450,official_only,True,False,False,False,False,False
013520,matched_official_and_panel,True,True,True,True,True,False
013570,matched_official_and_panel,True,True,True,True,True,False
013580,matched_official_and_panel,True,True,True,True,True,True
