ticker,markets,first_snapshot,last_snapshot,n_snapshots,permanent_id,permanent_id_source,corp_code_dart,corp_name_dart,name_krx,terminal_status,terminal_date,confidence_flag
003160,KOSPI,2010-01-04,2026-05-04,197,DART_00118275,dart_corp_code,118275.0,디아이,디아이,suspended_last_known,2022-12-07,delisted_with_terminal
003190,KOSPI,2010-01-04,2013-05-02,41,,,,,,,,disappeared_no_terminal
003200,KOSPI,2010-01-04,2026-05-04,197,DART_00146269,dart_corp_code,146269.0,일신방직,일신방직,,,still_listed
003220,KOSPI,2010-01-04,2026-05-04,197,DART_00111999,dart_corp_code,111999.0,대원제약,대원제약,,,still_listed
003230,KOSPI,2010-01-04,2026-05-04,197,DART_00126955,dart_corp_code,126955.0,삼양식품,삼양식품,,,still_listed
003240,KOSPI,2010-01-04,2026-05-04,197,DART_00153393,dart_corp_code,153393.0,태광산업,태광산업,active,,still_listed
003280,KOSPI,2010-01-04,2026-05-04,197,DART_00167208,dart_corp_code,167208.0,흥아해운,흥아해운,delisted,2021-04-08,delisted_with_terminal
003300,KOSPI,2010-01-04,2026-05-04,197,DART_00162993,dart_corp_code,162993.0,한일홀딩스,한일홀딩스,suspended_last_known,2018-01-26,delisted_with_terminal
003310,KOSDAQ,2010-01-04,2026-05-04,197,,,,,,,,still_listed
003350,KOSPI,2010-01-04,2026-05-04,197,DART_00160621,dart_corp_code,160621.0,한국화장품제조,한국화장품제조,,,still_listed
003380,KOSDAQ,2017-07-03,2026-05-04,107,,,,,,delisted,2021-11-19,delisted_with_terminal
003410,KOSPI,2010-01-04,2024-07-01,175,KRX_TICKER_003410,krx_ticker_fallback,,,쌍용C&E,suspended_last_known,2024-04-23,delisted_with_terminal
003415,KOSPI,2010-01-04,2020-12-01,132,,,,,,,,disappeared_no_terminal
003417,KOSPI,2010-01-04,2014-01-02,49,,,,,,,,disappeared_no_terminal
003419,KOSPI,2010-01-04,2017-05-02,89,,,,,,,,disappeared_no_terminal
00341A,KOSPI,2010-01-04,2014-01-02,49,,,,,,,,disappeared_no_terminal
00341D,KOSPI,2010-01-04,2014-01-02,49,,,,,,,,disappeared_no_terminal
003450,KOSPI,2010-01-04,2016-10-04,82,,,,,,,,disappeared_no_terminal
003457,KOSPI,2012-02-01,2015-01-02,36,,,,,,,,disappeared_no_terminal
003460,KOSPI,2010-01-04,2026-05-04,197,DART_00145190,dart_corp_code,145190.0,유화증권,유화증권,active,,still_listed
003465,KOSPI,2010-01-04,2026-05-04,197,,,,,,,,still_listed
003470,KOSPI,2010-01-04,2026-05-04,197,DART_00117601,dart_corp_code,117601.0,유안타증권,유안타증권,,,still_listed
003475,KOSPI,2010-01-04,2026-05-04,197,,,,,,,,still_listed
003480,KOSPI,2010-01-04,2026-05-04,197,DART_00163673,dart_corp_code,163673.0,한진중공업홀딩스,한진중공업홀딩스,,,still_listed
003490,KOSPI,2010-01-04,2026-05-04,197,DART_00113526,dart_corp_code,113526.0,대한항공,대한항공,,,still_listed
003495,KOSPI,2010-01-04,2026-05-04,197,,,,,,,,still_listed
003520,KOSPI,2010-01-04,2026-05-04,197,DART_00141149,dart_corp_code,141149.0,영진약품,영진약품,,,still_listed
003530,KOSPI,2010-01-04,2026-05-04,197,DART_00148610,dart_corp_code,148610.0,한화투자증권,한화투자증권,,,still_listed
003535,KOSPI,2010-01-04,2026-05-04,197,,,,,,,,still_listed
003540,KOSPI,2010-01-04,2026-05-04,197,DART_00110893,dart_corp_code,110893.0,대신증권,대신증권,,,still_listed
003545,KOSPI,2010-01-04,2026-05-04,197,,,,,,,,still_listed
003547,KOSPI,2010-01-04,2026-05-04,197,,,,,,,,still_listed
003550,KOSPI,2010-01-04,2026-05-04,197,DART_00120021,dart_corp_code,120021.0,LG,LG,active,,still_listed
003555,KOSPI,2010-01-04,2026-05-04,197,,,,,,,,still_listed
003560,KOSPI,2010-01-04,2026-01-02,193,KRX_TICKER_003560,krx_ticker_fallback,,,IHQ,delisted,2025-12-30,delisted_with_terminal
003570,KOSPI,2010-01-04,2026-05-04,197,DART_00134477,dart_corp_code,134477.0,SNT다이내믹스,SNT다이내믹스,,,still_listed
003580,KOSPI,2010-01-04,2026-05-04,197,DART_00169048,dart_corp_code,169048.0,HLB글로벌,HLB글로벌,suspended_last_known,2025-06-20,delisted_with_terminal
003600,KOSPI,2010-01-04,2015-08-03,68,,,,,,,,disappeared_no_terminal
003605,KOSPI,2010-01-04,2015-08-03,68,,,,,,,,disappeared_no_terminal
003610,KOSPI,2010-01-04,2026-05-04,197,DART_00122348,dart_corp_code,122348.0,방림,방림,suspended_last_known,2026-05-06,delisted_with_terminal
003620,KOSPI,2010-01-04,2026-05-04,197,DART_00138242,dart_corp_code,138242.0,KG모빌리티,KG모빌리티,delisted,2022-04-21,delisted_with_terminal
003640,KOSPI,2010-01-04,2015-01-02,61,,,,,,,,disappeared_no_terminal
003650,KOSPI,2010-01-04,2026-05-04,197,,,,,,,,still_listed
003670,"KOSDAQ,KOSPI",2010-01-04,2026-05-04,197,DART_00155276,dart_corp_code,155276.0,포스코퓨처엠,포스코퓨처엠,delisted,2019-05-23,delisted_with_terminal
003680,KOSPI,2010-01-04,2026-05-04,197,DART_00161860,dart_corp_code,161860.0,한성기업,한성기업,,,still_listed
003690,KOSPI,2010-01-04,2026-05-04,197,DART_00113191,dart_corp_code,113191.0,코리안리,코리안리,suspended_last_known,2024-10-23,delisted_with_terminal
003720,KOSPI,2010-01-04,2026-05-04,197,DART_00127255,dart_corp_code,127255.0,삼영,삼영,,,still_listed
003780,KOSPI,2010-01-04,2026-05-04,197,DART_00150439,dart_corp_code,150439.0,진양산업,진양산업,,,still_listed
0037T0,KOSDAQ,2025-08-01,2026-05-04,10,,,,,,,,still_listed
003800,KOSDAQ,2010-01-04,2026-05-04,197,,,,,,suspended_last_known,2022-04-11,delisted_with_terminal
003830,KOSPI,2010-01-04,2026-05-04,197,,,,,,,,still_listed
003850,KOSPI,2010-01-04,2026-05-04,197,DART_00123143,dart_corp_code,123143.0,보령,보령,suspended_last_known,2021-04-19,delisted_with_terminal
003920,KOSPI,2010-01-04,2026-05-04,197,DART_00107598,dart_corp_code,107598.0,남양유업,남양유업,active,,still_listed
003925,KOSPI,2010-01-04,2026-05-04,197,,,,,,,,still_listed
003940,KOSPI,2010-01-04,2016-01-04,73,,,,,,,,disappeared_no_terminal
003945,KOSPI,2010-01-04,2016-01-04,73,,,,,,,,disappeared_no_terminal
003960,KOSPI,2010-01-04,2026-05-04,197,DART_00109718,dart_corp_code,109718.0,사조대림,사조대림,suspended_last_known,2019-01-18,delisted_with_terminal
003965,KOSPI,2010-01-04,2014-07-01,55,,,,,,,,disappeared_no_terminal
004000,KOSPI,2010-01-04,2026-05-04,197,DART_00157681,dart_corp_code,157681.0,롯데정밀화학,롯데정밀화학,,,still_listed
004010,KOSPI,2010-01-04,2013-01-02,37,,,,,,,,disappeared_no_terminal
004020,KOSPI,2010-01-04,2026-05-04,197,DART_00145880,dart_corp_code,145880.0,현대제철,현대제철,active,,still_listed
004025,KOSPI,2010-01-04,2010-03-02,3,,,,,,,,disappeared_no_terminal
004060,KOSPI,2010-01-04,2026-05-04,197,DART_00133511,dart_corp_code,133511.0,SG세계물산,SG세계물산,,,still_listed
004080,KOSPI,2010-01-04,2026-05-04,197,,,,,,,,still_listed
004090,KOSPI,2010-01-04,2026-05-04,197,DART_00157991,dart_corp_code,157991.0,한국석유공업,한국석유,suspended_last_known,2021-02-25,delisted_with_terminal
004100,KOSPI,2010-01-04,2026-05-04,197,DART_00153755,dart_corp_code,153755.0,태양금속공업,태양금속,,,still_listed
004105,KOSPI,2010-01-04,2026-05-04,197,,,,,,,,still_listed
004130,KOSPI,2010-01-04,2018-12-03,108,KRX_TICKER_004130,krx_ticker_fallback,,,대덕GDS,suspended_last_known,2018-08-08,delisted_with_terminal
004135,KOSPI,2010-01-04,2018-12-03,108,,,,,,,,disappeared_no_terminal
004140,KOSPI,2010-01-04,2026-05-04,197,DART_00115287,dart_corp_code,115287.0,동방,동방,,,still_listed
004147,KOSPI,2010-01-04,2010-06-01,6,,,,,,,,disappeared_no_terminal
004149,KOSPI,2010-01-04,2011-01-03,13,,,,,,,,disappeared_no_terminal
004150,KOSPI,2010-01-04,2026-05-04,197,DART_00171636,dart_corp_code,171636.0,한솔홀딩스,한솔홀딩스,suspended_last_known,2020-03-06,delisted_with_terminal
004170,KOSPI,2010-01-04,2026-05-04,197,DART_00136378,dart_corp_code,136378.0,신세계,신세계,active,,still_listed
0041B0,KOSDAQ,2025-09-01,2026-05-04,9,,,,,,,,still_listed
0041J0,KOSDAQ,2025-08-01,2026-05-04,10,,,,,,,,still_listed
0041L0,KOSDAQ,2025-09-01,2026-05-04,9,,,,,,,,still_listed
004200,KOSPI,2010-01-04,2020-07-01,127,,,,,,suspended_last_known,2020-03-27,delisted_with_terminal
004250,KOSPI,2010-01-04,2026-05-04,197,DART_00108038,dart_corp_code,108038.0,엔피씨,NPC,,,still_listed
004255,KOSPI,2010-01-04,2026-05-04,197,,,,,,,,still_listed
004270,KOSPI,2010-01-04,2026-05-04,197,DART_00172185,dart_corp_code,172185.0,남성,남성,,,still_listed
004310,KOSPI,2010-01-04,2026-05-04,197,DART_00164706,dart_corp_code,164706.0,현대약품,현대약품,,,still_listed
004320,KOSDAQ,2010-01-04,2015-04-01,64,,,,,,,,disappeared_no_terminal
004325,KOSDAQ,2010-01-04,2015-04-01,64,,,,,,,,disappeared_no_terminal
004360,KOSPI,2010-01-04,2026-05-04,197,DART_00133812,dart_corp_code,133812.0,세방,세방,,,still_listed
004365,KOSPI,2010-01-04,2026-05-04,197,,,,,,,,still_listed
004367,KOSPI,2010-01-04,2015-04-01,64,,,,,,,,disappeared_no_terminal
004370,KOSPI,2010-01-04,2026-05-04,197,DART_00108241,dart_corp_code,108241.0,농심,농심,,,still_listed
004380,KOSPI,2010-01-04,2026-05-04,197,,,,,,suspended_last_known,2025-05-09,delisted_with_terminal
004410,KOSPI,2010-01-04,2026-05-04,197,DART_00130879,dart_corp_code,130879.0,서울식품공업,서울식품,,,still_listed
004415,KOSPI,2010-01-04,2026-05-04,197,,,,,,,,still_listed
004430,KOSPI,2010-01-04,2026-05-04,197,DART_00134963,dart_corp_code,134963.0,송원산업,송원산업,,,still_listed
004440,KOSPI,2016-04-01,2026-05-04,122,DART_00109806,dart_corp_code,109806.0,삼일씨엔에스,삼일씨엔에스,active,,still_listed
004450,KOSPI,2010-01-04,2026-05-04,197,DART_00129235,dart_corp_code,129235.0,삼화왕관,삼화왕관,,,still_listed
004490,KOSPI,2010-01-04,2026-05-04,197,DART_00133858,dart_corp_code,133858.0,세방전지,세방전지,,,still_listed
0044K0,KOSDAQ,2025-09-01,2026-05-04,9,,,,,,,,still_listed
004540,KOSPI,2010-01-04,2026-05-04,197,DART_00113492,dart_corp_code,113492.0,깨끗한나라,깨끗한나라,suspended_last_known,2019-03-22,delisted_with_terminal
004545,KOSPI,2010-01-04,2026-05-04,197,,,,,,,,still_listed
004550,KOSPI,2010-01-04,2012-06-01,30,,,,,,,,disappeared_no_terminal
004555,KOSPI,2010-01-04,2012-06-01,30,,,,,,,,disappeared_no_terminal
004560,KOSPI,2010-01-04,2026-05-04,197,DART_00125743,dart_corp_code,125743.0,현대비앤지스틸,현대비앤지스틸,delisted,2023-06-23,delisted_with_terminal
004565,KOSPI,2010-01-04,2023-07-03,163,,,,,,,,disappeared_no_terminal
004590,KOSDAQ,2010-01-04,2026-05-04,197,,,,,,active,,still_listed
004620,KOSPI,2010-01-04,2011-05-02,17,,,,,,,,disappeared_no_terminal
004650,KOSDAQ,2014-08-01,2026-05-04,142,,,,,,,,still_listed
004690,KOSPI,2010-01-04,2026-05-04,197,DART_00128555,dart_corp_code,128555.0,삼천리,삼천리,suspended_last_known,2026-03-05,delisted_with_terminal
004700,KOSPI,2010-01-04,2026-05-04,197,,,,,,active,,still_listed
004710,KOSPI,2010-01-04,2026-05-04,197,DART_00157399,dart_corp_code,157399.0,한솔테크닉스,한솔테크닉스,suspended_last_known,2025-06-20,delisted_with_terminal
004720,KOSPI,2010-01-04,2026-05-04,197,DART_00135050,dart_corp_code,135050.0,팜젠사이언스,팜젠사이언스,,,still_listed
004740,KOSPI,2010-01-04,2017-07-03,91,,,,,,,,disappeared_no_terminal
004770,KOSPI,2010-01-04,2026-05-04,197,DART_00138057,dart_corp_code,138057.0,써니전자,써니전자,,,still_listed
004780,KOSDAQ,2010-01-04,2026-05-04,197,,,,,,,,still_listed
004790,KOSDAQ,2010-01-04,2014-03-03,51,,,,,,,,disappeared_no_terminal
004800,KOSPI,2010-01-04,2026-05-04,197,DART_00117188,dart_corp_code,117188.0,효성,효성,suspended_last_known,2024-02-23,delisted_with_terminal
004820,KOSPI,2010-01-04,2010-04-01,4,,,,,,,,disappeared_no_terminal
004830,KOSPI,2010-01-04,2026-05-04,197,DART_00114093,dart_corp_code,114093.0,덕성,덕성,,,still_listed
004835,KOSPI,2010-01-04,2026-05-04,197,,,,,,,,still_listed
004840,KOSPI,2010-01-04,2026-05-04,197,DART_00118266,dart_corp_code,118266.0,DRB동일,DRB동일,,,still_listed
004870,KOSPI,2010-01-04,2026-05-04,197,DART_00109514,dart_corp_code,109514.0,티웨이홀딩스,티웨이홀딩스,delisted,2023-08-22,delisted_with_terminal
004890,KOSPI,2010-01-04,2026-05-04,197,DART_00172936,dart_corp_code,172936.0,동일산업,동일산업,active,,still_listed
004910,KOSPI,2010-01-04,2026-05-04,197,DART_00148920,dart_corp_code,148920.0,조광페인트,조광페인트,,,still_listed
004920,KOSPI,2010-01-04,2026-05-04,197,DART_00127158,dart_corp_code,127158.0,씨아이테크,씨아이테크,suspended_last_known,2019-12-30,delisted_with_terminal
004940,KOSPI,2010-01-04,2013-04-01,40,,,,,,,,disappeared_no_terminal
004960,KOSPI,2010-01-04,2026-05-04,197,DART_00162063,dart_corp_code,162063.0,한신공영,한신공영,suspended_last_known,2023-09-15,delisted_with_terminal
004965,KOSPI,2010-01-04,2014-07-01,55,,,,,,,,disappeared_no_terminal
004970,KOSPI,2010-01-04,2026-05-04,197,,,,,,suspended_last_known,2025-12-19,delisted_with_terminal
004980,KOSPI,2010-01-04,2026-05-04,197,DART_00132804,dart_corp_code,132804.0,성신양회,성신양회,,,still_listed
004985,KOSPI,2010-01-04,2026-05-04,197,,,,,,,,still_listed
004987,KOSPI,2010-01-04,2019-05-02,113,,,,,,,,disappeared_no_terminal
004989,KOSPI,2010-01-04,2019-05-02,113,,,,,,,,disappeared_no_terminal
004990,KOSPI,2010-01-04,2026-05-04,197,DART_00120562,dart_corp_code,120562.0,롯데지주,롯데지주,active,,still_listed
00499K,KOSPI,2017-11-01,2026-05-04,103,,,,,,,,still_listed
005010,KOSPI,2010-01-04,2026-05-04,197,DART_00156488,dart_corp_code,156488.0,휴스틸,휴스틸,,,still_listed
005030,KOSPI,2010-01-04,2026-05-04,197,DART_00124151,dart_corp_code,124151.0,부산주공,부산주공,delisted,2025-11-17,delisted_with_terminal
005070,KOSPI,2010-01-04,2026-05-04,197,DART_00129989,dart_corp_code,129989.0,코스모신소재,코스모신소재,suspended_last_known,2018-02-12,delisted_with_terminal
005090,KOSPI,2010-01-04,2026-05-04,197,DART_00125150,dart_corp_code,125150.0,SGC에너지,SGC에너지,active,,still_listed
005110,KOSPI,2010-01-04,2026-05-04,197,DART_00163716,dart_corp_code,163716.0,한창,한창,delisted,2026-03-26,delisted_with_terminal
005160,KOSDAQ,2010-01-04,2026-05-04,197,,,,,,,,still_listed
005180,KOSPI,2010-01-04,2026-05-04,197,DART_00124726,dart_corp_code,124726.0,빙그레,빙그레,suspended_last_known,2024-11-22,delisted_with_terminal
005190,KOSPI,2010-01-04,2021-04-01,136,,,,,,suspended_last_known,2020-12-21,delisted_with_terminal
005250,KOSPI,2010-01-04,2026-05-04,197,DART_00108135,dart_corp_code,108135.0,녹십자홀딩스,녹십자홀딩스,,,still_listed
005255,KOSPI,2010-01-04,2017-08-01,92,,,,,,,,disappeared_no_terminal
005257,KOSPI,2010-01-04,2026-05-04,197,,,,,,,,still_listed
005270,KOSPI,2010-01-04,2011-06-01,18,,,,,,,,disappeared_no_terminal
005280,KOSPI,2010-01-04,2011-03-02,15,,,,,,,,disappeared_no_terminal
005290,KOSDAQ,2010-01-04,2026-05-04,197,,,,,,,,still_listed
005300,KOSPI,2010-01-04,2026-05-04,197,DART_00120571,dart_corp_code,120571.0,롯데칠성음료,롯데칠성,,,still_listed
005305,KOSPI,2010-01-04,2026-05-04,197,,,,,,,,still_listed
005320,KOSPI,2010-01-04,2026-05-04,197,DART_00168331,dart_corp_code,168331.0,온타이드,온타이드,delisted,2024-10-24,delisted_with_terminal
005350,KOSPI,2010-01-04,2011-04-01,16,,,,,,,,disappeared_no_terminal
005360,KOSPI,2010-01-04,2026-05-04,197,DART_00121288,dart_corp_code,121288.0,모나미,모나미,,,still_listed
005380,KOSPI,2010-01-04,2026-05-04,197,DART_00164742,dart_corp_code,164742.0,현대자동차,현대차,active,,still_listed
005385,KOSPI,2010-01-04,2026-05-04,197,,,,,,,,still_listed
005387,KOSPI,2010-01-04,2026-05-04,197,,,,,,,,still_listed
005389,KOSPI,2010-01-04,2026-05-04,197,,,,,,,,still_listed
005390,KOSPI,2010-01-04,2025-09-01,189,KRX_TICKER_005390,krx_ticker_fallback,,,신성통상,delisted,2025-09-29,delisted_with_terminal
005420,KOSPI,2010-01-04,2026-05-04,197,DART_00160302,dart_corp_code,160302.0,코스모화학,코스모화학,suspended_last_known,2022-04-12,delisted_with_terminal
005430,KOSPI,2010-01-04,2026-05-04,197,DART_00156691,dart_corp_code,156691.0,한국공항,한국공항,active,,still_listed
005440,KOSPI,2010-01-04,2026-05-04,197,DART_00105280,dart_corp_code,105280.0,현대지에프홀딩스,현대지에프홀딩스,suspended_last_known,2026-02-11,delisted_with_terminal
005450,KOSPI,2010-01-04,2020-06-01,126,KRX_TICKER_005450,krx_ticker_fallback,,,신한,delisted,2020-03-23,delisted_with_terminal
005490,KOSPI,2010-01-04,2026-05-04,197,DART_00155319,dart_corp_code,155319.0,POSCO홀딩스,POSCO홀딩스,active,,still_listed
0054V0,KOSDAQ,2026-01-02,2026-05-04,5,,,,,,,,still_listed
005500,KOSPI,2010-01-04,2026-05-04,197,DART_00128412,dart_corp_code,128412.0,삼진제약,삼진제약,suspended_last_known,2023-12-26,delisted_with_terminal
005560,KOSPI,2010-01-04,2014-04-01,52,,,,,,,,disappeared_no_terminal
005610,KOSPI,2010-01-04,2026-05-04,197,DART_00125530,dart_corp_code,125530.0,삼립,삼립,,,still_listed
005620,KOSPI,2010-01-04,2017-08-01,92,,,,,,,,disappeared_no_terminal
005670,KOSDAQ,2010-01-04,2026-05-04,197,,,,,,suspended_last_known,2019-06-12,delisted_with_terminal
005680,KOSPI,2010-01-04,2026-05-04,197,DART_00127200,dart_corp_code,127200.0,삼영전자공업,삼영전자,,,still_listed
005690,KOSPI,2010-01-04,2026-05-04,197,DART_00145163,dart_corp_code,145163.0,파미셀,파미셀,active,,still_listed
005710,KOSDAQ,2010-01-04,2026-05-04,197,,,,,,,,still_listed
005720,KOSPI,2010-01-04,2026-05-04,197,,,,,,active,,still_listed
005725,KOSPI,2010-01-04,2026-05-04,197,,,,,,,,still_listed
005740,KOSPI,2010-01-04,2026-05-04,197,DART_00153126,dart_corp_code,153126.0,크라운해태홀딩스,크라운해태홀딩스,,,still_listed
005745,KOSPI,2010-01-04,2026-05-04,197,,,,,,,,still_listed
005750,KOSPI,2010-01-04,2026-05-04,197,DART_00109754,dart_corp_code,109754.0,대림바스,대림바스,active,,still_listed
005800,KOSPI,2010-01-04,2026-05-04,197,DART_00136624,dart_corp_code,136624.0,신영와코루,신영와코루,,,still_listed
005810,KOSPI,2010-01-04,2026-05-04,197,DART_00155531,dart_corp_code,155531.0,풍산홀딩스,풍산홀딩스,suspended_last_known,2024-02-14,delisted_with_terminal
005820,KOSPI,2010-01-04,2026-05-04,197,DART_00143794,dart_corp_code,143794.0,원림,원림,,,still_listed
005830,KOSPI,2010-01-04,2026-05-04,197,DART_00159102,dart_corp_code,159102.0,DB손해보험,DB손해보험,,,still_listed
005850,KOSPI,2010-01-04,2026-05-04,197,DART_00125521,dart_corp_code,125521.0,에스엘,에스엘,suspended_last_known,2018-12-18,delisted_with_terminal
005860,KOSDAQ,2010-01-04,2026-05-04,197,,,,,,,,still_listed
005870,KOSPI,2010-01-04,2026-05-04,197,DART_00111421,dart_corp_code,111421.0,휴니드테크놀러지스,휴니드,,,still_listed
005880,KOSPI,2010-01-04,2026-05-04,197,DART_00113535,dart_corp_code,113535.0,대한해운,대한해운,,,still_listed
005900,KOSPI,2010-01-04,2014-04-01,52,,,,,,,,disappeared_no_terminal
005930,KOSPI,2010-01-04,2026-05-04,197,DART_00126380,dart_corp_code,126380.0,삼성전자,삼성전자,,,still_listed
005935,KOSPI,2010-01-04,2026-05-04,197,,,,,,,,still_listed
005940,KOSPI,2010-01-04,2026-05-04,197,DART_00120182,dart_corp_code,120182.0,NH투자증권,NH투자증권,suspended_last_known,2025-11-07,delisted_with_terminal
005945,KOSPI,2010-01-04,2026-05-04,197,,,,,,,,still_listed
005950,KOSPI,2010-01-04,2026-05-04,197,DART_00145552,dart_corp_code,145552.0,이수화학,이수화학,suspended_last_known,2022-11-29,delisted_with_terminal
005960,KOSPI,2010-01-04,2026-05-04,197,DART_00115612,dart_corp_code,115612.0,동부건설,동부건설,suspended_last_known,2024-10-30,delisted_with_terminal
005965,KOSPI,2010-01-04,2026-05-04,197,,,,,,,,still_listed
005980,KOSPI,2010-01-04,2018-10-01,106,KRX_TICKER_005980,krx_ticker_fallback,,,성지건설,suspended_last_known,2018-03-19,delisted_with_terminal
005990,KOSDAQ,2010-01-04,2026-05-04,197,,,,,,,,still_listed
006040,KOSPI,2010-01-04,2026-05-04,197,DART_00118026,dart_corp_code,118026.0,동원산업,동원산업,suspended_last_known,2025-04-14,delisted_with_terminal
006050,KOSDAQ,2010-01-04,2026-05-04,197,,,,,,,,still_listed
006060,KOSPI,2010-01-04,2026-05-04,197,DART_00166227,dart_corp_code,166227.0,화승인더스트리,화승인더,,,still_listed
006090,KOSPI,2010-01-04,2026-05-04,197,DART_00141875,dart_corp_code,141875.0,사조오양,사조오양,,,still_listed
006110,KOSPI,2010-01-04,2026-05-04,197,DART_00126779,dart_corp_code,126779.0,삼아알미늄,삼아알미늄,,,still_listed
